region,status,fqdn,ip_address,missing_in_ipam
southwest,degraded,PHXAZRT24.southwest.lightspeed.net,10.50.170.32,0
northwest,degraded,GEGWACO32.northwest.lightspeed.net,10.70.104.14,0
northeast,active,PHLPACO39.northeast.lightspeed.net,10.60.79.231,0
southeast,active,MIAFLED47.southeast.lightspeed.net,10.40.255.46,0
southeast,active,JAXFLED20.southeast.lightspeed.net,10.40.89.173,0
northwest,retired,PORORRT85.northwest.lightspeed.net,10.70.88.26,0
central,active,AUSTXRT02.central.lightspeed.net,10.10.144.75,0
central,active,AUSTXAG60.central.lightspeed.net,10.10.169.159,0
southeast,active,BNATNCO36.southeast.lightspeed.net,10.40.52.155,0
southeast,active,MIAFLCO19.southeast.lightspeed.net,10.40.111.89,0
west,down,SFOCACO90.west.lightspeed.net,10.30.114.168,0
southeast,degraded,MIAFLCO48.southeast.lightspeed.net,10.40.78.183,0
southwest,down,ELPTXRT01.southwest.lightspeed.net,10.50.188.16,0
northeast,down,BOSMACO51.northeast.lightspeed.net,10.60.196.26,0
southwest,degraded,ELPTXRT29.southwest.lightspeed.net,10.50.13.169,0
east,active,PITPAAG87.east.lightspeed.net,10.20.121.153,0
southwest,active,ELPTXED84.southwest.lightspeed.net,10.50.54.82,0
central,down,OKCOKSW72.central.lightspeed.net,10.10.235.187,0
east,active,CLTNCCO07.east.lightspeed.net,10.20.186.32,0
southwest,active,ABQNMCO69.southwest.lightspeed.net,10.50.209.126,0
southwest,active,ELPTXED94.southwest.lightspeed.net,10.50.38.194,0
southeast,active,MIAFLSW76.southeast.lightspeed.net,10.40.154.187,0
central,active,OKCOKDS99.central.lightspeed.net,10.10.95.10,0
southeast,active,JAXFLDS03.southeast.lightspeed.net,10.40.236.209,0
east,active,CLTNCCO18.east.lightspeed.net,10.20.246.54,0
southwest,active,ABQNMCO04.southwest.lightspeed.net,10.50.251.97,0
southeast,active,MIAFLSW04.southeast.lightspeed.net,10.40.53.130,0
southeast,retired,BNATNED51.southeast.lightspeed.net,10.40.247.138,0
east,active,ATLGACO57.east.lightspeed.net,10.20.208.128,0
southeast,active,MIAFLSW46.southeast.lightspeed.net,10.40.147.14,0
east,active,PITPACO20.east.lightspeed.net,10.20.155.157,0
northeast,active,BOSMART74.northeast.lightspeed.net,10.60.53.205,0
southwest,active,ABQNMAG34.southwest.lightspeed.net,10.50.8.16,0
central,active,OKCOKRT88.central.lightspeed.net,10.10.161.116,0
southwest,active,PHXAZSW29.southwest.lightspeed.net,10.50.255.205,0
southeast,active,BNATNRT11.southeast.lightspeed.net,10.40.9.115,0
southeast,degraded,MIAFLDS24.southeast.lightspeed.net,10.40.185.176,0
,active,PHLPACO42.northeast.lightspeed.net,10.60.97.246,1
southwest,active,PHXAZDS15.southwest.lightspeed.net,10.50.190.186,0
southeast,active,BNATNDS64.southeast.lightspeed.net,10.40.63.21,0
southeast,active,BNATNRT58.southeast.lightspeed.net,10.40.45.1,0
southeast,active,MIAFLCO34.southeast.lightspeed.net,10.40.51.101,0
central,degraded,OKCOKRT42.central.lightspeed.net,10.10.239.144,0
east,degraded,PITPART17.east.lightspeed.net,10.20.114.165,0
west,active,SEAWAAG65.west.lightspeed.net,10.30.17.15,0
northwest,degraded,PORORCO48.northwest.lightspeed.net,10.70.110.94,0
southwest,degraded,PHXAZED91.southwest.lightspeed.net,10.50.198.226,0
east,active,PITPACO76.east.lightspeed.net,10.20.165.217,0
southwest,degraded,PHXAZRT30.southwest.lightspeed.net,10.50.27.174,0
,degraded,NYCNYAG52.northeast.lightspeed.net,10.60.20.240,1
southeast,degraded,BNATNCO10.southeast.lightspeed.net,10.40.155.7,0
southeast,degraded,MIAFLRT18.southeast.lightspeed.net,10.40.238.18,0
central,active,DALTXCO74.central.lightspeed.net,10.10.126.218,0
southeast,degraded,MIAFLRT22.southeast.lightspeed.net,10.40.90.18,0
east,active,ATLGACO83.east.lightspeed.net,10.20.72.235,0
east,active,CLTNCCO23.east.lightspeed.net,10.20.110.5,0
southwest,active,PHXAZED37.southwest.lightspeed.net,10.50.48.9,0
southeast,degraded,BNATNCO09.southeast.lightspeed.net,10.40.0.186,0
southwest,active,ELPTXED57.southwest.lightspeed.net,10.50.130.112,0
east,active,ATLGAAG94.east.lightspeed.net,10.20.7.232,0
southeast,active,BNATNAG62.southeast.lightspeed.net,10.40.92.218,0
central,active,AUSTXED54.central.lightspeed.net,10.10.61.162,0
southwest,degraded,ABQNMAG84.southwest.lightspeed.net,10.50.90.213,0
central,active,DALTXRT55.central.lightspeed.net,10.10.214.200,0
east,active,ATLGACO54.east.lightspeed.net,10.20.24.224,0
southeast,active,BNATNAG23.southeast.lightspeed.net,10.40.226.121,0
southwest,active,PHXAZED04.southwest.lightspeed.net,10.50.181.108,0
east,degraded,PITPASW93.east.lightspeed.net,10.20.97.90,0
southwest,active,ELPTXCO84.southwest.lightspeed.net,10.50.245.243,0
central,active,DALTXSW36.central.lightspeed.net,10.10.196.56,0
southwest,active,PHXAZED74.southwest.lightspeed.net,10.50.11.150,0
southeast,active,BNATNED78.southeast.lightspeed.net,10.40.42.104,0
east,active,CLTNCCO19.east.lightspeed.net,10.20.164.56,0
east,active,CLTNCAG73.east.lightspeed.net,10.20.139.190,0
southwest,active,PHXAZED87.southwest.lightspeed.net,10.50.91.60,0
northwest,down,PORORCO78.northwest.lightspeed.net,10.70.57.37,0
northwest,active,BOIIDAG53.northwest.lightspeed.net,10.70.205.210,0
southwest,active,PHXAZRT28.southwest.lightspeed.net,10.50.19.46,0
east,active,CLTNCCO47.east.lightspeed.net,10.20.41.228,0
southeast,active,BNATNRT92.southeast.lightspeed.net,10.40.97.0,0
,active,BOSMACO60.northeast.lightspeed.net,10.60.91.211,1
,active,BOSMACO45.northeast.lightspeed.net,10.60.72.60,1
central,active,AUSTXSW76.central.lightspeed.net,10.10.236.112,0
southeast,active,MIAFLED17.southeast.lightspeed.net,10.40.220.145,0
east,degraded,ATLGART43.east.lightspeed.net,10.20.112.238,0
east,degraded,CLTNCCO61.east.lightspeed.net,10.20.163.221,0
northeast,degraded,PHLPART86.northeast.lightspeed.net,10.60.123.85,0
southwest,active,ABQNMSW71.southwest.lightspeed.net,10.50.250.63,0
west,active,SFOCART09.west.lightspeed.net,10.30.73.181,0
southwest,active,PHXAZAG23.southwest.lightspeed.net,10.50.170.88,0
southwest,degraded,PHXAZSW19.southwest.lightspeed.net,10.50.127.181,0
east,active,CLTNCRT67.east.lightspeed.net,10.20.228.164,0
central,active,AUSTXRT01.central.lightspeed.net,10.10.140.197,0
east,active,ATLGACO15.east.lightspeed.net,10.20.73.131,0
west,active,SEAWACO79.west.lightspeed.net,10.30.53.17,0
southeast,active,MIAFLED76.southeast.lightspeed.net,10.40.60.168,0
southeast,active,BNATNRT85.southeast.lightspeed.net,10.40.234.117,0
southwest,degraded,ELPTXRT87.southwest.lightspeed.net,10.50.208.121,0
central,degraded,AUSTXAG65.central.lightspeed.net,10.10.155.172,0
southeast,active,BNATNED30.southeast.lightspeed.net,10.40.2.239,0
southeast,degraded,BNATNRT21.southeast.lightspeed.net,10.40.167.168,0
central,active,OKCOKRT49.central.lightspeed.net,10.10.183.0,0
southwest,active,ABQNMDS63.southwest.lightspeed.net,10.50.115.190,0
southwest,active,PHXAZRT14.southwest.lightspeed.net,10.50.10.81,0
southwest,active,ABQNMAG06.southwest.lightspeed.net,10.50.131.82,0
southeast,active,JAXFLRT63.southeast.lightspeed.net,10.40.84.236,0
southwest,degraded,PHXAZAG83.southwest.lightspeed.net,10.50.94.178,0
central,active,DALTXCO39.central.lightspeed.net,10.10.231.183,0
southeast,active,MIAFLSW60.southeast.lightspeed.net,10.40.137.109,0
southeast,down,MIAFLAG77.southeast.lightspeed.net,10.40.200.79,0
east,active,CLTNCAG87.east.lightspeed.net,10.20.209.93,0
southeast,active,MIAFLSW80.southeast.lightspeed.net,10.40.200.219,0
east,active,CLTNCCO41.east.lightspeed.net,10.20.10.111,0
west,active,SFOCACO44.west.lightspeed.net,10.30.66.94,0
southeast,active,MIAFLRT79.southeast.lightspeed.net,10.40.206.167,0
west,down,SEAWART48.west.lightspeed.net,10.30.130.44,0
east,active,CLTNCRT62.east.lightspeed.net,10.20.157.240,0
central,active,DALTXDS65.central.lightspeed.net,10.10.37.76,0
west,active,SEAWAAG71.west.lightspeed.net,10.30.228.93,0
southeast,active,JAXFLSW33.southeast.lightspeed.net,10.40.139.21,0
southwest,active,ABQNMRT02.southwest.lightspeed.net,10.50.196.98,0
southwest,down,PHXAZAG11.southwest.lightspeed.net,10.50.21.141,0
southeast,active,JAXFLAG65.southeast.lightspeed.net,10.40.148.84,0
central,active,AUSTXRT14.central.lightspeed.net,10.10.183.123,0
southeast,retired,JAXFLSW50.southeast.lightspeed.net,10.40.67.34,0
southeast,active,JAXFLAG17.southeast.lightspeed.net,10.40.67.46,0
east,active,CLTNCSW30.east.lightspeed.net,10.20.150.192,0
east,degraded,ATLGAAG84.east.lightspeed.net,10.20.237.81,0
southwest,active,ELPTXRT72.southwest.lightspeed.net,10.50.129.30,0
southwest,degraded,ELPTXAG84.southwest.lightspeed.net,10.50.62.255,0
southeast,active,MIAFLCO52.southeast.lightspeed.net,10.40.144.199,0
central,active,AUSTXRT81.central.lightspeed.net,10.10.243.14,0
southeast,active,JAXFLSW26.southeast.lightspeed.net,10.40.163.72,0
central,active,AUSTXRT66.central.lightspeed.net,10.10.172.83,0
northwest,active,BOIIDCO45.northwest.lightspeed.net,10.70.42.235,0
southeast,active,MIAFLCO29.southeast.lightspeed.net,10.40.106.138,0
southwest,degraded,PHXAZSW58.southwest.lightspeed.net,10.50.242.103,0
southwest,active,PHXAZRT99.southwest.lightspeed.net,10.50.219.226,0
southeast,degraded,JAXFLSW47.southeast.lightspeed.net,10.40.66.37,0
west,active,SFOCACO85.west.lightspeed.net,10.30.208.134,0
,active,BOSMACO47.northeast.lightspeed.net,10.60.36.128,1
,active,BNATNED47.southeast.lightspeed.net,10.40.65.70,1
southwest,active,ELPTXAG23.southwest.lightspeed.net,10.50.2.27,0
southwest,degraded,ELPTXAG71.southwest.lightspeed.net,10.50.226.118,0
southeast,active,JAXFLED69.southeast.lightspeed.net,10.40.173.91,0
east,active,ATLGACO53.east.lightspeed.net,10.20.236.25,0
east,down,ATLGACO43.east.lightspeed.net,10.20.225.242,0
southeast,active,BNATNRT81.southeast.lightspeed.net,10.40.53.138,0
southwest,down,ABQNMDS14.southwest.lightspeed.net,10.50.142.166,0
,active,PHLPACO31.northeast.lightspeed.net,10.60.111.101,1
east,degraded,PITPACO55.east.lightspeed.net,10.20.91.210,0
southwest,active,ELPTXRT90.southwest.lightspeed.net,10.50.203.199,0
west,active,SFOCACO79.west.lightspeed.net,10.30.220.99,0
southwest,active,ELPTXAG59.southwest.lightspeed.net,10.50.164.119,0
southwest,degraded,ABQNMDS50.southwest.lightspeed.net,10.50.113.195,0
southwest,active,ELPTXAG01.southwest.lightspeed.net,10.50.234.219,0
southeast,active,JAXFLRT62.southeast.lightspeed.net,10.40.138.243,0
central,down,OKCOKRT38.central.lightspeed.net,10.10.133.175,0
east,active,PITPART94.east.lightspeed.net,10.20.161.207,0
east,active,ATLGACO47.east.lightspeed.net,10.20.102.157,0
southwest,degraded,ELPTXDS97.southwest.lightspeed.net,10.50.183.247,0
southeast,active,BNATNRT91.southeast.lightspeed.net,10.40.81.225,0
southeast,active,MIAFLRT39.southeast.lightspeed.net,10.40.199.14,0
west,active,LAXCACO58.west.lightspeed.net,10.30.209.221,0
central,active,AUSTXSW74.central.lightspeed.net,10.10.44.254,0
east,degraded,CLTNCAG97.east.lightspeed.net,10.20.185.174,0
southwest,active,ELPTXED07.southwest.lightspeed.net,10.50.87.135,0
west,degraded,SEAWACO10.west.lightspeed.net,10.30.72.218,0
southwest,active,PHXAZAG91.southwest.lightspeed.net,10.50.254.69,0
southeast,active,MIAFLRT45.southeast.lightspeed.net,10.40.144.216,0
east,active,PITPAAG82.east.lightspeed.net,10.20.217.91,0
central,active,OKCOKSW47.central.lightspeed.net,10.10.208.102,0
central,active,DALTXCO03.central.lightspeed.net,10.10.96.118,0
southeast,active,MIAFLCO10.southeast.lightspeed.net,10.40.233.250,0
northwest,active,GEGWAAG80.northwest.lightspeed.net,10.70.10.191,0
east,down,ATLGAAG82.east.lightspeed.net,10.20.85.200,0
east,active,CLTNCSW22.east.lightspeed.net,10.20.151.214,0
southwest,active,ABQNMAG27.southwest.lightspeed.net,10.50.159.1,0
central,active,OKCOKAG26.central.lightspeed.net,10.10.25.121,0
southeast,active,MIAFLCO30.southeast.lightspeed.net,10.40.251.89,0
central,degraded,OKCOKRT31.central.lightspeed.net,10.10.84.117,0
southwest,active,PHXAZAG14.southwest.lightspeed.net,10.50.87.16,0
southeast,active,MIAFLDS93.southeast.lightspeed.net,10.40.211.242,0
northeast,active,BOSMACO01.northeast.lightspeed.net,10.60.96.112,0
southwest,active,PHXAZDS49.southwest.lightspeed.net,10.50.4.39,0
southeast,retired,MIAFLRT94.southeast.lightspeed.net,10.40.39.235,0
southwest,degraded,PHXAZAG62.southwest.lightspeed.net,10.50.23.194,0
southeast,retired,BNATNCO64.southeast.lightspeed.net,10.40.209.100,0
southwest,active,ELPTXRT80.southwest.lightspeed.net,10.50.3.107,0
southwest,degraded,PHXAZCO55.southwest.lightspeed.net,10.50.183.219,0
east,active,ATLGART98.east.lightspeed.net,10.20.40.191,0
southeast,active,JAXFLCO08.southeast.lightspeed.net,10.40.77.222,0
southwest,degraded,ELPTXED44.southwest.lightspeed.net,10.50.24.91,0
east,active,CLTNCCO84.east.lightspeed.net,10.20.17.250,0
central,active,AUSTXCO07.central.lightspeed.net,10.10.183.55,0
west,active,SFOCACO02.west.lightspeed.net,10.30.197.104,0
southwest,down,ELPTXCO09.southwest.lightspeed.net,10.50.156.215,0
southwest,active,PHXAZDS93.southwest.lightspeed.net,10.50.162.74,0
,active,SEAWACO40.west.lightspeed.net,10.30.219.133,1
east,active,ATLGACO91.east.lightspeed.net,10.20.60.197,0
,active,CLTNCAG16.east.lightspeed.net,10.20.126.241,1
southeast,active,BNATNCO75.southeast.lightspeed.net,10.40.247.54,0
east,active,ATLGACO93.east.lightspeed.net,10.20.39.227,0
southwest,active,ELPTXED22.southwest.lightspeed.net,10.50.121.247,0
southwest,retired,ELPTXED47.southwest.lightspeed.net,10.50.237.62,0
southeast,degraded,JAXFLAG62.southeast.lightspeed.net,10.40.74.119,0
southwest,degraded,ABQNMDS99.southwest.lightspeed.net,10.50.27.124,0
west,degraded,SEAWART40.west.lightspeed.net,10.30.172.94,0
central,retired,AUSTXRT34.central.lightspeed.net,10.10.70.163,0
west,degraded,LAXCACO08.west.lightspeed.net,10.30.207.38,0
southwest,active,ELPTXAG51.southwest.lightspeed.net,10.50.167.113,0
southeast,active,JAXFLDS39.southeast.lightspeed.net,10.40.252.163,0
southwest,active,PHXAZDS37.southwest.lightspeed.net,10.50.74.87,0
southeast,down,JAXFLDS84.southeast.lightspeed.net,10.40.163.250,0
southeast,active,JAXFLED37.southeast.lightspeed.net,10.40.51.105,0
southeast,active,MIAFLCO70.southeast.lightspeed.net,10.40.171.244,0
east,active,ATLGACO80.east.lightspeed.net,10.20.22.96,0
southwest,active,PHXAZRT63.southwest.lightspeed.net,10.50.63.251,0
southwest,active,PHXAZED43.southwest.lightspeed.net,10.50.1.61,0
central,active,OKCOKCO04.central.lightspeed.net,10.10.178.102,0
southeast,active,BNATNSW20.southeast.lightspeed.net,10.40.18.143,0
northwest,active,GEGWACO76.northwest.lightspeed.net,10.70.0.98,0
southeast,active,BNATNRT27.southeast.lightspeed.net,10.40.222.137,0
central,active,AUSTXRT45.central.lightspeed.net,10.10.0.61,0
southeast,down,BNATNCO48.southeast.lightspeed.net,10.40.163.23,0
southeast,active,MIAFLCO72.southeast.lightspeed.net,10.40.134.212,0
east,active,ATLGAAG28.east.lightspeed.net,10.20.238.199,0
southwest,active,ABQNMAG14.southwest.lightspeed.net,10.50.54.14,0
,active,PITPART63.east.lightspeed.net,10.20.109.202,1
southwest,active,ELPTXSW46.southwest.lightspeed.net,10.50.204.158,0
northeast,down,NYCNYAG23.northeast.lightspeed.net,10.60.158.218,0
southwest,active,PHXAZSW06.southwest.lightspeed.net,10.50.211.1,0
east,down,CLTNCAG50.east.lightspeed.net,10.20.110.200,0
southwest,active,ELPTXCO20.southwest.lightspeed.net,10.50.149.117,0
southwest,degraded,ABQNMAG16.southwest.lightspeed.net,10.50.223.87,0
northwest,active,PORORCO91.northwest.lightspeed.net,10.70.84.211,0
southwest,active,ELPTXSW24.southwest.lightspeed.net,10.50.135.183,0
east,active,ATLGAAG66.east.lightspeed.net,10.20.50.96,0
west,active,SEAWAAG37.west.lightspeed.net,10.30.235.19,0
east,active,CLTNCDS61.east.lightspeed.net,10.20.80.137,0
southeast,active,JAXFLRT47.southeast.lightspeed.net,10.40.104.135,0
southwest,retired,ELPTXDS94.southwest.lightspeed.net,10.50.172.62,0
northwest,active,GEGWART38.northwest.lightspeed.net,10.70.87.109,0
central,active,OKCOKSW22.central.lightspeed.net,10.10.25.226,0
east,active,ATLGACO64.east.lightspeed.net,10.20.121.152,0
central,active,AUSTXCO76.central.lightspeed.net,10.10.210.92,0
east,active,ATLGACO70.east.lightspeed.net,10.20.145.205,0
west,degraded,LAXCACO25.west.lightspeed.net,10.30.76.98,0
southwest,active,PHXAZSW94.southwest.lightspeed.net,10.50.25.182,0
southwest,active,ABQNMCO11.southwest.lightspeed.net,10.50.178.104,0
southeast,retired,JAXFLAG89.southeast.lightspeed.net,10.40.3.225,0
southwest,down,ELPTXDS82.southwest.lightspeed.net,10.50.36.201,0
southwest,down,ELPTXRT28.southwest.lightspeed.net,10.50.136.249,0
east,active,CLTNCRT87.east.lightspeed.net,10.20.76.192,0
west,retired,SFOCACO46.west.lightspeed.net,10.30.185.96,0
central,active,OKCOKCO84.central.lightspeed.net,10.10.173.207,0
southwest,degraded,PHXAZRT44.southwest.lightspeed.net,10.50.179.136,0
central,active,AUSTXAG66.central.lightspeed.net,10.10.190.1,0
,active,MIAFLDS04.southeast.lightspeed.net,10.40.228.132,1
central,down,DALTXCO48.central.lightspeed.net,10.10.128.137,0
central,active,DALTXRT33.central.lightspeed.net,10.10.82.189,0
southwest,retired,ELPTXRT86.southwest.lightspeed.net,10.50.129.167,0
central,down,AUSTXDS69.central.lightspeed.net,10.10.4.109,0
southeast,active,MIAFLRT26.southeast.lightspeed.net,10.40.63.243,0
southeast,active,JAXFLRT93.southeast.lightspeed.net,10.40.255.176,0
,active,NYCNYCO01.northeast.lightspeed.net,10.60.64.126,1
east,active,CLTNCAG11.east.lightspeed.net,10.20.160.140,0
east,active,CLTNCCO68.east.lightspeed.net,10.20.130.5,0
southwest,active,ABQNMCO60.southwest.lightspeed.net,10.50.18.93,0
east,degraded,ATLGACO85.east.lightspeed.net,10.20.20.193,0
southwest,active,ABQNMDS76.southwest.lightspeed.net,10.50.23.231,0
central,active,AUSTXAG70.central.lightspeed.net,10.10.235.210,0
southwest,active,ELPTXRT17.southwest.lightspeed.net,10.50.139.61,0
southwest,active,ABQNMCO15.southwest.lightspeed.net,10.50.240.52,0
central,degraded,DALTXCO50.central.lightspeed.net,10.10.102.68,0
southeast,degraded,JAXFLAG30.southeast.lightspeed.net,10.40.123.200,0
northeast,active,NYCNYRT50.northeast.lightspeed.net,10.60.83.186,0
central,active,DALTXAG13.central.lightspeed.net,10.10.100.24,0
east,active,PITPACO85.east.lightspeed.net,10.20.40.153,0
southwest,active,ABQNMRT56.southwest.lightspeed.net,10.50.102.211,0
central,down,AUSTXAG63.central.lightspeed.net,10.10.194.132,0
southwest,degraded,ELPTXDS87.southwest.lightspeed.net,10.50.251.215,0
west,degraded,SEAWACO26.west.lightspeed.net,10.30.223.214,0
central,active,OKCOKAG13.central.lightspeed.net,10.10.27.108,0
southeast,active,MIAFLRT68.southeast.lightspeed.net,10.40.192.229,0
southwest,degraded,PHXAZAG07.southwest.lightspeed.net,10.50.2.143,0
southwest,active,PHXAZAG61.southwest.lightspeed.net,10.50.44.91,0
central,active,OKCOKED45.central.lightspeed.net,10.10.52.252,0
southeast,degraded,BNATNCO86.southeast.lightspeed.net,10.40.137.211,0
southeast,active,BNATNSW69.southeast.lightspeed.net,10.40.56.200,0
east,degraded,CLTNCCO70.east.lightspeed.net,10.20.183.89,0
southeast,active,MIAFLAG58.southeast.lightspeed.net,10.40.220.103,0
northwest,active,GEGWACO80.northwest.lightspeed.net,10.70.42.249,0
central,active,OKCOKCO25.central.lightspeed.net,10.10.41.139,0
east,active,PITPACO07.east.lightspeed.net,10.20.50.38,0
east,active,ATLGASW81.east.lightspeed.net,10.20.15.150,0
southeast,active,JAXFLSW72.southeast.lightspeed.net,10.40.30.160,0
southwest,active,ELPTXED74.southwest.lightspeed.net,10.50.55.184,0
southeast,active,JAXFLCO86.southeast.lightspeed.net,10.40.226.164,0
east,active,PITPAAG66.east.lightspeed.net,10.20.127.55,0
southwest,active,ABQNMAG95.southwest.lightspeed.net,10.50.214.129,0
,active,BOSMAAG53.northeast.lightspeed.net,10.60.187.155,1
central,active,DALTXAG87.central.lightspeed.net,10.10.143.205,0
southwest,active,PHXAZSW59.southwest.lightspeed.net,10.50.197.246,0
southeast,degraded,JAXFLDS72.southeast.lightspeed.net,10.40.137.12,0
southwest,degraded,ELPTXAG35.southwest.lightspeed.net,10.50.74.44,0
