obs_ip_address,obs_fqdn,obs_status,ipam_region,missing_in_ipam
10.50.121.223,ELPTXDS68.southwest.lightspeed.net,active,southwest,0
10.20.80.149,PITPAAG15.east.lightspeed.net,active,east,0
10.50.28.206,ABQNMSW43.southwest.lightspeed.net,active,southwest,0
10.60.123.39,PHLPART21.northeast.lightspeed.net,degraded,,1
10.40.99.100,JAXFLCO86.southeast.lightspeed.net,retired,southeast,0
10.50.253.163,ABQNMCO29.southwest.lightspeed.net,active,southwest,0
10.60.22.74,BOSMAAG25.northeast.lightspeed.net,active,northeast,0
10.60.86.198,NYCNYRT70.northeast.lightspeed.net,active,,1
10.10.145.137,OKCOKRT18.central.lightspeed.net,down,central,0
10.50.107.181,PHXAZAG68.southwest.lightspeed.net,retired,southwest,0
10.50.92.105,ABQNMDS09.southwest.lightspeed.net,degraded,southwest,0
10.50.18.190,PHXAZED90.southwest.lightspeed.net,active,southwest,0
10.10.163.164,AUSTXAG51.central.lightspeed.net,active,central,0
10.60.250.9,NYCNYCO93.northeast.lightspeed.net,degraded,northeast,0
10.30.53.59,LAXCACO49.west.lightspeed.net,degraded,west,0
10.10.62.206,DALTXAG65.central.lightspeed.net,active,central,0
10.70.198.241,GEGWACO31.northwest.lightspeed.net,active,northwest,0
10.30.80.107,SFOCAAG99.west.lightspeed.net,down,west,0
10.30.43.134,SFOCART88.west.lightspeed.net,active,west,0
10.40.97.214,BNATNSW75.southeast.lightspeed.net,active,southeast,0
10.10.77.18,AUSTXDS91.central.lightspeed.net,down,central,0
10.40.201.247,MIAFLRT10.southeast.lightspeed.net,active,southeast,0
10.40.115.6,MIAFLDS85.southeast.lightspeed.net,active,southeast,0
10.30.191.28,SEAWAAG66.west.lightspeed.net,degraded,west,0
10.40.104.26,BNATNCO77.southeast.lightspeed.net,active,southeast,0
10.50.217.79,PHXAZSW58.southwest.lightspeed.net,down,southwest,0
10.40.124.194,MIAFLRT85.southeast.lightspeed.net,degraded,southeast,0
10.30.57.12,LAXCAAG21.west.lightspeed.net,active,west,0
10.20.40.63,CLTNCCO94.east.lightspeed.net,active,east,0
10.20.63.128,ATLGAED18.east.lightspeed.net,active,east,0
10.70.110.158,GEGWACO84.northwest.lightspeed.net,active,northwest,0
10.50.32.159,ELPTXED54.southwest.lightspeed.net,active,southwest,0
10.10.24.6,AUSTXSW03.central.lightspeed.net,active,central,0
10.50.151.215,ABQNMRT34.southwest.lightspeed.net,degraded,southwest,0
10.50.65.117,ABQNMDS95.southwest.lightspeed.net,active,southwest,0
10.20.8.208,PITPASW52.east.lightspeed.net,active,east,0
10.10.72.76,DALTXED22.central.lightspeed.net,down,central,0
10.70.96.15,BOIIDCO84.northwest.lightspeed.net,active,northwest,0
10.30.115.99,SFOCACO21.west.lightspeed.net,active,west,0
10.20.203.206,CLTNCRT54.east.lightspeed.net,active,east,0
10.40.92.85,BNATNAG20.southeast.lightspeed.net,degraded,southeast,0
10.10.5.83,OKCOKRT62.central.lightspeed.net,active,central,0
10.50.178.247,ABQNMCO79.southwest.lightspeed.net,active,southwest,0
10.40.161.110,BNATNDS99.southeast.lightspeed.net,active,southeast,0
10.10.231.255,AUSTXCO54.central.lightspeed.net,degraded,central,0
10.50.152.3,ELPTXED07.southwest.lightspeed.net,active,southwest,0
10.50.224.236,ELPTXRT38.southwest.lightspeed.net,degraded,southwest,0
10.10.11.2,OKCOKSW38.central.lightspeed.net,active,central,0
10.40.98.39,BNATNSW71.southeast.lightspeed.net,degraded,southeast,0
10.60.128.148,PHLPACO86.northeast.lightspeed.net,degraded,,1
10.20.208.249,CLTNCAG23.east.lightspeed.net,degraded,east,0
10.20.48.190,CLTNCCO19.east.lightspeed.net,active,east,0
10.70.242.185,PORORRT83.northwest.lightspeed.net,active,northwest,0
10.60.42.245,BOSMAAG72.northeast.lightspeed.net,active,northeast,0
10.40.5.199,MIAFLED36.southeast.lightspeed.net,down,southeast,0
10.30.178.234,SEAWAED69.west.lightspeed.net,down,west,0
10.50.20.200,ELPTXSW57.southwest.lightspeed.net,active,southwest,0
10.50.16.53,PHXAZSW07.southwest.lightspeed.net,degraded,southwest,0
10.30.231.59,LAXCART37.west.lightspeed.net,degraded,west,0
10.10.6.139,OKCOKRT92.central.lightspeed.net,active,central,0
10.20.159.122,ATLGART86.east.lightspeed.net,active,east,0
10.70.58.27,GEGWAAG40.northwest.lightspeed.net,down,northwest,0
10.20.209.150,ATLGACO81.east.lightspeed.net,down,east,0
10.30.242.223,LAXCAAG45.west.lightspeed.net,active,west,0
10.10.145.3,OKCOKAG01.central.lightspeed.net,active,central,0
10.20.225.171,CLTNCDS16.east.lightspeed.net,degraded,east,0
10.40.192.86,JAXFLED89.southeast.lightspeed.net,active,southeast,0
10.60.213.82,PHLPAAG68.northeast.lightspeed.net,degraded,northeast,0
10.20.80.127,PITPART91.east.lightspeed.net,down,east,0
10.10.129.219,AUSTXRT95.central.lightspeed.net,active,central,0
10.20.236.117,CLTNCRT39.east.lightspeed.net,down,east,0
10.50.28.248,ABQNMSW75.southwest.lightspeed.net,active,southwest,0
10.20.47.234,ATLGAAG94.east.lightspeed.net,active,east,0
10.30.163.30,SFOCAAG18.west.lightspeed.net,active,west,0
10.20.173.212,PITPAED27.east.lightspeed.net,degraded,east,0
10.10.86.41,AUSTXRT24.central.lightspeed.net,active,central,0
10.10.122.124,OKCOKRT08.central.lightspeed.net,active,central,0
10.50.233.41,ABQNMSW52.southwest.lightspeed.net,active,southwest,0
10.40.18.146,BNATNSW32.southeast.lightspeed.net,degraded,southeast,0
10.30.196.62,SFOCAAG17.west.lightspeed.net,active,west,0
10.30.53.3,SFOCACO37.west.lightspeed.net,active,west,0
10.50.53.220,PHXAZCO88.southwest.lightspeed.net,retired,southwest,0
10.20.164.21,PITPADS51.east.lightspeed.net,active,east,0
10.20.184.125,CLTNCCO98.east.lightspeed.net,down,east,0
10.30.190.58,LAXCAAG23.west.lightspeed.net,active,west,0
10.70.250.174,GEGWART06.northwest.lightspeed.net,active,,1
10.50.239.177,ABQNMRT54.southwest.lightspeed.net,active,southwest,0
10.20.105.2,PITPACO53.east.lightspeed.net,active,east,0
10.40.120.86,JAXFLAG98.southeast.lightspeed.net,active,southeast,0
10.60.27.111,NYCNYCO31.northeast.lightspeed.net,active,northeast,0
10.10.207.209,DALTXSW15.central.lightspeed.net,active,central,0
10.10.254.194,OKCOKAG97.central.lightspeed.net,active,central,0
10.10.142.196,AUSTXAG33.central.lightspeed.net,degraded,central,0
10.30.3.144,SEAWAAG69.west.lightspeed.net,degraded,west,0
10.70.116.23,PORORAG05.northwest.lightspeed.net,active,northwest,0
10.50.121.33,ABQNMSW95.southwest.lightspeed.net,down,southwest,0
10.70.83.99,PORORCO80.northwest.lightspeed.net,down,northwest,0
10.50.153.29,PHXAZAG23.southwest.lightspeed.net,active,southwest,0
10.50.159.59,ABQNMSW72.southwest.lightspeed.net,active,southwest,0
10.40.209.223,BNATNED23.southeast.lightspeed.net,active,southeast,0
10.30.232.83,SEAWACO78.west.lightspeed.net,active,west,0
10.50.253.167,PHXAZRT51.southwest.lightspeed.net,degraded,southwest,0
10.60.95.136,PHLPACO95.northeast.lightspeed.net,active,northeast,0
10.60.58.231,NYCNYRT60.northeast.lightspeed.net,degraded,northeast,0
10.60.222.221,NYCNYCO87.northeast.lightspeed.net,active,,1
10.30.42.48,SEAWAAG76.west.lightspeed.net,active,west,0
10.50.31.3,ABQNMDS92.southwest.lightspeed.net,degraded,southwest,0
10.10.76.105,OKCOKAG05.central.lightspeed.net,active,central,0
10.40.19.38,MIAFLSW76.southeast.lightspeed.net,degraded,southeast,0
10.60.168.132,NYCNYCO41.northeast.lightspeed.net,active,northeast,0
10.30.62.66,SEAWACO25.west.lightspeed.net,active,,1
10.50.151.154,ABQNMRT29.southwest.lightspeed.net,active,southwest,0
10.50.204.7,ABQNMRT88.southwest.lightspeed.net,active,southwest,0
10.70.145.103,BOIIDAG53.northwest.lightspeed.net,degraded,northwest,0
10.10.166.117,DALTXRT53.central.lightspeed.net,active,central,0
10.10.37.91,OKCOKSW06.central.lightspeed.net,degraded,central,0
10.60.231.220,PHLPART77.northeast.lightspeed.net,active,northeast,0
10.10.14.131,OKCOKDS84.central.lightspeed.net,active,central,0
10.50.127.236,ABQNMAG50.southwest.lightspeed.net,active,southwest,0
10.70.105.24,GEGWACO90.northwest.lightspeed.net,retired,northwest,0
10.30.68.207,SFOCACO35.west.lightspeed.net,degraded,west,0
10.20.235.40,ATLGADS82.east.lightspeed.net,degraded,east,0
10.40.142.207,BNATNDS53.southeast.lightspeed.net,down,southeast,0
10.70.52.45,BOIIDRT63.northwest.lightspeed.net,active,northwest,0
10.30.2.122,LAXCACO17.west.lightspeed.net,active,west,0
10.50.132.48,ABQNMSW07.southwest.lightspeed.net,active,southwest,0
10.50.25.81,PHXAZSW62.southwest.lightspeed.net,active,southwest,0
10.20.67.45,ATLGAAG30.east.lightspeed.net,active,east,0
10.20.31.150,ATLGAAG95.east.lightspeed.net,degraded,east,0
10.10.82.114,AUSTXSW99.central.lightspeed.net,active,central,0
10.40.226.220,MIAFLSW10.southeast.lightspeed.net,active,southeast,0
10.60.229.162,BOSMART66.northeast.lightspeed.net,active,,1
10.60.194.163,NYCNYRT01.northeast.lightspeed.net,active,northeast,0
10.60.140.186,PHLPAAG30.northeast.lightspeed.net,active,northeast,0
10.30.241.89,LAXCAAG60.west.lightspeed.net,active,west,0
10.30.249.216,SFOCACO89.west.lightspeed.net,active,west,0
10.20.236.133,PITPAAG86.east.lightspeed.net,active,east,0
10.40.40.53,MIAFLDS42.southeast.lightspeed.net,degraded,southeast,0
10.10.26.165,AUSTXAG87.central.lightspeed.net,active,central,0
10.40.40.134,BNATNDS24.southeast.lightspeed.net,active,southeast,0
10.50.169.120,ABQNMED08.southwest.lightspeed.net,active,southwest,0
10.20.61.105,ATLGACO47.east.lightspeed.net,degraded,east,0
10.10.190.6,DALTXSW93.central.lightspeed.net,active,central,0
10.50.173.167,ABQNMDS12.southwest.lightspeed.net,active,southwest,0
10.30.190.9,SFOCACO23.west.lightspeed.net,down,west,0
10.40.155.87,BNATNAG49.southeast.lightspeed.net,active,southeast,0
10.20.218.74,ATLGADS41.east.lightspeed.net,active,east,0
10.60.187.55,PHLPACO97.northeast.lightspeed.net,active,northeast,0
10.10.166.62,DALTXSW55.central.lightspeed.net,active,central,0
10.40.94.50,JAXFLDS25.southeast.lightspeed.net,active,southeast,0
10.60.250.91,NYCNYCO51.northeast.lightspeed.net,degraded,northeast,0
10.20.189.213,CLTNCRT50.east.lightspeed.net,down,east,0
10.10.85.13,DALTXAG86.central.lightspeed.net,active,central,0
10.50.245.234,PHXAZDS07.southwest.lightspeed.net,degraded,southwest,0
10.50.201.197,ELPTXED88.southwest.lightspeed.net,active,southwest,0
10.60.94.56,BOSMART71.northeast.lightspeed.net,active,northeast,0
10.10.221.81,DALTXAG14.central.lightspeed.net,active,central,0
10.50.188.76,ELPTXAG20.southwest.lightspeed.net,active,southwest,0
10.50.3.122,PHXAZSW06.southwest.lightspeed.net,active,southwest,0
10.40.183.34,BNATNDS67.southeast.lightspeed.net,active,southeast,0
10.20.33.63,PITPART97.east.lightspeed.net,active,east,0
10.10.168.52,DALTXAG62.central.lightspeed.net,active,central,0
10.20.160.162,PITPASW38.east.lightspeed.net,degraded,east,0
10.50.87.240,ELPTXED09.southwest.lightspeed.net,active,southwest,0
10.50.76.205,ELPTXED61.southwest.lightspeed.net,active,southwest,0
10.20.21.226,CLTNCSW71.east.lightspeed.net,active,east,0
10.10.124.168,OKCOKCO07.central.lightspeed.net,down,central,0
10.60.175.28,NYCNYCO28.northeast.lightspeed.net,degraded,northeast,0
10.50.47.49,ELPTXSW21.southwest.lightspeed.net,active,southwest,0
10.50.226.108,ABQNMDS87.southwest.lightspeed.net,degraded,southwest,0
10.10.179.172,AUSTXAG65.central.lightspeed.net,active,central,0
10.20.188.161,ATLGAED68.east.lightspeed.net,active,east,0
10.20.136.7,CLTNCRT43.east.lightspeed.net,active,east,0
10.40.58.59,BNATNED18.southeast.lightspeed.net,active,southeast,0
10.20.77.242,PITPAAG28.east.lightspeed.net,active,east,0
10.60.232.11,PHLPART69.northeast.lightspeed.net,active,northeast,0
10.40.44.125,BNATNDS18.southeast.lightspeed.net,active,southeast,0
10.40.111.108,JAXFLRT46.southeast.lightspeed.net,retired,southeast,0
10.40.65.59,BNATNDS91.southeast.lightspeed.net,active,southeast,0
10.50.208.170,PHXAZDS43.southwest.lightspeed.net,active,southwest,0
10.30.10.104,LAXCACO61.west.lightspeed.net,active,west,0
10.20.77.130,ATLGAAG36.east.lightspeed.net,active,east,0
10.10.31.217,OKCOKAG07.central.lightspeed.net,degraded,central,0
10.10.173.237,OKCOKED51.central.lightspeed.net,degraded,central,0
10.40.118.1,MIAFLSW55.southeast.lightspeed.net,degraded,southeast,0
10.30.119.131,SFOCART32.west.lightspeed.net,degraded,west,0
10.20.248.73,ATLGACO73.east.lightspeed.net,active,east,0
10.40.221.169,MIAFLED51.southeast.lightspeed.net,degraded,southeast,0
10.20.60.166,ATLGADS74.east.lightspeed.net,active,east,0
10.30.208.97,SFOCACO72.west.lightspeed.net,degraded,west,0
10.50.226.177,ELPTXDS57.southwest.lightspeed.net,degraded,southwest,0
10.40.67.26,JAXFLSW99.southeast.lightspeed.net,active,southeast,0
10.40.116.206,BNATNSW03.southeast.lightspeed.net,retired,southeast,0
10.60.49.104,PHLPAAG99.northeast.lightspeed.net,active,northeast,0
10.70.74.86,PORORRT64.northwest.lightspeed.net,active,northwest,0
10.40.120.23,JAXFLDS61.southeast.lightspeed.net,degraded,southeast,0
10.10.139.64,DALTXAG78.central.lightspeed.net,active,central,0
10.70.110.128,GEGWACO19.northwest.lightspeed.net,degraded,northwest,0
10.40.138.41,JAXFLED40.southeast.lightspeed.net,degraded,southeast,0
10.70.189.15,GEGWART51.northwest.lightspeed.net,active,northwest,0
10.20.39.55,PITPACO66.east.lightspeed.net,degraded,east,0
10.50.249.111,ABQNMDS44.southwest.lightspeed.net,active,southwest,0
10.50.212.99,ABQNMAG91.southwest.lightspeed.net,degraded,southwest,0
10.30.87.168,LAXCADS62.west.lightspeed.net,active,west,0
10.70.36.188,PORORSW21.northwest.lightspeed.net,degraded,northwest,0
10.40.195.189,JAXFLDS52.southeast.lightspeed.net,degraded,southeast,0
10.60.6.144,NYCNYCO49.northeast.lightspeed.net,active,northeast,0
10.10.124.207,OKCOKDS50.central.lightspeed.net,active,central,0
10.70.120.236,GEGWAAG28.northwest.lightspeed.net,degraded,northwest,0
10.30.104.151,SEAWART59.west.lightspeed.net,active,west,0
10.30.54.251,SFOCACO29.west.lightspeed.net,active,west,0
10.50.160.2,ABQNMDS58.southwest.lightspeed.net,active,southwest,0
10.40.187.115,BNATNRT41.southeast.lightspeed.net,active,southeast,0
10.40.180.46,JAXFLDS37.southeast.lightspeed.net,active,southeast,0
10.20.202.19,ATLGART18.east.lightspeed.net,active,east,0
10.20.143.52,ATLGAAG53.east.lightspeed.net,active,east,0
10.60.124.53,PHLPART80.northeast.lightspeed.net,active,northeast,0
10.10.190.159,AUSTXCO41.central.lightspeed.net,active,central,0
10.30.234.148,SFOCART17.west.lightspeed.net,down,west,0
10.20.179.63,CLTNCRT07.east.lightspeed.net,active,east,0
10.50.144.250,PHXAZED57.southwest.lightspeed.net,degraded,southwest,0
10.10.76.225,AUSTXED59.central.lightspeed.net,degraded,central,0
10.40.11.136,MIAFLED97.southeast.lightspeed.net,active,southeast,0
10.70.153.31,GEGWART59.northwest.lightspeed.net,active,northwest,0
10.40.35.28,JAXFLAG79.southeast.lightspeed.net,down,southeast,0
10.50.73.156,ABQNMCO91.southwest.lightspeed.net,active,southwest,0
10.20.245.89,CLTNCAG47.east.lightspeed.net,degraded,east,0
10.30.182.107,SEAWAAG51.west.lightspeed.net,down,west,0
10.60.60.97,PHLPACO07.northeast.lightspeed.net,active,northeast,0
10.10.15.41,OKCOKDS95.central.lightspeed.net,retired,central,0
10.10.128.198,DALTXRT25.central.lightspeed.net,active,central,0
10.50.74.29,ELPTXAG11.southwest.lightspeed.net,active,southwest,0
10.70.32.28,GEGWAAG33.northwest.lightspeed.net,active,northwest,0
10.20.91.244,ATLGAAG88.east.lightspeed.net,active,east,0
10.50.172.206,ABQNMCO55.southwest.lightspeed.net,active,southwest,0
10.10.9.28,AUSTXCO14.central.lightspeed.net,active,central,0
10.50.194.29,PHXAZRT50.southwest.lightspeed.net,degraded,southwest,0
10.30.51.95,SFOCASW91.west.lightspeed.net,active,west,0
10.60.66.221,PHLPACO62.northeast.lightspeed.net,degraded,northeast,0
10.60.16.180,NYCNYAG05.northeast.lightspeed.net,active,,1
10.60.230.174,PHLPART65.northeast.lightspeed.net,active,,1
10.10.74.145,OKCOKCO98.central.lightspeed.net,active,central,0
10.10.121.40,DALTXDS53.central.lightspeed.net,active,central,0
10.40.210.251,JAXFLDS89.southeast.lightspeed.net,active,southeast,0
10.50.174.149,PHXAZDS72.southwest.lightspeed.net,active,southwest,0
10.40.109.217,MIAFLRT44.southeast.lightspeed.net,active,southeast,0
10.40.150.154,MIAFLCO78.southeast.lightspeed.net,active,southeast,0
10.50.41.56,ELPTXAG68.southwest.lightspeed.net,active,southwest,0
10.50.84.45,PHXAZSW34.southwest.lightspeed.net,degraded,southwest,0
10.50.243.103,PHXAZCO63.southwest.lightspeed.net,degraded,,1
10.20.80.124,ATLGACO43.east.lightspeed.net,active,east,0
10.50.103.229,ABQNMED05.southwest.lightspeed.net,active,southwest,0
10.50.19.111,ELPTXSW82.southwest.lightspeed.net,active,southwest,0
10.10.142.150,AUSTXDS26.central.lightspeed.net,active,central,0
10.40.7.60,JAXFLSW20.southeast.lightspeed.net,active,southeast,0
10.10.144.58,OKCOKDS36.central.lightspeed.net,active,central,0
10.60.39.65,BOSMART32.northeast.lightspeed.net,active,northeast,0
10.20.203.237,ATLGAAG51.east.lightspeed.net,active,east,0
10.20.151.69,ATLGASW44.east.lightspeed.net,active,east,0
10.40.17.61,MIAFLED98.southeast.lightspeed.net,degraded,southeast,0
10.40.110.153,BNATNDS65.southeast.lightspeed.net,active,southeast,0
10.20.77.16,ATLGAAG62.east.lightspeed.net,active,east,0
10.40.226.182,BNATNED17.southeast.lightspeed.net,degraded,southeast,0
10.50.79.125,PHXAZAG96.southwest.lightspeed.net,active,southwest,0
10.40.153.10,BNATNAG69.southeast.lightspeed.net,degraded,southeast,0
10.20.160.5,ATLGASW82.east.lightspeed.net,active,east,0
10.10.144.9,OKCOKAG61.central.lightspeed.net,down,central,0
10.50.82.149,ABQNMRT91.southwest.lightspeed.net,active,southwest,0
10.10.18.36,DALTXED20.central.lightspeed.net,active,central,0
10.70.158.2,GEGWASW74.northwest.lightspeed.net,degraded,northwest,0
10.20.246.182,CLTNCSW07.east.lightspeed.net,active,east,0
10.50.4.174,PHXAZCO70.southwest.lightspeed.net,active,southwest,0
10.50.46.90,ABQNMCO90.southwest.lightspeed.net,active,southwest,0
10.20.64.96,ATLGASW71.east.lightspeed.net,active,east,0
10.10.184.172,DALTXRT18.central.lightspeed.net,retired,central,0
10.70.52.139,PORORAG42.northwest.lightspeed.net,degraded,northwest,0
10.70.239.244,PORORCO23.northwest.lightspeed.net,active,northwest,0
10.10.92.57,AUSTXCO16.central.lightspeed.net,down,central,0
10.10.106.103,OKCOKED49.central.lightspeed.net,degraded,central,0
10.10.204.213,OKCOKAG19.central.lightspeed.net,active,central,0
10.40.51.221,MIAFLDS53.southeast.lightspeed.net,active,southeast,0
10.30.95.182,SFOCASW20.west.lightspeed.net,active,west,0
10.50.37.247,PHXAZED80.southwest.lightspeed.net,degraded,southwest,0
10.50.136.20,ELPTXED52.southwest.lightspeed.net,active,southwest,0
10.20.216.3,CLTNCAG27.east.lightspeed.net,active,east,0
10.10.107.86,AUSTXCO78.central.lightspeed.net,active,central,0
10.30.77.55,SFOCACO13.west.lightspeed.net,active,west,0
10.30.174.72,LAXCADS60.west.lightspeed.net,degraded,west,0
10.20.88.21,ATLGACO74.east.lightspeed.net,active,east,0
10.10.141.230,OKCOKDS76.central.lightspeed.net,active,central,0
10.40.122.148,JAXFLCO18.southeast.lightspeed.net,active,southeast,0
10.20.98.186,ATLGAED92.east.lightspeed.net,active,east,0
10.10.5.127,OKCOKAG57.central.lightspeed.net,degraded,central,0
10.70.121.77,GEGWAAG95.northwest.lightspeed.net,degraded,northwest,0
10.40.32.220,BNATNSW21.southeast.lightspeed.net,active,southeast,0
10.20.148.29,ATLGAAG47.east.lightspeed.net,active,east,0
10.70.44.140,GEGWART44.northwest.lightspeed.net,active,northwest,0
10.60.135.87,NYCNYCO62.northeast.lightspeed.net,degraded,northeast,0
10.50.65.139,ABQNMCO88.southwest.lightspeed.net,active,southwest,0
10.30.228.89,SFOCAAG95.west.lightspeed.net,active,west,0
10.20.220.151,ATLGADS63.east.lightspeed.net,active,east,0
10.70.21.192,BOIIDAG94.northwest.lightspeed.net,active,northwest,0
10.10.156.98,DALTXSW35.central.lightspeed.net,active,central,0
10.70.181.58,BOIIDRT98.northwest.lightspeed.net,degraded,northwest,0
10.60.55.130,NYCNYRT75.northeast.lightspeed.net,degraded,northeast,0
10.40.47.238,JAXFLCO24.southeast.lightspeed.net,down,southeast,0
10.10.24.73,AUSTXSW35.central.lightspeed.net,active,central,0
10.60.244.122,PHLPACO01.northeast.lightspeed.net,degraded,northeast,0
