ip_address,hostname,fqdn,region,status,vendor,model,role,missing_in_inventory,missing_in_ipam,site_code,state_code,role_code,parsed_role,parsed_region
10.60.164.47,PHLPAAG52,PHLPAAG52.northeast.lightspeed.net,northeast,degraded,ADVA,FSP3000,agg,0,0,PHL,PA,AG,agg,northeast
10.30.122.178,SFOCAAG48,SFOCAAG48.west.lightspeed.net,west,degraded,ADVA,FSP3000,agg,0,0,SFO,CA,AG,agg,west
10.20.182.148,PITPACO34,PITPACO34.east.lightspeed.net,east,active,Nokia,7750 SR-1,core,0,0,PIT,PA,CO,core,east
10.10.194.212,OKCOKSW09,OKCOKSW09.central.lightspeed.net,central,degraded,Cisco,Catalyst9300,sw,0,0,OKC,OK,SW,sw,central
10.40.197.64,BNATNRT92,BNATNRT92.southeast.lightspeed.net,southeast,active,Arista,7050X3,rtr,0,0,BNA,TN,RT,rtr,southeast
10.50.46.42,ELPTXAG84,ELPTXAG84.southwest.lightspeed.net,southwest,active,Arista,7280R,agg,0,0,ELP,TX,AG,agg,southwest
10.60.140.137,BOSMAAG74,BOSMAAG74.northeast.lightspeed.net,northeast,active,ADVA,FSP3000,agg,0,1,BOS,MA,AG,agg,northeast
10.10.88.61,OKCOKRT92,OKCOKRT92.central.lightspeed.net,central,active,Arista,7050X3,rtr,0,0,OKC,OK,RT,rtr,central
10.40.183.21,MIAFLDS48,MIAFLDS48.southeast.lightspeed.net,southeast,degraded,ADVA,FSP150,dist,1,0,MIA,FL,DS,dist,southeast
10.20.140.215,ATLGART94,ATLGART94.east.lightspeed.net,east,active,Arista,7050X3,rtr,0,0,ATL,GA,RT,rtr,east
10.10.183.81,AUSTXAG16,AUSTXAG16.central.lightspeed.net,central,degraded,Arista,7280R,agg,0,0,AUS,TX,AG,agg,central
10.10.3.122,OKCOKCO65,OKCOKCO65.central.lightspeed.net,central,active,Nokia,7750 SR-1,core,0,0,OKC,OK,CO,core,central
10.10.60.46,DALTXCO37,DALTXCO37.central.lightspeed.net,central,degraded,Nokia,7750 SR-1,core,0,0,DAL,TX,CO,core,central
10.40.223.211,MIAFLRT97,MIAFLRT97.southeast.lightspeed.net,southeast,degraded,Arista,7050X3,rtr,0,0,MIA,FL,RT,rtr,southeast
10.30.189.161,SFOCAAG53,SFOCAAG53.west.lightspeed.net,west,active,Arista,7280R,agg,0,0,SFO,CA,AG,agg,west
10.10.47.19,DALTXSW01,DALTXSW01.central.lightspeed.net,central,degraded,Cisco,Catalyst9300,sw,0,0,DAL,TX,SW,sw,central
10.20.180.134,PITPART87,PITPART87.east.lightspeed.net,east,degraded,Arista,7050X3,rtr,0,0,PIT,PA,RT,rtr,east
10.20.48.94,CLTNCSW12,CLTNCSW12.east.lightspeed.net,east,active,Cisco,Catalyst9300,sw,0,0,CLT,NC,SW,sw,east
10.70.31.181,GEGWART97,GEGWART97.northwest.lightspeed.net,northwest,active,Arista,7050X3,rtr,0,0,GEG,WA,RT,rtr,northwest
10.10.178.14,OKCOKAG31,OKCOKAG31.central.lightspeed.net,central,active,Arista,7280R,agg,0,0,OKC,OK,AG,agg,central
10.40.140.19,MIAFLAG62,MIAFLAG62.southeast.lightspeed.net,southeast,active,Arista,7280R,agg,0,0,MIA,FL,AG,agg,southeast
10.60.200.1,PHLPACO27,PHLPACO27.northeast.lightspeed.net,northeast,active,Juniper,MX204,core,0,0,PHL,PA,CO,core,northeast
10.10.35.186,DALTXCO99,DALTXCO99.central.lightspeed.net,central,retired,Juniper,MX204,core,0,0,DAL,TX,CO,core,central
10.40.6.13,JAXFLRT62,JAXFLRT62.southeast.lightspeed.net,southeast,degraded,Arista,7050X3,rtr,0,0,JAX,FL,RT,rtr,southeast
10.50.185.52,ELPTXED07,ELPTXED07.southwest.lightspeed.net,southwest,active,Cisco,ISR4431,edge,1,0,ELP,TX,ED,edge,southwest
10.10.252.58,AUSTXSW63,AUSTXSW63.central.lightspeed.net,central,active,Cisco,Catalyst9300,sw,0,0,AUS,TX,SW,sw,central
10.10.253.171,OKCOKRT24,OKCOKRT24.central.lightspeed.net,central,degraded,Arista,7050X3,rtr,0,0,OKC,OK,RT,rtr,central
10.20.27.162,CLTNCCO53,CLTNCCO53.east.lightspeed.net,east,active,Cisco,NCS540,core,0,0,CLT,NC,CO,core,east
10.50.2.170,ABQNMDS25,ABQNMDS25.southwest.lightspeed.net,southwest,active,Juniper,QFX5120,dist,0,0,ABQ,NM,DS,dist,southwest
10.50.139.139,PHXAZRT62,PHXAZRT62.southwest.lightspeed.net,southwest,active,Arista,7050X3,rtr,0,0,PHX,AZ,RT,rtr,southwest
10.50.0.160,ABQNMDS68,ABQNMDS68.southwest.lightspeed.net,southwest,active,ADVA,FSP150,dist,0,0,ABQ,NM,DS,dist,southwest
10.30.54.73,SEAWART98,SEAWART98.west.lightspeed.net,west,active,Arista,7050X3,rtr,0,0,SEA,WA,RT,rtr,west
10.50.44.150,ABQNMSW72,ABQNMSW72.southwest.lightspeed.net,southwest,degraded,Cisco,Catalyst9300,sw,0,0,ABQ,NM,SW,sw,southwest
10.20.164.27,ATLGAAG38,ATLGAAG38.east.lightspeed.net,east,degraded,ADVA,FSP3000,agg,0,0,ATL,GA,AG,agg,east
10.50.6.209,ABQNMED03,ABQNMED03.southwest.lightspeed.net,southwest,degraded,Cisco,ISR4431,edge,0,0,ABQ,NM,ED,edge,southwest
10.20.234.101,ATLGART02,ATLGART02.east.lightspeed.net,east,active,Arista,7050X3,rtr,0,0,ATL,GA,RT,rtr,east
10.40.158.185,MIAFLED34,MIAFLED34.southeast.lightspeed.net,southeast,degraded,RAD,ETX-2,edge,1,0,MIA,FL,ED,edge,southeast
10.20.17.58,CLTNCAG42,CLTNCAG42.east.lightspeed.net,east,down,ADVA,FSP3000,agg,0,0,CLT,NC,AG,agg,east
10.10.250.14,DALTXCO17,DALTXCO17.central.lightspeed.net,central,active,Cisco,NCS540,core,0,0,DAL,TX,CO,core,central
10.10.178.61,OKCOKAG78,OKCOKAG78.central.lightspeed.net,central,active,ADVA,FSP3000,agg,0,0,OKC,OK,AG,agg,central
10.10.201.58,AUSTXRT76,AUSTXRT76.central.lightspeed.net,central,active,Arista,7050X3,rtr,0,0,AUS,TX,RT,rtr,central
10.20.67.25,PITPART89,PITPART89.east.lightspeed.net,east,active,Arista,7050X3,rtr,0,0,PIT,PA,RT,rtr,east
10.40.183.111,JAXFLAG53,JAXFLAG53.southeast.lightspeed.net,southeast,active,ADVA,FSP3000,agg,0,0,JAX,FL,AG,agg,southeast
10.50.231.24,ABQNMED79,ABQNMED79.southwest.lightspeed.net,southwest,active,Cisco,ISR4431,edge,0,0,ABQ,NM,ED,edge,southwest
10.60.203.19,NYCNYCO53,NYCNYCO53.northeast.lightspeed.net,northeast,active,Cisco,NCS540,core,0,0,NYC,NY,CO,core,northeast
10.20.13.249,CLTNCAG65,CLTNCAG65.east.lightspeed.net,east,degraded,Arista,7280R,agg,0,0,CLT,NC,AG,agg,east
10.50.55.146,PHXAZSW18,PHXAZSW18.southwest.lightspeed.net,southwest,down,Cisco,Catalyst9300,sw,0,0,PHX,AZ,SW,sw,southwest
10.50.220.189,PHXAZAG28,PHXAZAG28.southwest.lightspeed.net,southwest,active,Arista,7280R,agg,0,0,PHX,AZ,AG,agg,southwest
10.20.136.25,PITPACO31,PITPACO31.east.lightspeed.net,east,active,Juniper,MX204,core,0,0,PIT,PA,CO,core,east
10.60.95.89,NYCNYCO55,NYCNYCO55.northeast.lightspeed.net,northeast,active,Cisco,NCS540,core,0,0,NYC,NY,CO,core,northeast
10.50.213.169,ELPTXRT26,ELPTXRT26.southwest.lightspeed.net,southwest,active,Arista,7050X3,rtr,0,0,ELP,TX,RT,rtr,southwest
10.70.246.244,GEGWART92,GEGWART92.northwest.lightspeed.net,northwest,active,Arista,7050X3,rtr,0,0,GEG,WA,RT,rtr,northwest
10.20.87.15,ATLGACO37,ATLGACO37.east.lightspeed.net,east,degraded,Cisco,NCS540,core,0,0,ATL,GA,CO,core,east
10.10.194.189,AUSTXAG75,AUSTXAG75.central.lightspeed.net,central,active,ADVA,FSP3000,agg,0,0,AUS,TX,AG,agg,central
10.50.86.214,PHXAZED38,PHXAZED38.southwest.lightspeed.net,southwest,active,RAD,ETX-2,edge,0,1,PHX,AZ,ED,edge,southwest
10.50.212.214,PHXAZSW28,PHXAZSW28.southwest.lightspeed.net,southwest,retired,Cisco,Catalyst9300,sw,0,0,PHX,AZ,SW,sw,southwest
10.10.65.236,DALTXSW28,DALTXSW28.central.lightspeed.net,central,active,Cisco,Catalyst9300,sw,0,0,DAL,TX,SW,sw,central
10.20.69.82,ATLGART83,ATLGART83.east.lightspeed.net,east,degraded,Arista,7050X3,rtr,0,0,ATL,GA,RT,rtr,east
10.10.204.11,OKCOKRT62,OKCOKRT62.central.lightspeed.net,central,active,Arista,7050X3,rtr,0,0,OKC,OK,RT,rtr,central
10.70.122.237,GEGWACO05,GEGWACO05.northwest.lightspeed.net,northwest,active,Juniper,MX204,core,0,0,GEG,WA,CO,core,northwest
10.40.135.131,BNATNCO60,BNATNCO60.southeast.lightspeed.net,southeast,active,Juniper,MX204,core,0,0,BNA,TN,CO,core,southeast
10.10.223.107,OKCOKAG85,OKCOKAG85.central.lightspeed.net,central,active,ADVA,FSP3000,agg,0,0,OKC,OK,AG,agg,central
10.40.152.51,JAXFLCO90,JAXFLCO90.southeast.lightspeed.net,southeast,active,Juniper,MX204,core,0,0,JAX,FL,CO,core,southeast
10.40.35.25,MIAFLAG04,MIAFLAG04.southeast.lightspeed.net,southeast,down,ADVA,FSP3000,agg,0,0,MIA,FL,AG,agg,southeast
10.50.107.88,ELPTXAG04,ELPTXAG04.southwest.lightspeed.net,southwest,active,ADVA,FSP3000,agg,0,0,ELP,TX,AG,agg,southwest
10.20.179.88,ATLGART11,ATLGART11.east.lightspeed.net,east,degraded,Arista,7050X3,rtr,0,0,ATL,GA,RT,rtr,east
10.50.206.55,ABQNMED59,ABQNMED59.southwest.lightspeed.net,southwest,active,RAD,ETX-2,edge,0,0,ABQ,NM,ED,edge,southwest
10.50.175.34,ELPTXSW01,ELPTXSW01.southwest.lightspeed.net,southwest,active,Cisco,Catalyst9300,sw,0,0,ELP,TX,SW,sw,southwest
10.30.247.126,SEAWAAG91,SEAWAAG91.west.lightspeed.net,west,active,Arista,7280R,agg,0,0,SEA,WA,AG,agg,west
10.40.60.128,JAXFLAG93,JAXFLAG93.southeast.lightspeed.net,southeast,degraded,Arista,7280R,agg,0,0,JAX,FL,AG,agg,southeast
10.50.58.8,ABQNMSW80,ABQNMSW80.southwest.lightspeed.net,southwest,active,Cisco,Catalyst9300,sw,0,0,ABQ,NM,SW,sw,southwest
10.50.57.226,ELPTXCO65,ELPTXCO65.southwest.lightspeed.net,southwest,degraded,Cisco,NCS540,core,0,0,ELP,TX,CO,core,southwest
10.20.227.89,CLTNCCO42,CLTNCCO42.east.lightspeed.net,east,active,Cisco,NCS540,core,0,0,CLT,NC,CO,core,east
10.40.171.86,JAXFLED79,JAXFLED79.southeast.lightspeed.net,southeast,active,Juniper,SRX345,edge,1,0,JAX,FL,ED,edge,southeast
10.20.181.75,PITPASW67,PITPASW67.east.lightspeed.net,east,active,Cisco,Catalyst9300,sw,0,0,PIT,PA,SW,sw,east
10.50.226.186,PHXAZAG08,PHXAZAG08.southwest.lightspeed.net,southwest,active,ADVA,FSP3000,agg,0,0,PHX,AZ,AG,agg,southwest
10.40.25.240,JAXFLED77,JAXFLED77.southeast.lightspeed.net,southeast,active,Juniper,SRX345,edge,1,0,JAX,FL,ED,edge,southeast
10.60.42.14,NYCNYCO21,NYCNYCO21.northeast.lightspeed.net,northeast,active,Juniper,MX204,core,0,0,NYC,NY,CO,core,northeast
10.50.79.195,ELPTXSW28,ELPTXSW28.southwest.lightspeed.net,southwest,active,Cisco,Catalyst9300,sw,1,0,ELP,TX,SW,sw,southwest
10.20.226.46,ATLGART49,ATLGART49.east.lightspeed.net,east,degraded,Arista,7050X3,rtr,0,0,ATL,GA,RT,rtr,east
10.10.14.125,OKCOKSW85,OKCOKSW85.central.lightspeed.net,central,active,Cisco,Catalyst9300,sw,0,0,OKC,OK,SW,sw,central
10.40.92.0,JAXFLSW50,JAXFLSW50.southeast.lightspeed.net,southeast,active,Cisco,Catalyst9300,sw,0,0,JAX,FL,SW,sw,southeast
10.50.106.253,ABQNMED67,ABQNMED67.southwest.lightspeed.net,southwest,active,Cisco,ISR4431,edge,1,0,ABQ,NM,ED,edge,southwest
10.20.10.140,ATLGAAG16,ATLGAAG16.east.lightspeed.net,east,active,ADVA,FSP3000,agg,1,0,ATL,GA,AG,agg,east
10.30.15.186,LAXCAAG14,LAXCAAG14.west.lightspeed.net,west,degraded,ADVA,FSP3000,agg,0,0,LAX,CA,AG,agg,west
10.40.119.71,MIAFLSW05,MIAFLSW05.southeast.lightspeed.net,southeast,active,Cisco,Catalyst9300,sw,0,0,MIA,FL,SW,sw,southeast
10.10.183.69,DALTXRT64,DALTXRT64.central.lightspeed.net,central,active,Arista,7050X3,rtr,0,0,DAL,TX,RT,rtr,central
10.30.247.25,LAXCART88,LAXCART88.west.lightspeed.net,west,active,Arista,7050X3,rtr,0,0,LAX,CA,RT,rtr,west
10.40.54.136,JAXFLAG46,JAXFLAG46.southeast.lightspeed.net,southeast,degraded,ADVA,FSP3000,agg,0,0,JAX,FL,AG,agg,southeast
10.40.41.79,BNATNSW84,BNATNSW84.southeast.lightspeed.net,southeast,down,Cisco,Catalyst9300,sw,0,0,BNA,TN,SW,sw,southeast
10.20.150.109,PITPAAG27,PITPAAG27.east.lightspeed.net,east,degraded,Arista,7280R,agg,0,0,PIT,PA,AG,agg,east
10.60.233.17,NYCNYRT94,NYCNYRT94.northeast.lightspeed.net,northeast,active,Arista,7050X3,rtr,0,1,NYC,NY,RT,rtr,northeast
10.10.140.234,AUSTXSW23,AUSTXSW23.central.lightspeed.net,central,active,Cisco,Catalyst9300,sw,0,0,AUS,TX,SW,sw,central
10.20.57.216,ATLGACO83,ATLGACO83.east.lightspeed.net,east,active,Cisco,NCS540,core,1,0,ATL,GA,CO,core,east
10.50.206.181,PHXAZDS33,PHXAZDS33.southwest.lightspeed.net,southwest,retired,Juniper,QFX5120,dist,0,0,PHX,AZ,DS,dist,southwest
10.10.79.216,AUSTXDS55,AUSTXDS55.central.lightspeed.net,central,degraded,ADVA,FSP150,dist,0,0,AUS,TX,DS,dist,central
10.10.6.127,AUSTXED27,AUSTXED27.central.lightspeed.net,central,active,RAD,ETX-2,edge,1,0,AUS,TX,ED,edge,central
10.20.127.227,ATLGAAG09,ATLGAAG09.east.lightspeed.net,east,degraded,Arista,7280R,agg,0,0,ATL,GA,AG,agg,east
10.50.44.193,ABQNMAG77,ABQNMAG77.southwest.lightspeed.net,southwest,active,Arista,7280R,agg,0,0,ABQ,NM,AG,agg,southwest
10.50.182.1,PHXAZAG46,PHXAZAG46.southwest.lightspeed.net,southwest,active,Arista,7280R,agg,0,0,PHX,AZ,AG,agg,southwest
10.40.107.37,JAXFLRT77,JAXFLRT77.southeast.lightspeed.net,southeast,active,Arista,7050X3,rtr,0,0,JAX,FL,RT,rtr,southeast
10.20.13.29,ATLGADS33,ATLGADS33.east.lightspeed.net,east,active,Juniper,QFX5120,dist,0,0,ATL,GA,DS,dist,east
10.20.181.170,PITPART38,PITPART38.east.lightspeed.net,east,down,Arista,7050X3,rtr,0,0,PIT,PA,RT,rtr,east
10.20.83.51,PITPAAG71,PITPAAG71.east.lightspeed.net,east,degraded,Arista,7280R,agg,0,0,PIT,PA,AG,agg,east
10.10.195.12,DALTXAG77,DALTXAG77.central.lightspeed.net,central,active,ADVA,FSP3000,agg,0,0,DAL,TX,AG,agg,central
10.60.142.145,BOSMACO61,BOSMACO61.northeast.lightspeed.net,northeast,active,Nokia,7750 SR-1,core,0,0,BOS,MA,CO,core,northeast
10.30.143.11,SFOCACO73,SFOCACO73.west.lightspeed.net,west,active,Juniper,MX204,core,0,0,SFO,CA,CO,core,west
10.70.216.150,GEGWART31,GEGWART31.northwest.lightspeed.net,northwest,active,Arista,7050X3,rtr,0,0,GEG,WA,RT,rtr,northwest
10.50.232.102,ABQNMDS52,ABQNMDS52.southwest.lightspeed.net,southwest,degraded,ADVA,FSP150,dist,0,0,ABQ,NM,DS,dist,southwest
10.70.178.45,PORORCO68,PORORCO68.northwest.lightspeed.net,northwest,down,Cisco,NCS540,core,0,0,POR,OR,CO,core,northwest
10.50.117.209,PHXAZRT34,PHXAZRT34.southwest.lightspeed.net,southwest,active,Arista,7050X3,rtr,0,0,PHX,AZ,RT,rtr,southwest
10.10.128.145,OKCOKRT57,OKCOKRT57.central.lightspeed.net,central,active,Arista,7050X3,rtr,0,0,OKC,OK,RT,rtr,central
10.50.35.228,ELPTXRT88,ELPTXRT88.southwest.lightspeed.net,southwest,degraded,Arista,7050X3,rtr,1,0,ELP,TX,RT,rtr,southwest
10.10.34.225,AUSTXCO47,AUSTXCO47.central.lightspeed.net,central,active,Cisco,NCS540,core,0,0,AUS,TX,CO,core,central
10.50.33.167,PHXAZRT03,PHXAZRT03.southwest.lightspeed.net,southwest,active,Arista,7050X3,rtr,0,0,PHX,AZ,RT,rtr,southwest
10.20.184.223,PITPAAG52,PITPAAG52.east.lightspeed.net,east,active,Arista,7280R,agg,0,0,PIT,PA,AG,agg,east
10.70.75.145,PORORRT64,PORORRT64.northwest.lightspeed.net,northwest,active,Arista,7050X3,rtr,0,0,POR,OR,RT,rtr,northwest
10.70.90.177,GEGWAAG36,GEGWAAG36.northwest.lightspeed.net,northwest,active,Arista,7280R,agg,0,0,GEG,WA,AG,agg,northwest
10.50.124.48,PHXAZAG55,PHXAZAG55.southwest.lightspeed.net,southwest,degraded,Arista,7280R,agg,0,0,PHX,AZ,AG,agg,southwest
10.40.111.137,JAXFLRT20,JAXFLRT20.southeast.lightspeed.net,southeast,active,Arista,7050X3,rtr,0,0,JAX,FL,RT,rtr,southeast
10.50.30.116,ELPTXSW35,ELPTXSW35.southwest.lightspeed.net,southwest,active,Cisco,Catalyst9300,sw,0,0,ELP,TX,SW,sw,southwest
10.50.32.111,PHXAZRT45,PHXAZRT45.southwest.lightspeed.net,southwest,active,Arista,7050X3,rtr,0,0,PHX,AZ,RT,rtr,southwest
10.20.140.96,CLTNCCO73,CLTNCCO73.east.lightspeed.net,east,active,Nokia,7750 SR-1,core,0,0,CLT,NC,CO,core,east
10.50.239.35,ELPTXDS70,ELPTXDS70.southwest.lightspeed.net,southwest,active,ADVA,FSP150,dist,1,0,ELP,TX,DS,dist,southwest
10.60.174.243,BOSMAAG13,BOSMAAG13.northeast.lightspeed.net,northeast,active,Arista,7280R,agg,0,1,BOS,MA,AG,agg,northeast
10.20.234.43,ATLGACO85,ATLGACO85.east.lightspeed.net,east,active,Juniper,MX204,core,0,0,ATL,GA,CO,core,east
10.40.34.99,MIAFLDS96,MIAFLDS96.southeast.lightspeed.net,southeast,active,ADVA,FSP150,dist,0,0,MIA,FL,DS,dist,southeast
10.40.207.129,MIAFLDS87,MIAFLDS87.southeast.lightspeed.net,southeast,degraded,Juniper,QFX5120,dist,0,0,MIA,FL,DS,dist,southeast
10.50.50.98,PHXAZRT76,PHXAZRT76.southwest.lightspeed.net,southwest,active,Arista,7050X3,rtr,0,0,PHX,AZ,RT,rtr,southwest
10.40.121.186,JAXFLAG43,JAXFLAG43.southeast.lightspeed.net,southeast,active,ADVA,FSP3000,agg,0,0,JAX,FL,AG,agg,southeast
10.30.134.52,SFOCAAG95,SFOCAAG95.west.lightspeed.net,west,active,Arista,7280R,agg,0,0,SFO,CA,AG,agg,west
10.50.235.104,PHXAZRT05,PHXAZRT05.southwest.lightspeed.net,southwest,active,Arista,7050X3,rtr,0,0,PHX,AZ,RT,rtr,southwest
10.20.241.109,PITPART53,PITPART53.east.lightspeed.net,east,active,Arista,7050X3,rtr,0,0,PIT,PA,RT,rtr,east
10.40.17.224,MIAFLSW38,MIAFLSW38.southeast.lightspeed.net,southeast,active,Cisco,Catalyst9300,sw,0,0,MIA,FL,SW,sw,southeast
10.40.133.72,MIAFLSW87,MIAFLSW87.southeast.lightspeed.net,southeast,degraded,Cisco,Catalyst9300,sw,0,0,MIA,FL,SW,sw,southeast
10.20.219.137,CLTNCRT27,CLTNCRT27.east.lightspeed.net,east,degraded,Arista,7050X3,rtr,0,0,CLT,NC,RT,rtr,east
10.40.203.15,MIAFLRT62,MIAFLRT62.southeast.lightspeed.net,southeast,active,Arista,7050X3,rtr,0,0,MIA,FL,RT,rtr,southeast
10.50.61.93,ELPTXRT76,ELPTXRT76.southwest.lightspeed.net,southwest,active,Arista,7050X3,rtr,0,0,ELP,TX,RT,rtr,southwest
10.40.223.194,MIAFLSW45,MIAFLSW45.southeast.lightspeed.net,southeast,active,Cisco,Catalyst9300,sw,0,0,MIA,FL,SW,sw,southeast
10.40.231.204,JAXFLCO23,JAXFLCO23.southeast.lightspeed.net,southeast,degraded,Nokia,7750 SR-1,core,0,0,JAX,FL,CO,core,southeast
10.20.87.138,ATLGAAG80,ATLGAAG80.east.lightspeed.net,east,degraded,ADVA,FSP3000,agg,0,0,ATL,GA,AG,agg,east
10.10.208.177,OKCOKAG55,OKCOKAG55.central.lightspeed.net,central,active,ADVA,FSP3000,agg,0,0,OKC,OK,AG,agg,central
10.30.193.171,LAXCART89,LAXCART89.west.lightspeed.net,west,active,Arista,7050X3,rtr,0,0,LAX,CA,RT,rtr,west
10.50.18.209,ELPTXAG50,ELPTXAG50.southwest.lightspeed.net,southwest,active,ADVA,FSP3000,agg,1,0,ELP,TX,AG,agg,southwest
10.50.249.109,ELPTXCO99,ELPTXCO99.southwest.lightspeed.net,southwest,active,Nokia,7750 SR-1,core,0,0,ELP,TX,CO,core,southwest
10.10.182.229,OKCOKRT95,OKCOKRT95.central.lightspeed.net,central,degraded,Arista,7050X3,rtr,0,0,OKC,OK,RT,rtr,central
10.30.196.72,SFOCART67,SFOCART67.west.lightspeed.net,west,down,Arista,7050X3,rtr,0,0,SFO,CA,RT,rtr,west
10.40.145.139,BNATNSW17,BNATNSW17.southeast.lightspeed.net,southeast,active,Cisco,Catalyst9300,sw,0,0,BNA,TN,SW,sw,southeast
10.50.243.106,PHXAZRT78,PHXAZRT78.southwest.lightspeed.net,southwest,degraded,Arista,7050X3,rtr,0,0,PHX,AZ,RT,rtr,southwest
10.50.171.151,PHXAZRT37,PHXAZRT37.southwest.lightspeed.net,southwest,active,Arista,7050X3,rtr,0,0,PHX,AZ,RT,rtr,southwest
10.70.134.147,GEGWACO09,GEGWACO09.northwest.lightspeed.net,northwest,active,Cisco,NCS540,core,0,0,GEG,WA,CO,core,northwest
10.10.23.94,OKCOKED48,OKCOKED48.central.lightspeed.net,central,degraded,Cisco,ISR4431,edge,1,0,OKC,OK,ED,edge,central
10.10.28.198,DALTXAG08,DALTXAG08.central.lightspeed.net,central,active,ADVA,FSP3000,agg,0,0,DAL,TX,AG,agg,central
10.20.218.120,CLTNCCO80,CLTNCCO80.east.lightspeed.net,east,active,Nokia,7750 SR-1,core,0,1,CLT,NC,CO,core,east
10.50.118.200,PHXAZED04,PHXAZED04.southwest.lightspeed.net,southwest,active,Juniper,SRX345,edge,0,0,PHX,AZ,ED,edge,southwest
10.10.149.147,DALTXCO44,DALTXCO44.central.lightspeed.net,central,degraded,Cisco,NCS540,core,0,0,DAL,TX,CO,core,central
10.70.181.146,BOIIDAG79,BOIIDAG79.northwest.lightspeed.net,northwest,active,ADVA,FSP3000,agg,0,0,BOI,ID,AG,agg,northwest
10.40.219.203,MIAFLRT11,MIAFLRT11.southeast.lightspeed.net,southeast,degraded,Arista,7050X3,rtr,0,0,MIA,FL,RT,rtr,southeast
10.10.255.5,OKCOKAG50,OKCOKAG50.central.lightspeed.net,central,active,ADVA,FSP3000,agg,0,0,OKC,OK,AG,agg,central
10.10.97.171,DALTXDS52,DALTXDS52.central.lightspeed.net,central,degraded,ADVA,FSP150,dist,0,0,DAL,TX,DS,dist,central
10.10.62.3,DALTXCO80,DALTXCO80.central.lightspeed.net,central,active,Nokia,7750 SR-1,core,0,0,DAL,TX,CO,core,central
10.50.4.26,PHXAZAG03,PHXAZAG03.southwest.lightspeed.net,southwest,down,Arista,7280R,agg,0,0,PHX,AZ,AG,agg,southwest
10.70.77.147,PORORRT44,PORORRT44.northwest.lightspeed.net,northwest,degraded,Arista,7050X3,rtr,0,0,POR,OR,RT,rtr,northwest
10.40.2.72,JAXFLAG07,JAXFLAG07.southeast.lightspeed.net,southeast,active,ADVA,FSP3000,agg,0,0,JAX,FL,AG,agg,southeast
10.70.105.57,PORORCO21,PORORCO21.northwest.lightspeed.net,northwest,degraded,Nokia,7750 SR-1,core,0,0,POR,OR,CO,core,northwest
10.10.26.165,AUSTXDS47,AUSTXDS47.central.lightspeed.net,central,down,Juniper,QFX5120,dist,0,0,AUS,TX,DS,dist,central
10.10.93.10,DALTXCO05,DALTXCO05.central.lightspeed.net,central,degraded,Cisco,NCS540,core,0,0,DAL,TX,CO,core,central
10.10.159.234,AUSTXCO59,AUSTXCO59.central.lightspeed.net,central,active,Nokia,7750 SR-1,core,0,0,AUS,TX,CO,core,central
10.70.34.4,BOIIDCO47,BOIIDCO47.northwest.lightspeed.net,northwest,active,Cisco,NCS540,core,0,0,BOI,ID,CO,core,northwest
10.60.224.104,PHLPACO25,PHLPACO25.northeast.lightspeed.net,northeast,active,Juniper,MX204,core,0,1,PHL,PA,CO,core,northeast
10.10.3.177,AUSTXSW58,AUSTXSW58.central.lightspeed.net,central,active,Cisco,Catalyst9300,sw,0,0,AUS,TX,SW,sw,central
10.40.237.81,MIAFLDS04,MIAFLDS04.southeast.lightspeed.net,southeast,active,ADVA,FSP150,dist,0,1,MIA,FL,DS,dist,southeast
10.40.112.60,BNATNCO72,BNATNCO72.southeast.lightspeed.net,southeast,degraded,Juniper,MX204,core,0,0,BNA,TN,CO,core,southeast
10.40.179.53,JAXFLRT35,JAXFLRT35.southeast.lightspeed.net,southeast,active,Arista,7050X3,rtr,1,0,JAX,FL,RT,rtr,southeast
10.40.78.68,JAXFLRT72,JAXFLRT72.southeast.lightspeed.net,southeast,active,Arista,7050X3,rtr,0,0,JAX,FL,RT,rtr,southeast
10.40.76.5,JAXFLDS52,JAXFLDS52.southeast.lightspeed.net,southeast,active,ADVA,FSP150,dist,0,0,JAX,FL,DS,dist,southeast
10.40.135.156,BNATNDS52,BNATNDS52.southeast.lightspeed.net,southeast,active,ADVA,FSP150,dist,0,0,BNA,TN,DS,dist,southeast
10.20.76.14,PITPACO21,PITPACO21.east.lightspeed.net,east,degraded,Cisco,NCS540,core,0,0,PIT,PA,CO,core,east
10.30.187.75,SEAWAAG24,SEAWAAG24.west.lightspeed.net,west,degraded,ADVA,FSP3000,agg,0,0,SEA,WA,AG,agg,west
10.40.76.172,MIAFLDS43,MIAFLDS43.southeast.lightspeed.net,southeast,active,ADVA,FSP150,dist,1,0,MIA,FL,DS,dist,southeast
10.60.101.180,BOSMACO48,BOSMACO48.northeast.lightspeed.net,northeast,degraded,Nokia,7750 SR-1,core,0,1,BOS,MA,CO,core,northeast
10.70.231.94,BOIIDAG65,BOIIDAG65.northwest.lightspeed.net,northwest,active,ADVA,FSP3000,agg,0,0,BOI,ID,AG,agg,northwest
10.20.201.14,ATLGAAG46,ATLGAAG46.east.lightspeed.net,east,retired,ADVA,FSP3000,agg,0,0,ATL,GA,AG,agg,east
10.40.76.112,MIAFLED82,MIAFLED82.southeast.lightspeed.net,southeast,active,Cisco,ISR4431,edge,0,1,MIA,FL,ED,edge,southeast
