ip_address,hostname,fqdn,region,status,vendor,model
10.10.235.242,DALAG30,DALAG30.central.lightspeed.net,central,active,Juniper,MX204
10.20.56.176,CLTSW09,CLTSW09.east.lightspeed.net,east,degraded,ADVA,FSP150
10.10.192.251,AUSRT48,AUSRT48.central.lightspeed.net,central,active,Cisco,ISR4431
10.30.39.37,SFOSW22,SFOSW22.west.lightspeed.net,west,active,ADVA,FSP3000
10.10.69.173,OKCDS24,OKCDS24.central.lightspeed.net,central,degraded,Cisco,ISR4431
10.20.70.67,CLTSW87,CLTSW87.east.lightspeed.net,east,active,Arista,7280R
10.60.238.225,BOSSW71,BOSSW71.northeast.lightspeed.net,northeast,active,RAD,ETX-2
10.10.196.176,OKCCO15,OKCCO15.central.lightspeed.net,central,active,ADVA,FSP3000
10.50.60.60,ABQCO24,ABQCO24.southwest.lightspeed.net,southwest,active,Arista,7280R
10.50.91.207,ELPSW03,ELPSW03.southwest.lightspeed.net,southwest,active,Arista,7280R
10.10.212.13,AUSCO51,AUSCO51.central.lightspeed.net,central,degraded,ADVA,FSP150
10.70.49.116,GEGAG26,GEGAG26.northwest.lightspeed.net,northwest,degraded,ADVA,FSP150
10.30.165.15,LAXED04,LAXED04.west.lightspeed.net,west,down,Juniper,MX204
10.30.78.218,SFOAG55,SFOAG55.west.lightspeed.net,west,degraded,Nokia,7750 SR-1
10.20.130.168,CLTCO61,CLTCO61.east.lightspeed.net,east,active,Cisco,ISR4431
10.30.94.58,SEART68,SEART68.west.lightspeed.net,west,active,Arista,7280R
10.60.157.62,PHLCO14,PHLCO14.northeast.lightspeed.net,northeast,active,Nokia,7750 SR-1
10.50.222.64,ELPED50,ELPED50.southwest.lightspeed.net,southwest,active,Arista,7280R
10.10.247.114,OKCDS98,OKCDS98.central.lightspeed.net,central,active,Cisco,ISR4431
10.40.87.109,JAXED10,JAXED10.southeast.lightspeed.net,southeast,active,ADVA,FSP3000
10.10.135.31,OKCRT53,OKCRT53.central.lightspeed.net,central,active,Cisco,NCS540
10.10.114.190,AUSAG74,AUSAG74.central.lightspeed.net,central,active,Cisco,ISR4431
10.30.173.69,SFORT10,SFORT10.west.lightspeed.net,west,active,Nokia,7750 SR-1
10.40.217.18,MIAAG68,MIAAG68.southeast.lightspeed.net,southeast,degraded,Nokia,7750 SR-1
10.20.181.204,ATLCO22,ATLCO22.east.lightspeed.net,east,active,RAD,ETX-2
10.60.148.59,PHLED69,PHLED69.northeast.lightspeed.net,northeast,degraded,RAD,ETX-2
10.60.234.235,NYCAG30,NYCAG30.northeast.lightspeed.net,northeast,active,RAD,ETX-2
10.30.65.10,LAXCO87,LAXCO87.west.lightspeed.net,west,active,Juniper,MX204
10.40.162.37,BNACO55,BNACO55.southeast.lightspeed.net,southeast,active,RAD,ETX-2
10.50.194.120,ABQCO72,ABQCO72.southwest.lightspeed.net,southwest,active,Arista,7280R
10.70.225.209,GEGSW94,GEGSW94.northwest.lightspeed.net,northwest,active,Juniper,MX204
10.10.222.239,AUSSW47,AUSSW47.central.lightspeed.net,central,degraded,Cisco,NCS540
10.70.66.235,GEGED59,GEGED59.northwest.lightspeed.net,northwest,retired,Juniper,MX204
10.70.76.253,PORED04,PORED04.northwest.lightspeed.net,northwest,active,Nokia,7750 SR-1
10.40.139.24,JAXSW23,JAXSW23.southeast.lightspeed.net,southeast,active,Arista,7280R
10.10.152.148,OKCDS22,OKCDS22.central.lightspeed.net,central,active,Nokia,7750 SR-1
10.50.8.77,ELPRT76,ELPRT76.southwest.lightspeed.net,southwest,active,Nokia,7750 SR-1
10.10.203.197,DALSW24,DALSW24.central.lightspeed.net,central,active,ADVA,FSP3000
10.60.138.121,NYCAG37,NYCAG37.northeast.lightspeed.net,northeast,active,ADVA,FSP3000
10.40.130.230,MIAED86,MIAED86.southeast.lightspeed.net,southeast,active,Nokia,7750 SR-1
10.70.207.253,GEGRT72,GEGRT72.northwest.lightspeed.net,northwest,active,Cisco,NCS540
10.60.94.107,NYCSW24,NYCSW24.northeast.lightspeed.net,northeast,active,ADVA,FSP3000
10.50.99.50,ELPED43,ELPED43.southwest.lightspeed.net,southwest,active,Nokia,7750 SR-1
10.20.212.174,PITSW01,PITSW01.east.lightspeed.net,east,active,Arista,7280R
10.10.126.240,AUSSW49,AUSSW49.central.lightspeed.net,central,active,ADVA,FSP3000
10.40.54.129,JAXCO59,JAXCO59.southeast.lightspeed.net,southeast,active,Arista,7280R
10.30.237.3,LAXED34,LAXED34.west.lightspeed.net,west,active,Juniper,MX204
10.20.26.169,PITSW95,PITSW95.east.lightspeed.net,east,active,Nokia,7750 SR-1
10.20.123.180,PITCO96,PITCO96.east.lightspeed.net,east,active,Juniper,MX204
10.20.89.23,CLTCO77,CLTCO77.east.lightspeed.net,east,down,Juniper,MX204
10.70.162.200,PORRT79,PORRT79.northwest.lightspeed.net,northwest,retired,ADVA,FSP150
10.30.202.185,LAXSW92,LAXSW92.west.lightspeed.net,west,active,Juniper,MX204
10.70.134.200,GEGED81,GEGED81.northwest.lightspeed.net,northwest,active,RAD,ETX-2
10.10.19.23,DALSW02,DALSW02.central.lightspeed.net,central,active,Juniper,MX204
10.10.40.33,OKCAG92,OKCAG92.central.lightspeed.net,central,active,ADVA,FSP150
10.30.149.67,SFODS43,SFODS43.west.lightspeed.net,west,active,RAD,ETX-2
10.10.231.185,DALAG07,DALAG07.central.lightspeed.net,central,active,ADVA,FSP150
10.40.148.43,MIADS55,MIADS55.southeast.lightspeed.net,southeast,degraded,Cisco,ISR4431
10.60.217.132,BOSRT09,BOSRT09.northeast.lightspeed.net,northeast,active,ADVA,FSP3000
10.20.208.84,ATLRT61,ATLRT61.east.lightspeed.net,east,active,Juniper,MX204
10.40.159.217,JAXAG37,JAXAG37.southeast.lightspeed.net,southeast,active,RAD,ETX-2
10.50.124.167,ABQCO56,ABQCO56.southwest.lightspeed.net,southwest,active,ADVA,FSP150
10.20.130.191,PITRT66,PITRT66.east.lightspeed.net,east,down,Cisco,ISR4431
10.50.86.173,ABQSW99,ABQSW99.southwest.lightspeed.net,southwest,degraded,Arista,7280R
10.60.90.159,NYCED48,NYCED48.northeast.lightspeed.net,northeast,active,Cisco,ISR4431
10.30.17.91,LAXDS49,LAXDS49.west.lightspeed.net,west,active,Nokia,7750 SR-1
10.40.236.138,JAXDS98,JAXDS98.southeast.lightspeed.net,southeast,active,Cisco,ISR4431
10.10.192.105,OKCED20,OKCED20.central.lightspeed.net,central,degraded,RAD,ETX-2
10.10.238.219,AUSED60,AUSED60.central.lightspeed.net,central,active,Arista,7280R
10.60.62.129,PHLRT64,PHLRT64.northeast.lightspeed.net,northeast,retired,ADVA,FSP150
10.20.248.171,CLTED02,CLTED02.east.lightspeed.net,east,active,Juniper,MX204
10.20.85.163,ATLCO16,ATLCO16.east.lightspeed.net,east,degraded,ADVA,FSP150
10.50.93.235,PHXAG57,PHXAG57.southwest.lightspeed.net,southwest,active,Cisco,ISR4431
10.50.70.50,ELPAG01,ELPAG01.southwest.lightspeed.net,southwest,active,Cisco,NCS540
10.20.79.204,CLTCO08,CLTCO08.east.lightspeed.net,east,active,Nokia,7750 SR-1
10.40.228.97,MIAED43,MIAED43.southeast.lightspeed.net,southeast,active,RAD,ETX-2
10.30.7.113,LAXED56,LAXED56.west.lightspeed.net,west,degraded,Cisco,NCS540
10.60.6.120,NYCCO36,NYCCO36.northeast.lightspeed.net,northeast,retired,RAD,ETX-2
10.10.148.141,DALCO22,DALCO22.central.lightspeed.net,central,active,Nokia,7750 SR-1
10.10.119.137,OKCSW17,OKCSW17.central.lightspeed.net,central,down,RAD,ETX-2
10.50.116.207,PHXRT41,PHXRT41.southwest.lightspeed.net,southwest,active,Juniper,MX204
10.10.13.47,OKCAG79,OKCAG79.central.lightspeed.net,central,active,Cisco,NCS540
10.50.84.218,ELPSW11,ELPSW11.southwest.lightspeed.net,southwest,active,Nokia,7750 SR-1
10.50.75.76,ABQED13,ABQED13.southwest.lightspeed.net,southwest,active,RAD,ETX-2
10.20.243.212,PITDS86,PITDS86.east.lightspeed.net,east,active,Juniper,MX204
10.20.70.239,PITED18,PITED18.east.lightspeed.net,east,degraded,Cisco,NCS540
10.70.68.17,BOIAG14,BOIAG14.northwest.lightspeed.net,northwest,active,RAD,ETX-2
10.50.29.89,ELPED55,ELPED55.southwest.lightspeed.net,southwest,active,Cisco,ISR4431
10.50.34.65,ELPRT45,ELPRT45.southwest.lightspeed.net,southwest,active,Nokia,7750 SR-1
10.20.3.3,ATLSW75,ATLSW75.east.lightspeed.net,east,active,RAD,ETX-2
10.50.60.29,PHXAG59,PHXAG59.southwest.lightspeed.net,southwest,active,RAD,ETX-2
10.50.165.116,PHXCO88,PHXCO88.southwest.lightspeed.net,southwest,active,Cisco,ISR4431
10.20.42.166,ATLDS19,ATLDS19.east.lightspeed.net,east,active,Cisco,ISR4431
10.50.37.39,ABQRT06,ABQRT06.southwest.lightspeed.net,southwest,active,RAD,ETX-2
10.70.82.104,BOIRT44,BOIRT44.northwest.lightspeed.net,northwest,active,ADVA,FSP3000
10.70.0.198,PORDS19,PORDS19.northwest.lightspeed.net,northwest,active,RAD,ETX-2
10.10.167.54,DALED87,DALED87.central.lightspeed.net,central,active,Arista,7280R
10.40.6.48,BNAAG80,BNAAG80.southeast.lightspeed.net,southeast,degraded,RAD,ETX-2
10.50.4.177,ABQAG97,ABQAG97.southwest.lightspeed.net,southwest,active,RAD,ETX-2
10.70.251.247,BOIAG73,BOIAG73.northwest.lightspeed.net,northwest,active,ADVA,FSP3000
10.40.121.158,BNASW90,BNASW90.southeast.lightspeed.net,southeast,active,RAD,ETX-2
10.40.41.28,BNACO77,BNACO77.southeast.lightspeed.net,southeast,degraded,Juniper,MX204
10.70.120.251,PORED57,PORED57.northwest.lightspeed.net,northwest,active,Cisco,ISR4431
10.70.114.114,GEGAG19,GEGAG19.northwest.lightspeed.net,northwest,active,ADVA,FSP150
10.50.242.28,ELPDS11,ELPDS11.southwest.lightspeed.net,southwest,active,Arista,7280R
10.20.131.211,CLTAG54,CLTAG54.east.lightspeed.net,east,active,ADVA,FSP3000
10.40.250.217,BNADS36,BNADS36.southeast.lightspeed.net,southeast,active,Juniper,MX204
10.60.12.243,PHLRT41,PHLRT41.northeast.lightspeed.net,northeast,active,Nokia,7750 SR-1
10.20.76.226,CLTDS36,CLTDS36.east.lightspeed.net,east,active,Juniper,MX204
10.40.18.223,BNAED95,BNAED95.southeast.lightspeed.net,southeast,active,Arista,7280R
10.20.215.150,ATLSW66,ATLSW66.east.lightspeed.net,east,active,Juniper,MX204
10.10.198.42,DALED92,DALED92.central.lightspeed.net,central,degraded,RAD,ETX-2
10.10.189.0,AUSCO90,AUSCO90.central.lightspeed.net,central,retired,Arista,7280R
10.10.157.60,DALCO28,DALCO28.central.lightspeed.net,central,active,Cisco,NCS540
10.30.55.80,SEAED72,SEAED72.west.lightspeed.net,west,active,RAD,ETX-2
10.10.6.204,DALRT92,DALRT92.central.lightspeed.net,central,degraded,Cisco,NCS540
10.10.163.170,OKCAG36,OKCAG36.central.lightspeed.net,central,active,ADVA,FSP150
10.20.94.225,CLTCO87,CLTCO87.east.lightspeed.net,east,down,Cisco,ISR4431
10.70.118.237,PORDS23,PORDS23.northwest.lightspeed.net,northwest,active,Arista,7280R
10.70.99.112,PORRT41,PORRT41.northwest.lightspeed.net,northwest,active,Nokia,7750 SR-1
10.50.36.146,ABQSW83,ABQSW83.southwest.lightspeed.net,southwest,active,Juniper,MX204
10.10.62.139,DALDS69,DALDS69.central.lightspeed.net,central,active,Nokia,7750 SR-1
10.10.159.57,OKCAG93,OKCAG93.central.lightspeed.net,central,down,RAD,ETX-2
10.10.186.34,AUSAG81,AUSAG81.central.lightspeed.net,central,active,ADVA,FSP3000
10.20.99.157,ATLDS32,ATLDS32.east.lightspeed.net,east,down,RAD,ETX-2
10.20.125.168,CLTAG88,CLTAG88.east.lightspeed.net,east,active,ADVA,FSP3000
10.40.146.50,MIACO68,MIACO68.southeast.lightspeed.net,southeast,active,RAD,ETX-2
10.40.147.52,MIART86,MIART86.southeast.lightspeed.net,southeast,retired,ADVA,FSP150
10.50.225.6,PHXRT79,PHXRT79.southwest.lightspeed.net,southwest,active,RAD,ETX-2
10.20.24.166,CLTDS34,CLTDS34.east.lightspeed.net,east,active,RAD,ETX-2
10.50.119.217,PHXAG37,PHXAG37.southwest.lightspeed.net,southwest,active,ADVA,FSP3000
10.70.67.249,GEGDS43,GEGDS43.northwest.lightspeed.net,northwest,degraded,RAD,ETX-2
10.20.138.208,PITSW79,PITSW79.east.lightspeed.net,east,down,Juniper,MX204
10.10.6.231,OKCAG35,OKCAG35.central.lightspeed.net,central,active,Cisco,ISR4431
10.50.108.144,PHXSW18,PHXSW18.southwest.lightspeed.net,southwest,degraded,Juniper,MX204
10.30.254.228,SFOCO25,SFOCO25.west.lightspeed.net,west,down,Cisco,ISR4431
10.70.51.193,BOIED58,BOIED58.northwest.lightspeed.net,northwest,degraded,Arista,7280R
10.10.80.209,DALED07,DALED07.central.lightspeed.net,central,active,RAD,ETX-2
10.40.44.126,BNADS31,BNADS31.southeast.lightspeed.net,southeast,active,Arista,7280R
10.60.59.251,NYCAG52,NYCAG52.northeast.lightspeed.net,northeast,degraded,Nokia,7750 SR-1
10.50.28.12,PHXAG81,PHXAG81.southwest.lightspeed.net,southwest,active,ADVA,FSP150
10.30.112.106,LAXED83,LAXED83.west.lightspeed.net,west,active,Cisco,NCS540
10.40.14.27,MIACO08,MIACO08.southeast.lightspeed.net,southeast,active,RAD,ETX-2
10.10.23.60,DALDS82,DALDS82.central.lightspeed.net,central,active,Arista,7280R
10.10.128.252,OKCCO10,OKCCO10.central.lightspeed.net,central,active,ADVA,FSP150
10.20.78.73,PITCO35,PITCO35.east.lightspeed.net,east,active,Juniper,MX204
10.70.89.161,PORDS22,PORDS22.northwest.lightspeed.net,northwest,active,Arista,7280R
10.60.47.141,BOSED10,BOSED10.northeast.lightspeed.net,northeast,active,Nokia,7750 SR-1
10.50.38.36,ABQRT46,ABQRT46.southwest.lightspeed.net,southwest,active,Cisco,NCS540
10.40.10.106,BNACO53,BNACO53.southeast.lightspeed.net,southeast,active,Nokia,7750 SR-1
10.20.131.126,CLTED84,CLTED84.east.lightspeed.net,east,active,ADVA,FSP3000
10.40.119.146,MIASW99,MIASW99.southeast.lightspeed.net,southeast,degraded,Juniper,MX204
10.40.58.57,BNAAG98,BNAAG98.southeast.lightspeed.net,southeast,degraded,Juniper,MX204
10.40.96.154,BNART83,BNART83.southeast.lightspeed.net,southeast,active,Juniper,MX204
10.20.161.156,PITAG19,PITAG19.east.lightspeed.net,east,active,Nokia,7750 SR-1
10.10.20.97,AUSED40,AUSED40.central.lightspeed.net,central,active,RAD,ETX-2
10.10.182.161,AUSCO70,AUSCO70.central.lightspeed.net,central,down,RAD,ETX-2
10.20.82.112,CLTCO99,CLTCO99.east.lightspeed.net,east,active,Juniper,MX204
10.40.140.64,MIADS69,MIADS69.southeast.lightspeed.net,southeast,active,Nokia,7750 SR-1
10.60.98.227,BOSRT01,BOSRT01.northeast.lightspeed.net,northeast,active,Cisco,ISR4431
10.20.166.8,CLTRT69,CLTRT69.east.lightspeed.net,east,down,ADVA,FSP3000
10.20.38.166,ATLAG16,ATLAG16.east.lightspeed.net,east,active,Arista,7280R
10.40.116.115,BNAED96,BNAED96.southeast.lightspeed.net,southeast,active,Juniper,MX204
10.20.129.163,PITDS66,PITDS66.east.lightspeed.net,east,active,RAD,ETX-2
10.10.138.104,DALED35,DALED35.central.lightspeed.net,central,active,Arista,7280R
10.50.234.85,PHXAG64,PHXAG64.southwest.lightspeed.net,southwest,down,Cisco,ISR4431
10.40.11.208,BNART36,BNART36.southeast.lightspeed.net,southeast,degraded,RAD,ETX-2
10.20.86.155,CLTRT71,CLTRT71.east.lightspeed.net,east,active,Arista,7280R
10.50.255.72,ABQRT67,ABQRT67.southwest.lightspeed.net,southwest,down,Nokia,7750 SR-1
10.20.9.234,ATLED66,ATLED66.east.lightspeed.net,east,degraded,Nokia,7750 SR-1
10.10.251.36,AUSRT97,AUSRT97.central.lightspeed.net,central,active,Juniper,MX204
10.20.52.169,ATLSW93,ATLSW93.east.lightspeed.net,east,retired,ADVA,FSP150
10.30.144.22,LAXCO08,LAXCO08.west.lightspeed.net,west,active,ADVA,FSP3000
10.30.44.76,SFORT89,SFORT89.west.lightspeed.net,west,active,RAD,ETX-2
10.30.237.126,SEADS19,SEADS19.west.lightspeed.net,west,active,Juniper,MX204
10.30.169.61,SEAED58,SEAED58.west.lightspeed.net,west,active,Cisco,ISR4431
10.70.141.55,BOIRT35,BOIRT35.northwest.lightspeed.net,northwest,active,RAD,ETX-2
10.50.134.23,PHXDS42,PHXDS42.southwest.lightspeed.net,southwest,active,ADVA,FSP150
10.70.79.143,BOIDS15,BOIDS15.northwest.lightspeed.net,northwest,active,RAD,ETX-2
10.40.175.10,MIAED92,MIAED92.southeast.lightspeed.net,southeast,active,Arista,7280R
10.10.241.251,DALRT06,DALRT06.central.lightspeed.net,central,degraded,RAD,ETX-2
10.50.157.246,PHXCO20,PHXCO20.southwest.lightspeed.net,southwest,active,Nokia,7750 SR-1
10.20.135.1,ATLSW44,ATLSW44.east.lightspeed.net,east,retired,Cisco,NCS540
10.50.177.219,ABQCO68,ABQCO68.southwest.lightspeed.net,southwest,active,RAD,ETX-2
10.50.89.196,ELPAG04,ELPAG04.southwest.lightspeed.net,southwest,active,Cisco,ISR4431
10.40.23.42,BNASW74,BNASW74.southeast.lightspeed.net,southeast,active,RAD,ETX-2
10.40.146.219,JAXCO46,JAXCO46.southeast.lightspeed.net,southeast,active,Nokia,7750 SR-1
10.20.66.151,PITRT60,PITRT60.east.lightspeed.net,east,active,Cisco,ISR4431
10.50.198.50,PHXED67,PHXED67.southwest.lightspeed.net,southwest,active,Arista,7280R
10.50.58.75,ELPED48,ELPED48.southwest.lightspeed.net,southwest,active,RAD,ETX-2
10.50.91.112,ELPDS03,ELPDS03.southwest.lightspeed.net,southwest,degraded,RAD,ETX-2
10.20.61.191,ATLSW64,ATLSW64.east.lightspeed.net,east,active,Nokia,7750 SR-1
10.10.23.44,OKCSW68,OKCSW68.central.lightspeed.net,central,active,Cisco,ISR4431
10.20.30.247,CLTAG51,CLTAG51.east.lightspeed.net,east,active,Arista,7280R
10.50.218.162,PHXCO60,PHXCO60.southwest.lightspeed.net,southwest,active,Arista,7280R
10.50.100.88,ABQED42,ABQED42.southwest.lightspeed.net,southwest,degraded,Cisco,ISR4431
10.30.239.197,SFOAG73,SFOAG73.west.lightspeed.net,west,active,Juniper,MX204
10.50.249.223,ABQED08,ABQED08.southwest.lightspeed.net,southwest,active,Arista,7280R
10.70.32.76,GEGAG33,GEGAG33.northwest.lightspeed.net,northwest,degraded,Juniper,MX204
10.40.200.162,MIACO72,MIACO72.southeast.lightspeed.net,southeast,active,Juniper,QFX5120
10.50.7.125,PHXAG88,PHXAG88.southwest.lightspeed.net,southwest,active,Nokia,7750 SR-1
10.70.246.154,BOICO26,BOICO26.northwest.lightspeed.net,northwest,active,Nokia,7750 SR-1
10.30.126.239,LAXRT02,LAXRT02.west.lightspeed.net,west,active,Arista,7280R
10.50.25.117,PHXRT60,PHXRT60.southwest.lightspeed.net,southwest,active,Juniper,MX204
10.10.8.99,OKCDS37,OKCDS37.central.lightspeed.net,central,retired,RAD,ETX-2
10.60.100.76,PHLRT27,PHLRT27.northeast.lightspeed.net,northeast,active,Juniper,MX204
10.40.175.134,JAXCO84,JAXCO84.southeast.lightspeed.net,southeast,active,Arista,7280R
10.30.68.145,SEADS36,SEADS36.west.lightspeed.net,west,active,Cisco,ISR4431
10.70.11.38,BOIAG33,BOIAG33.northwest.lightspeed.net,northwest,degraded,Nokia,7750 SR-1
10.50.216.93,PHXRT31,PHXRT31.southwest.lightspeed.net,southwest,active,Juniper,MX204
10.30.203.60,LAXED98,LAXED98.west.lightspeed.net,west,active,Arista,7280R
10.70.151.159,GEGRT68,GEGRT68.northwest.lightspeed.net,northwest,degraded,Cisco,ISR4431
10.70.44.125,BOICO61,BOICO61.northwest.lightspeed.net,northwest,active,Nokia,7750 SR-1
10.10.121.145,AUSSW22,AUSSW22.central.lightspeed.net,central,active,ADVA,FSP3000
10.50.241.184,ELPCO38,ELPCO38.southwest.lightspeed.net,southwest,down,Juniper,MX204
10.40.95.22,BNAED72,BNAED72.southeast.lightspeed.net,southeast,degraded,Arista,7280R
10.60.163.148,PHLED24,PHLED24.northeast.lightspeed.net,northeast,active,Cisco,ISR4431
10.50.81.230,ELPAG61,ELPAG61.southwest.lightspeed.net,southwest,degraded,Cisco,ISR4431
10.60.4.146,PHLAG36,PHLAG36.northeast.lightspeed.net,northeast,active,RAD,ETX-2
10.10.144.252,DALCO06,DALCO06.central.lightspeed.net,central,active,Juniper,MX204
10.70.65.13,GEGCO14,GEGCO14.northwest.lightspeed.net,northwest,active,Nokia,7750 SR-1
10.40.233.181,MIAED09,MIAED09.southeast.lightspeed.net,southeast,active,RAD,ETX-2
10.10.188.106,AUSCO32,AUSCO32.central.lightspeed.net,central,retired,Nokia,7750 SR-1
10.10.113.100,DALCO47,DALCO47.central.lightspeed.net,central,active,RAD,ETX-2
10.10.135.181,AUSED03,AUSED03.central.lightspeed.net,central,active,Arista,7280R
10.70.7.83,GEGSW30,GEGSW30.northwest.lightspeed.net,northwest,active,Cisco,ISR4431
10.10.167.125,DALAG73,DALAG73.central.lightspeed.net,central,active,RAD,ETX-2
10.60.89.204,PHLDS08,PHLDS08.northeast.lightspeed.net,northeast,degraded,RAD,ETX-2
10.40.226.160,BNAAG08,BNAAG08.southeast.lightspeed.net,southeast,active,Nokia,7750 SR-1
10.30.112.55,SEACO17,SEACO17.west.lightspeed.net,west,active,Arista,7280R
10.10.221.48,OKCAG97,OKCAG97.central.lightspeed.net,central,active,ADVA,FSP150
10.50.31.139,ELPRT04,ELPRT04.southwest.lightspeed.net,southwest,active,RAD,ETX-2
10.70.209.86,PORED51,PORED51.northwest.lightspeed.net,northwest,active,ADVA,FSP3000
10.30.148.97,SEART76,SEART76.west.lightspeed.net,west,active,RAD,ETX-2
10.20.180.172,ATLCO14,ATLCO14.east.lightspeed.net,east,active,Nokia,7750 SR-1
10.20.247.183,CLTRT74,CLTRT74.east.lightspeed.net,east,active,RAD,ETX-2
10.20.110.178,CLTSW17,CLTSW17.east.lightspeed.net,east,active,Nokia,7750 SR-1
10.10.60.39,DALED85,DALED85.central.lightspeed.net,central,active,Juniper,MX204
10.60.158.20,PHLED21,PHLED21.northeast.lightspeed.net,northeast,active,RAD,ETX-2
10.20.207.63,ATLRT42,ATLRT42.east.lightspeed.net,east,active,Cisco,ISR4431
10.10.198.86,OKCRT12,OKCRT12.central.lightspeed.net,central,active,ADVA,FSP150
10.40.52.93,JAXED92,JAXED92.southeast.lightspeed.net,southeast,active,RAD,ETX-2
10.40.231.71,BNART09,BNART09.southeast.lightspeed.net,southeast,degraded,Arista,7280R
10.10.101.87,AUSSW74,AUSSW74.central.lightspeed.net,central,active,Nokia,7750 SR-1
10.60.36.131,BOSAG48,BOSAG48.northeast.lightspeed.net,northeast,active,Juniper,MX204
10.60.102.148,PHLDS93,PHLDS93.northeast.lightspeed.net,northeast,active,RAD,ETX-2
10.40.209.189,JAXRT70,JAXRT70.southeast.lightspeed.net,southeast,active,ADVA,FSP3000
10.30.126.6,LAXRT24,LAXRT24.west.lightspeed.net,west,active,Cisco,ISR4431
10.10.45.38,DALDS79,DALDS79.central.lightspeed.net,central,active,Cisco,NCS540
10.70.34.193,BOISW47,BOISW47.northwest.lightspeed.net,northwest,active,ADVA,FSP3000
10.50.166.130,ELPAG41,ELPAG41.southwest.lightspeed.net,southwest,active,Juniper,QFX5120
10.50.67.185,ELPED15,ELPED15.southwest.lightspeed.net,southwest,active,Juniper,MX204
10.30.155.16,LAXSW79,LAXSW79.west.lightspeed.net,west,active,Nokia,7750 SR-1
10.70.212.149,PORAG51,PORAG51.northwest.lightspeed.net,northwest,degraded,Arista,7280R
10.20.21.238,CLTAG47,CLTAG47.east.lightspeed.net,east,down,ADVA,FSP150
10.10.23.54,OKCRT46,OKCRT46.central.lightspeed.net,central,active,RAD,ETX-2
10.40.229.14,MIAAG96,MIAAG96.southeast.lightspeed.net,southeast,active,Juniper,MX204
10.30.63.131,SEASW49,SEASW49.west.lightspeed.net,west,active,Arista,7280R
10.20.143.28,PITED06,PITED06.east.lightspeed.net,east,active,Arista,7280R
10.10.221.163,AUSED36,AUSED36.central.lightspeed.net,central,active,Juniper,MX204
10.50.248.216,ABQAG10,ABQAG10.southwest.lightspeed.net,southwest,active,Arista,7280R
10.50.104.202,ELPCO45,ELPCO45.southwest.lightspeed.net,southwest,active,Juniper,MX204
10.10.53.152,DALRT50,DALRT50.central.lightspeed.net,central,active,Juniper,MX204
10.40.29.250,JAXED65,JAXED65.southeast.lightspeed.net,southeast,degraded,Juniper,MX204
