ip_address,hostname,fqdn,region,status,vendor,model,present_in_ipam,present_in_inventory
10.70.36.143,GEGWAAG29,GEGWAAG29.northwest.lightspeed.net,northwest,active,Nokia,7750 SR-1,1,1
10.60.103.150,BOSMART65,BOSMART65.northeast.lightspeed.net,northeast,degraded,Nokia,7750 SR-1,0,1
10.10.128.226,OKCOKDS82,OKCOKDS82.central.lightspeed.net,central,degraded,Nokia,7750 SR-1,1,1
10.50.1.32,ABQNMCO47,ABQNMCO47.southwest.lightspeed.net,southwest,active,RAD,ETX-2,1,1
10.50.7.29,ELPTXRT26,ELPTXRT26.southwest.lightspeed.net,southwest,degraded,Arista,7280R,1,1
10.40.136.153,BNATNED67,BNATNED67.southeast.lightspeed.net,southeast,active,Arista,7280R,1,1
10.20.175.225,ATLGAAG85,ATLGAAG85.east.lightspeed.net,east,retired,ADVA,FSP150,1,1
10.70.28.46,GEGWASW22,GEGWASW22.northwest.lightspeed.net,northwest,degraded,ADVA,FSP3000,1,1
10.10.172.77,AUSTXCO59,AUSTXCO59.central.lightspeed.net,central,active,ADVA,FSP150,1,1
10.10.152.245,DALTXAG70,DALTXAG70.central.lightspeed.net,central,active,ADVA,FSP150,1,0
10.50.189.225,ELPTXDS81,ELPTXDS81.southwest.lightspeed.net,southwest,degraded,ADVA,FSP3000,1,1
10.30.116.146,SEAWAAG95,SEAWAAG95.west.lightspeed.net,west,active,Arista,7280R,1,1
10.50.47.122,ELPTXED61,ELPTXED61.southwest.lightspeed.net,southwest,active,Nokia,7750 SR-1,1,1
10.50.209.86,ABQNMDS19,ABQNMDS19.southwest.lightspeed.net,southwest,active,Nokia,7750 SR-1,1,1
10.20.204.242,CLTNCED33,CLTNCED33.east.lightspeed.net,east,active,Arista,7280R,1,1
10.50.75.116,ELPTXSW49,ELPTXSW49.southwest.lightspeed.net,southwest,degraded,Nokia,7750 SR-1,1,1
10.30.19.234,SEAWART33,SEAWART33.west.lightspeed.net,west,down,ADVA,FSP150,1,1
10.60.104.169,BOSMACO44,BOSMACO44.northeast.lightspeed.net,northeast,degraded,Nokia,7750 SR-1,0,1
10.20.62.45,PITPART07,PITPART07.east.lightspeed.net,east,active,ADVA,FSP3000,1,1
10.50.192.132,ELPTXRT80,ELPTXRT80.southwest.lightspeed.net,southwest,active,RAD,ETX-2,1,1
10.40.84.92,BNATNSW50,BNATNSW50.southeast.lightspeed.net,southeast,active,Cisco,ISR4431,1,1
10.70.184.248,BOIIDSW07,BOIIDSW07.northwest.lightspeed.net,northwest,active,Nokia,7750 SR-1,1,1
10.30.158.106,SEAWAAG14,SEAWAAG14.west.lightspeed.net,west,active,Nokia,7750 SR-1,1,1
10.40.167.211,BNATNAG82,BNATNAG82.southeast.lightspeed.net,southeast,active,RAD,ETX-2,1,1
10.40.37.115,BNATNED45,BNATNED45.southeast.lightspeed.net,southeast,active,ADVA,FSP3000,1,1
10.30.241.78,SFOCADS90,SFOCADS90.west.lightspeed.net,west,active,Nokia,7750 SR-1,1,1
10.50.77.29,PHXAZCO23,PHXAZCO23.southwest.lightspeed.net,southwest,active,Arista,7280R,1,1
10.10.172.35,AUSTXED53,AUSTXED53.central.lightspeed.net,central,active,ADVA,FSP150,1,0
10.40.98.110,BNATNRT75,BNATNRT75.southeast.lightspeed.net,southeast,degraded,Arista,7280R,1,1
10.40.24.161,MIAFLED17,MIAFLED17.southeast.lightspeed.net,southeast,active,Cisco,ISR4431,1,1
10.20.59.236,ATLGACO14,ATLGACO14.east.lightspeed.net,east,active,Juniper,MX204,1,1
10.70.58.195,PORORDS16,PORORDS16.northwest.lightspeed.net,northwest,active,ADVA,FSP3000,1,1
10.40.143.75,BNATNDS68,BNATNDS68.southeast.lightspeed.net,southeast,active,Juniper,MX204,1,1
10.60.1.19,BOSMADS14,BOSMADS14.northeast.lightspeed.net,northeast,degraded,ADVA,FSP3000,1,1
10.20.235.146,CLTNCRT63,CLTNCRT63.east.lightspeed.net,east,active,Nokia,7750 SR-1,1,1
10.50.14.102,ABQNMSW28,ABQNMSW28.southwest.lightspeed.net,southwest,active,Arista,7280R,1,1
10.70.222.99,GEGWART55,GEGWART55.northwest.lightspeed.net,northwest,active,Arista,7280R,1,1
10.30.241.195,SFOCACO19,SFOCACO19.west.lightspeed.net,west,active,Juniper,MX204,1,1
10.20.183.180,PITPACO90,PITPACO90.east.lightspeed.net,east,degraded,Arista,7280R,1,1
10.70.192.221,BOIIDED70,BOIIDED70.northwest.lightspeed.net,northwest,down,Arista,7280R,1,1
10.50.182.164,ABQNMSW46,ABQNMSW46.southwest.lightspeed.net,southwest,active,Cisco,ISR4431,1,1
10.50.133.71,ELPTXRT43,ELPTXRT43.southwest.lightspeed.net,southwest,active,Juniper,MX204,1,1
10.20.12.138,PITPAAG17,PITPAAG17.east.lightspeed.net,east,active,Nokia,7750 SR-1,1,1
10.20.227.87,CLTNCCO45,CLTNCCO45.east.lightspeed.net,east,active,ADVA,FSP3000,1,1
10.60.145.6,PHLPADS50,PHLPADS50.northeast.lightspeed.net,northeast,active,RAD,ETX-2,1,1
10.30.177.52,SEAWACO08,SEAWACO08.west.lightspeed.net,west,active,RAD,ETX-2,1,1
10.30.69.60,SEAWADS15,SEAWADS15.west.lightspeed.net,west,active,ADVA,FSP150,1,1
10.60.128.193,PHLPADS91,PHLPADS91.northeast.lightspeed.net,northeast,active,ADVA,FSP150,1,1
10.30.251.57,SEAWART26,SEAWART26.west.lightspeed.net,west,active,Cisco,ISR4431,1,1
10.50.37.215,PHXAZCO30,PHXAZCO30.southwest.lightspeed.net,southwest,active,Arista,7280R,1,1
10.50.195.219,PHXAZRT45,PHXAZRT45.southwest.lightspeed.net,southwest,degraded,Juniper,MX204,1,1
10.40.6.119,MIAFLRT38,MIAFLRT38.southeast.lightspeed.net,southeast,retired,Nokia,7750 SR-1,1,1
10.10.169.224,DALTXED46,DALTXED46.central.lightspeed.net,central,active,RAD,ETX-2,1,1
10.10.169.95,OKCOKED57,OKCOKED57.central.lightspeed.net,central,active,ADVA,FSP3000,1,1
10.40.3.69,JAXFLSW28,JAXFLSW28.southeast.lightspeed.net,southeast,active,Arista,7280R,1,1
10.30.209.20,SEAWASW50,SEAWASW50.west.lightspeed.net,west,active,RAD,ETX-2,1,1
10.50.177.35,ELPTXED07,ELPTXED07.southwest.lightspeed.net,southwest,degraded,Cisco,ISR4431,1,1
10.10.148.81,DALTXDS35,DALTXDS35.central.lightspeed.net,central,active,RAD,ETX-2,1,1
10.50.61.71,ELPTXSW68,ELPTXSW68.southwest.lightspeed.net,southwest,active,Cisco,ISR4431,1,1
10.40.40.196,MIAFLAG41,MIAFLAG41.southeast.lightspeed.net,southeast,degraded,ADVA,FSP150,1,0
10.20.223.81,CLTNCED53,CLTNCED53.east.lightspeed.net,east,active,Nokia,7750 SR-1,1,1
10.20.223.2,ATLGART11,ATLGART11.east.lightspeed.net,east,active,Cisco,ISR4431,1,1
10.40.70.15,JAXFLSW96,JAXFLSW96.southeast.lightspeed.net,southeast,active,RAD,ETX-2,1,1
10.50.43.117,ABQNMED18,ABQNMED18.southwest.lightspeed.net,southwest,active,Cisco,ISR4431,1,1
10.40.193.99,BNATNSW83,BNATNSW83.southeast.lightspeed.net,southeast,degraded,ADVA,FSP3000,1,1
10.10.204.89,AUSTXRT53,AUSTXRT53.central.lightspeed.net,central,active,Juniper,MX204,1,1
10.10.92.179,AUSTXDS77,AUSTXDS77.central.lightspeed.net,central,active,Cisco,ISR4431,1,1
10.50.220.44,PHXAZSW04,PHXAZSW04.southwest.lightspeed.net,southwest,degraded,Cisco,NCS540,1,1
10.10.97.220,AUSTXRT27,AUSTXRT27.central.lightspeed.net,central,active,ADVA,FSP150,1,1
10.20.221.178,PITPAAG74,PITPAAG74.east.lightspeed.net,east,active,Arista,7280R,1,1
10.70.113.8,PORORCO92,PORORCO92.northwest.lightspeed.net,northwest,active,Juniper,MX204,1,1
10.10.209.243,OKCOKED58,OKCOKED58.central.lightspeed.net,central,degraded,Nokia,7750 SR-1,1,1
10.50.217.11,PHXAZSW15,PHXAZSW15.southwest.lightspeed.net,southwest,degraded,Cisco,ISR4431,1,1
10.40.91.170,BNATNRT16,BNATNRT16.southeast.lightspeed.net,southeast,active,Arista,7280R,1,1
10.50.184.33,ELPTXSW69,ELPTXSW69.southwest.lightspeed.net,southwest,active,Juniper,MX204,1,1
10.70.91.128,PORORAG24,PORORAG24.northwest.lightspeed.net,northwest,degraded,Arista,7280R,1,1
10.10.90.65,OKCOKAG12,OKCOKAG12.central.lightspeed.net,central,active,Arista,7280R,1,1
10.40.156.78,MIAFLAG62,MIAFLAG62.southeast.lightspeed.net,southeast,degraded,RAD,ETX-2,1,1
10.40.79.78,BNATNSW91,BNATNSW91.southeast.lightspeed.net,southeast,active,ADVA,FSP3000,0,0
10.20.16.167,PITPAAG47,PITPAAG47.east.lightspeed.net,east,active,Cisco,NCS540,1,1
10.20.143.23,CLTNCDS62,CLTNCDS62.east.lightspeed.net,east,active,Nokia,7750 SR-1,1,1
10.20.17.171,ATLGART88,ATLGART88.east.lightspeed.net,east,active,Juniper,MX204,1,1
10.60.238.48,NYCNYSW43,NYCNYSW43.northeast.lightspeed.net,northeast,degraded,RAD,ETX-2,0,1
10.20.1.208,CLTNCSW41,CLTNCSW41.east.lightspeed.net,east,active,Nokia,7750 SR-1,1,1
10.30.114.183,SEAWAED45,SEAWAED45.west.lightspeed.net,west,retired,Juniper,MX204,1,1
10.70.45.226,BOIIDCO68,BOIIDCO68.northwest.lightspeed.net,northwest,active,ADVA,FSP3000,1,0
10.10.129.34,DALTXCO95,DALTXCO95.central.lightspeed.net,central,active,Nokia,7750 SR-1,1,1
10.30.87.190,SFOCAAG39,SFOCAAG39.west.lightspeed.net,west,active,Arista,7280R,1,1
10.40.58.193,MIAFLRT43,MIAFLRT43.southeast.lightspeed.net,southeast,active,Cisco,ISR4431,1,1
10.40.239.68,BNATNCO88,BNATNCO88.southeast.lightspeed.net,southeast,active,ADVA,FSP150,1,0
10.10.190.58,OKCOKAG52,OKCOKAG52.central.lightspeed.net,central,active,Nokia,7750 SR-1,1,1
10.30.146.180,SEAWART54,SEAWART54.west.lightspeed.net,west,degraded,Arista,7280R,1,0
10.10.211.68,DALTXED77,DALTXED77.central.lightspeed.net,central,active,Cisco,ISR4431,1,1
10.40.193.142,JAXFLRT57,JAXFLRT57.southeast.lightspeed.net,southeast,active,Cisco,NCS540,1,0
10.10.103.91,DALTXAG01,DALTXAG01.central.lightspeed.net,central,active,RAD,ETX-2,1,0
10.50.118.244,PHXAZDS16,PHXAZDS16.southwest.lightspeed.net,southwest,active,ADVA,FSP3000,1,1
10.20.237.199,ATLGAED11,ATLGAED11.east.lightspeed.net,east,degraded,Nokia,7750 SR-1,1,1
10.70.18.145,PORORAG14,PORORAG14.northwest.lightspeed.net,northwest,degraded,Nokia,7750 SR-1,1,1
10.10.217.57,OKCOKSW79,OKCOKSW79.central.lightspeed.net,central,active,Arista,7280R,1,1
10.40.218.163,BNATNED39,BNATNED39.southeast.lightspeed.net,southeast,degraded,ADVA,FSP150,1,1
10.50.25.249,PHXAZAG73,PHXAZAG73.southwest.lightspeed.net,southwest,retired,Cisco,NCS540,1,1
10.70.191.235,PORORRT43,PORORRT43.northwest.lightspeed.net,northwest,active,Nokia,7750 SR-1,1,1
10.70.67.240,PORORDS89,PORORDS89.northwest.lightspeed.net,northwest,active,Arista,7280R,1,1
10.40.166.173,JAXFLDS44,JAXFLDS44.southeast.lightspeed.net,southeast,active,RAD,ETX-2,1,1
10.50.237.114,ABQNMCO52,ABQNMCO52.southwest.lightspeed.net,southwest,degraded,Nokia,7750 SR-1,1,1
10.60.113.140,BOSMAAG18,BOSMAAG18.northeast.lightspeed.net,northeast,degraded,Juniper,MX204,0,1
10.20.72.42,PITPAED04,PITPAED04.east.lightspeed.net,east,active,Nokia,7750 SR-1,1,1
10.30.202.237,LAXCACO04,LAXCACO04.west.lightspeed.net,west,active,Arista,7280R,1,1
10.40.235.255,MIAFLSW93,MIAFLSW93.southeast.lightspeed.net,southeast,active,Juniper,MX204,1,1
10.50.19.45,PHXAZSW34,PHXAZSW34.southwest.lightspeed.net,southwest,active,Arista,7280R,1,1
10.40.43.145,JAXFLED44,JAXFLED44.southeast.lightspeed.net,southeast,active,RAD,ETX-2,1,0
10.20.90.200,ATLGART79,ATLGART79.east.lightspeed.net,east,active,Juniper,MX204,1,1
10.10.126.191,DALTXDS32,DALTXDS32.central.lightspeed.net,central,active,Arista,7280R,1,1
10.50.215.50,ELPTXCO05,ELPTXCO05.southwest.lightspeed.net,southwest,active,RAD,ETX-2,1,1
10.50.126.164,ABQNMRT29,ABQNMRT29.southwest.lightspeed.net,southwest,degraded,ADVA,FSP3000,1,0
10.10.24.88,DALTXAG64,DALTXAG64.central.lightspeed.net,central,degraded,RAD,ETX-2,1,1
10.70.103.247,GEGWASW01,GEGWASW01.northwest.lightspeed.net,northwest,active,Juniper,MX204,1,1
10.50.22.171,ELPTXRT98,ELPTXRT98.southwest.lightspeed.net,southwest,active,RAD,ETX-2,1,1
10.10.193.97,DALTXSW16,DALTXSW16.central.lightspeed.net,central,degraded,RAD,ETX-2,1,1
10.20.18.207,CLTNCCO18,CLTNCCO18.east.lightspeed.net,east,retired,RAD,ETX-2,1,1
10.10.201.120,OKCOKAG48,OKCOKAG48.central.lightspeed.net,central,active,Nokia,7750 SR-1,1,1
10.50.144.153,PHXAZRT94,PHXAZRT94.southwest.lightspeed.net,southwest,degraded,Cisco,ISR4431,1,1
10.10.17.93,OKCOKED24,OKCOKED24.central.lightspeed.net,central,active,Cisco,ISR4431,1,1
10.10.203.24,AUSTXAG14,AUSTXAG14.central.lightspeed.net,central,retired,Cisco,ISR4431,1,1
10.40.45.213,JAXFLRT52,JAXFLRT52.southeast.lightspeed.net,southeast,active,RAD,ETX-2,1,1
10.50.242.119,PHXAZDS90,PHXAZDS90.southwest.lightspeed.net,southwest,active,ADVA,FSP3000,1,1
10.50.78.39,ABQNMSW31,ABQNMSW31.southwest.lightspeed.net,southwest,active,RAD,ETX-2,1,1
10.20.184.178,PITPACO54,PITPACO54.east.lightspeed.net,east,degraded,Juniper,MX204,1,1
10.30.6.54,LAXCART95,LAXCART95.west.lightspeed.net,west,active,RAD,ETX-2,1,1
10.50.33.195,ABQNMSW16,ABQNMSW16.southwest.lightspeed.net,southwest,degraded,ADVA,FSP3000,1,1
10.60.226.94,NYCNYSW40,NYCNYSW40.northeast.lightspeed.net,northeast,active,ADVA,FSP150,0,0
10.10.128.160,DALTXED94,DALTXED94.central.lightspeed.net,central,active,Juniper,MX204,1,1
10.10.81.112,DALTXSW78,DALTXSW78.central.lightspeed.net,central,active,Nokia,7750 SR-1,1,1
10.40.119.174,JAXFLRT88,JAXFLRT88.southeast.lightspeed.net,southeast,degraded,Juniper,MX204,1,1
10.50.174.145,PHXAZSW43,PHXAZSW43.southwest.lightspeed.net,southwest,retired,Arista,7280R,1,1
10.50.3.130,PHXAZAG65,PHXAZAG65.southwest.lightspeed.net,southwest,down,Cisco,ISR4431,1,1
10.40.179.25,MIAFLDS10,MIAFLDS10.southeast.lightspeed.net,southeast,active,ADVA,FSP150,1,1
10.50.57.156,PHXAZDS45,PHXAZDS45.southwest.lightspeed.net,southwest,active,Nokia,7750 SR-1,1,1
10.40.63.70,MIAFLDS57,MIAFLDS57.southeast.lightspeed.net,southeast,active,RAD,ETX-2,0,1
10.40.124.114,JAXFLDS96,JAXFLDS96.southeast.lightspeed.net,southeast,active,Juniper,MX204,1,1
10.50.143.138,ABQNMDS03,ABQNMDS03.southwest.lightspeed.net,southwest,active,Juniper,MX204,1,1
10.30.249.234,SFOCACO86,SFOCACO86.west.lightspeed.net,west,active,ADVA,FSP3000,1,1
10.40.35.50,BNATNDS96,BNATNDS96.southeast.lightspeed.net,southeast,degraded,RAD,ETX-2,1,1
10.30.225.48,LAXCADS69,LAXCADS69.west.lightspeed.net,west,degraded,Cisco,NCS540,1,1
10.10.55.248,OKCOKCO19,OKCOKCO19.central.lightspeed.net,central,active,Nokia,7750 SR-1,1,1
10.10.134.18,OKCOKCO79,OKCOKCO79.central.lightspeed.net,central,active,Cisco,ISR4431,1,1
10.40.228.130,BNATNSW12,BNATNSW12.southeast.lightspeed.net,southeast,active,Juniper,MX204,1,1
10.10.148.100,DALTXRT80,DALTXRT80.central.lightspeed.net,central,active,RAD,ETX-2,1,1
10.50.176.123,PHXAZDS95,PHXAZDS95.southwest.lightspeed.net,southwest,active,ADVA,FSP150,1,1
10.20.18.64,PITPACO76,PITPACO76.east.lightspeed.net,east,active,RAD,ETX-2,1,1
10.50.222.230,PHXAZAG86,PHXAZAG86.southwest.lightspeed.net,southwest,active,RAD,ETX-2,1,1
10.10.100.248,DALTXED73,DALTXED73.central.lightspeed.net,central,active,ADVA,FSP3000,1,0
10.10.244.94,AUSTXAG68,AUSTXAG68.central.lightspeed.net,central,degraded,Arista,7280R,1,1
10.20.241.227,ATLGADS58,ATLGADS58.east.lightspeed.net,east,active,Cisco,ISR4431,1,1
10.10.17.107,DALTXED16,DALTXED16.central.lightspeed.net,central,active,RAD,ETX-2,1,1
10.20.31.112,PITPASW51,PITPASW51.east.lightspeed.net,east,active,RAD,ETX-2,1,1
10.20.153.97,CLTNCED54,CLTNCED54.east.lightspeed.net,east,active,Cisco,ISR4431,1,1
10.10.81.126,OKCOKED86,OKCOKED86.central.lightspeed.net,central,active,Arista,7280R,1,1
10.30.101.158,LAXCAED36,LAXCAED36.west.lightspeed.net,west,down,RAD,ETX-2,1,1
10.10.139.22,OKCOKDS52,OKCOKDS52.central.lightspeed.net,central,active,Cisco,ISR4431,1,1
10.10.107.35,DALTXRT57,DALTXRT57.central.lightspeed.net,central,active,RAD,ETX-2,1,1
10.60.171.209,PHLPAAG22,PHLPAAG22.northeast.lightspeed.net,northeast,degraded,Cisco,ISR4431,0,1
10.20.200.112,PITPASW54,PITPASW54.east.lightspeed.net,east,active,Juniper,MX204,1,1
10.10.84.112,OKCOKCO05,OKCOKCO05.central.lightspeed.net,central,active,Juniper,MX204,1,1
10.60.88.180,NYCNYAG09,NYCNYAG09.northeast.lightspeed.net,northeast,active,Cisco,ISR4431,1,1
10.20.107.121,PITPAAG19,PITPAAG19.east.lightspeed.net,east,down,Juniper,QFX5120,0,1
10.70.51.20,BOIIDSW90,BOIIDSW90.northwest.lightspeed.net,northwest,degraded,ADVA,FSP150,1,1
10.40.41.133,JAXFLAG35,JAXFLAG35.southeast.lightspeed.net,southeast,active,Nokia,7750 SR-1,1,1
10.40.51.230,MIAFLDS62,MIAFLDS62.southeast.lightspeed.net,southeast,active,Cisco,ISR4431,1,1
10.30.12.174,LAXCACO53,LAXCACO53.west.lightspeed.net,west,active,Nokia,7750 SR-1,1,1
10.40.194.157,BNATNSW76,BNATNSW76.southeast.lightspeed.net,southeast,degraded,ADVA,FSP150,1,1
10.30.94.254,SEAWASW72,SEAWASW72.west.lightspeed.net,west,active,Cisco,NCS540,1,0
10.10.59.189,AUSTXAG65,AUSTXAG65.central.lightspeed.net,central,active,Nokia,7750 SR-1,1,1
10.20.104.163,ATLGASW06,ATLGASW06.east.lightspeed.net,east,active,Arista,7280R,1,1
10.50.104.20,PHXAZRT73,PHXAZRT73.southwest.lightspeed.net,southwest,active,Arista,7280R,1,1
10.50.84.93,ELPTXED57,ELPTXED57.southwest.lightspeed.net,southwest,active,Juniper,MX204,1,1
10.40.72.197,JAXFLCO33,JAXFLCO33.southeast.lightspeed.net,southeast,degraded,Arista,7280R,1,1
10.50.57.39,PHXAZSW32,PHXAZSW32.southwest.lightspeed.net,southwest,active,Nokia,7750 SR-1,1,1
10.20.225.63,PITPADS94,PITPADS94.east.lightspeed.net,east,active,Arista,7280R,1,1
10.70.126.73,PORORAG23,PORORAG23.northwest.lightspeed.net,northwest,active,Juniper,MX204,1,1
10.50.59.74,ABQNMED34,ABQNMED34.southwest.lightspeed.net,southwest,active,Cisco,ISR4431,1,1
10.50.221.28,PHXAZCO70,PHXAZCO70.southwest.lightspeed.net,southwest,active,RAD,ETX-2,1,1
10.20.204.112,CLTNCED92,CLTNCED92.east.lightspeed.net,east,active,Juniper,MX204,1,1
10.30.52.242,SFOCAAG55,SFOCAAG55.west.lightspeed.net,west,active,Cisco,ISR4431,1,1
10.30.65.179,SEAWADS09,SEAWADS09.west.lightspeed.net,west,active,Nokia,7750 SR-1,1,1
10.40.42.200,JAXFLDS30,JAXFLDS30.southeast.lightspeed.net,southeast,down,Cisco,NCS540,1,0
10.30.238.35,SEAWAED87,SEAWAED87.west.lightspeed.net,west,active,RAD,ETX-2,1,1
10.50.135.200,ELPTXAG45,ELPTXAG45.southwest.lightspeed.net,southwest,active,Juniper,MX204,1,1
10.50.249.44,PHXAZCO50,PHXAZCO50.southwest.lightspeed.net,southwest,down,Juniper,MX204,1,1
10.10.76.60,AUSTXAG31,AUSTXAG31.central.lightspeed.net,central,active,Nokia,7750 SR-1,1,1
10.20.143.251,ATLGART31,ATLGART31.east.lightspeed.net,east,active,Arista,7280R,1,1
10.40.116.217,MIAFLRT08,MIAFLRT08.southeast.lightspeed.net,southeast,active,Nokia,7750 SR-1,1,1
10.10.1.73,DALTXRT04,DALTXRT04.central.lightspeed.net,central,active,Cisco,ISR4431,1,1
10.60.30.100,PHLPAED62,PHLPAED62.northeast.lightspeed.net,northeast,active,ADVA,FSP150,1,1
10.30.132.248,SFOCADS40,SFOCADS40.west.lightspeed.net,west,active,Cisco,NCS540,0,1
10.10.118.239,DALTXDS94,DALTXDS94.central.lightspeed.net,central,active,ADVA,FSP150,1,0
10.10.218.135,AUSTXED96,AUSTXED96.central.lightspeed.net,central,retired,Cisco,ISR4431,1,1
10.50.170.14,ELPTXCO39,ELPTXCO39.southwest.lightspeed.net,southwest,active,ADVA,FSP3000,1,1
10.10.48.214,OKCOKSW40,OKCOKSW40.central.lightspeed.net,central,active,Arista,7280R,1,1
10.20.54.203,ATLGADS32,ATLGADS32.east.lightspeed.net,east,active,RAD,ETX-2,1,1
10.40.192.71,BNATNSW16,BNATNSW16.southeast.lightspeed.net,southeast,active,RAD,ETX-2,1,1
10.50.210.104,ELPTXRT35,ELPTXRT35.southwest.lightspeed.net,southwest,active,Cisco,ISR4431,1,1
10.50.61.224,ABQNMAG34,ABQNMAG34.southwest.lightspeed.net,southwest,degraded,Nokia,7750 SR-1,0,1
10.50.28.98,ABQNMRT65,ABQNMRT65.southwest.lightspeed.net,southwest,active,Nokia,7750 SR-1,1,1
10.10.78.73,AUSTXAG45,AUSTXAG45.central.lightspeed.net,central,active,Cisco,ISR4431,1,1
10.20.22.145,ATLGADS60,ATLGADS60.east.lightspeed.net,east,active,Arista,7280R,1,1
10.40.21.3,BNATNRT89,BNATNRT89.southeast.lightspeed.net,southeast,retired,ADVA,FSP150,1,0
10.20.204.95,PITPART85,PITPART85.east.lightspeed.net,east,degraded,Cisco,ISR4431,1,1
10.40.145.131,JAXFLED92,JAXFLED92.southeast.lightspeed.net,southeast,active,Juniper,MX204,1,1
10.10.42.134,OKCOKSW99,OKCOKSW99.central.lightspeed.net,central,active,Cisco,ISR4431,1,1
10.40.128.132,BNATNAG31,BNATNAG31.southeast.lightspeed.net,southeast,degraded,Juniper,MX204,1,1
10.60.7.189,PHLPACO04,PHLPACO04.northeast.lightspeed.net,northeast,degraded,ADVA,FSP150,1,0
10.30.225.234,SEAWACO03,SEAWACO03.west.lightspeed.net,west,active,Nokia,7750 SR-1,1,1
10.20.103.88,CLTNCDS59,CLTNCDS59.east.lightspeed.net,east,active,Nokia,7750 SR-1,1,1
10.30.0.220,SFOCART01,SFOCART01.west.lightspeed.net,west,active,Cisco,ISR4431,1,1
10.10.235.82,OKCOKRT81,OKCOKRT81.central.lightspeed.net,central,active,Juniper,MX204,1,1
10.40.142.53,MIAFLSW02,MIAFLSW02.southeast.lightspeed.net,southeast,degraded,ADVA,FSP150,1,1
10.70.115.37,GEGWAAG69,GEGWAAG69.northwest.lightspeed.net,northwest,active,Cisco,ISR4431,1,1
10.10.234.122,AUSTXRT82,AUSTXRT82.central.lightspeed.net,central,active,RAD,ETX-2,1,1
10.10.60.135,DALTXRT44,DALTXRT44.central.lightspeed.net,central,active,Cisco,ISR4431,1,1
10.60.53.196,NYCNYSW41,NYCNYSW41.northeast.lightspeed.net,northeast,degraded,ADVA,FSP150,1,0
10.50.160.19,ELPTXRT19,ELPTXRT19.southwest.lightspeed.net,southwest,degraded,RAD,ETX-2,1,1
10.20.27.124,CLTNCED29,CLTNCED29.east.lightspeed.net,east,active,Nokia,7750 SR-1,1,1
10.50.199.195,PHXAZED69,PHXAZED69.southwest.lightspeed.net,southwest,degraded,ADVA,FSP3000,1,1
10.10.195.235,OKCOKED14,OKCOKED14.central.lightspeed.net,central,down,ADVA,FSP150,1,0
10.50.193.176,ABQNMDS21,ABQNMDS21.southwest.lightspeed.net,southwest,degraded,ADVA,FSP150,1,0
10.40.15.177,MIAFLRT92,MIAFLRT92.southeast.lightspeed.net,southeast,active,Juniper,MX204,1,1
10.40.32.204,JAXFLED61,JAXFLED61.southeast.lightspeed.net,southeast,active,Juniper,MX204,1,1
10.50.125.135,ELPTXDS08,ELPTXDS08.southwest.lightspeed.net,southwest,active,Arista,7280R,1,1
10.50.86.115,ELPTXSW56,ELPTXSW56.southwest.lightspeed.net,southwest,active,Juniper,MX204,1,1
10.40.33.98,BNATNRT05,BNATNRT05.southeast.lightspeed.net,southeast,active,Cisco,NCS540,1,0
10.70.218.159,PORORSW11,PORORSW11.northwest.lightspeed.net,northwest,down,Cisco,NCS540,1,0
10.40.217.158,MIAFLRT42,MIAFLRT42.southeast.lightspeed.net,southeast,active,RAD,ETX-2,1,1
10.50.173.165,ELPTXAG97,ELPTXAG97.southwest.lightspeed.net,southwest,degraded,Nokia,7750 SR-1,0,1
10.20.46.217,PITPAAG79,PITPAAG79.east.lightspeed.net,east,active,RAD,ETX-2,1,1
10.50.126.175,ABQNMRT37,ABQNMRT37.southwest.lightspeed.net,southwest,active,Juniper,MX204,1,1
10.10.77.178,DALTXSW12,DALTXSW12.central.lightspeed.net,central,active,Arista,7280R,1,1
10.50.4.253,PHXAZDS84,PHXAZDS84.southwest.lightspeed.net,southwest,active,ADVA,FSP150,1,1
10.40.187.230,JAXFLED45,JAXFLED45.southeast.lightspeed.net,southeast,active,ADVA,FSP150,1,1
10.30.27.221,LAXCART32,LAXCART32.west.lightspeed.net,west,active,Cisco,ISR4431,1,1
10.20.189.126,CLTNCSW59,CLTNCSW59.east.lightspeed.net,east,active,RAD,ETX-2,1,1
10.50.255.82,ELPTXSW87,ELPTXSW87.southwest.lightspeed.net,southwest,active,Juniper,MX204,1,1
10.60.60.28,BOSMART92,BOSMART92.northeast.lightspeed.net,northeast,active,RAD,ETX-2,1,1
10.40.199.154,MIAFLDS54,MIAFLDS54.southeast.lightspeed.net,southeast,active,Arista,7280R,0,1
10.40.127.48,JAXFLDS69,JAXFLDS69.southeast.lightspeed.net,southeast,active,ADVA,FSP3000,1,1
10.20.49.67,CLTNCRT08,CLTNCRT08.east.lightspeed.net,east,retired,Juniper,MX204,1,1
10.60.146.56,NYCNYCO06,NYCNYCO06.northeast.lightspeed.net,northeast,degraded,Juniper,MX204,1,1
10.20.137.209,PITPART79,PITPART79.east.lightspeed.net,east,active,ADVA,FSP150,1,0
10.10.65.14,AUSTXDS95,AUSTXDS95.central.lightspeed.net,central,active,RAD,ETX-2,1,1
10.20.80.22,CLTNCCO57,CLTNCCO57.east.lightspeed.net,east,active,Arista,7280R,1,1
10.10.141.29,DALTXDS67,DALTXDS67.central.lightspeed.net,central,degraded,Arista,7280R,1,1
