obs_ip_address,obs_hostname,obs_status,inv_vendor,inv_model,missing_in_inventory
10.30.255.216,SEAWAED15,degraded,Juniper,SRX345,0
10.50.161.91,PHXAZSW91,active,Cisco,Catalyst9300,0
10.20.244.152,CLTNCCO23,degraded,Nokia,7750 SR-1,0
10.20.236.254,ATLGASW04,down,Cisco,Catalyst9300,0
10.40.150.217,JAXFLCO70,active,Cisco,NCS540,0
10.40.2.25,JAXFLRT77,active,Arista,7050X3,0
10.10.27.172,DALTXAG27,active,Arista,7280R,0
10.40.85.254,JAXFLRT70,active,Arista,7050X3,0
10.70.83.86,BOIIDCO95,degraded,Nokia,7750 SR-1,0
10.50.226.75,ABQNMED68,active,Juniper,SRX345,0
10.10.52.56,OKCOKSW43,active,Cisco,Catalyst9300,0
10.60.149.42,NYCNYRT33,active,Arista,7050X3,0
10.60.95.130,PHLPAAG47,degraded,Arista,7280R,0
10.70.138.89,GEGWAAG77,degraded,ADVA,FSP3000,0
10.20.86.157,CLTNCAG60,active,ADVA,FSP3000,0
10.60.162.178,NYCNYCO83,active,Nokia,7750 SR-1,0
10.20.31.36,CLTNCRT96,active,Arista,7050X3,0
10.10.31.99,OKCOKSW20,active,Cisco,Catalyst9300,0
10.30.150.79,SFOCAAG73,active,ADVA,FSP3000,0
10.10.105.142,OKCOKDS37,degraded,ADVA,FSP150,0
10.40.238.208,BNATNDS62,active,Juniper,QFX5120,0
10.10.57.115,AUSTXRT23,active,Arista,7050X3,0
10.50.132.103,ELPTXED64,active,,,1
10.40.13.249,BNATNSW92,degraded,Cisco,Catalyst9300,0
10.30.83.241,SEAWART38,active,Arista,7050X3,0
10.60.69.103,NYCNYCO53,active,Nokia,7750 SR-1,0
10.40.61.229,JAXFLDS94,active,Juniper,QFX5120,0
10.30.101.92,SEAWACO20,active,,,1
10.40.144.17,JAXFLDS12,active,ADVA,FSP150,0
10.50.48.136,ELPTXRT31,degraded,Arista,7050X3,0
10.40.220.47,BNATNSW30,retired,Cisco,Catalyst9300,0
10.20.155.2,PITPAED82,active,RAD,ETX-2,0
10.40.166.30,MIAFLED82,active,Juniper,SRX345,0
10.40.140.99,JAXFLAG16,active,ADVA,FSP3000,0
10.50.166.238,ABQNMSW14,down,Cisco,Catalyst9300,0
10.50.175.17,ABQNMAG18,active,Arista,7280R,0
10.70.105.162,BOIIDCO77,degraded,Cisco,NCS540,0
10.50.216.79,ABQNMAG09,active,ADVA,FSP3000,0
10.40.151.162,MIAFLSW66,degraded,Cisco,Catalyst9300,0
10.50.222.83,ELPTXRT34,active,Arista,7050X3,0
10.40.182.107,MIAFLAG44,active,Arista,7280R,0
10.50.15.252,ELPTXED95,down,,,1
10.70.148.157,GEGWACO70,active,Juniper,MX204,0
10.20.32.246,PITPACO27,degraded,Nokia,7750 SR-1,0
10.60.153.60,PHLPACO76,active,Juniper,MX204,0
10.40.95.67,JAXFLAG99,active,,,1
10.50.86.187,PHXAZSW96,degraded,Cisco,Catalyst9300,0
10.20.228.232,ATLGACO85,degraded,Cisco,NCS540,0
10.10.202.13,DALTXRT17,active,Arista,7050X3,0
10.10.34.31,AUSTXAG61,active,ADVA,FSP3000,0
10.30.74.223,LAXCART32,degraded,Arista,7050X3,0
10.40.19.247,BNATNAG22,down,ADVA,FSP3000,0
10.40.244.87,JAXFLCO56,active,Nokia,7750 SR-1,0
10.50.47.1,PHXAZRT28,active,Arista,7050X3,0
10.50.61.161,ABQNMSW30,active,Cisco,Catalyst9300,0
10.40.125.207,BNATNAG41,active,Arista,7280R,0
10.20.9.49,CLTNCRT42,active,Arista,7050X3,0
10.40.216.64,BNATNED48,active,Cisco,ISR4431,0
10.20.254.92,PITPADS05,active,ADVA,FSP150,0
10.10.91.201,DALTXED31,active,RAD,ETX-2,0
10.50.139.99,ELPTXAG98,active,Arista,7280R,0
10.40.80.35,BNATNCO12,degraded,Cisco,NCS540,0
10.40.218.178,MIAFLDS06,active,Juniper,QFX5120,0
10.60.131.113,BOSMART34,active,Arista,7050X3,0
10.30.39.106,SFOCACO01,degraded,Juniper,MX204,0
10.50.10.232,PHXAZRT96,active,Arista,7050X3,0
10.20.98.225,ATLGADS66,active,ADVA,FSP150,0
10.40.201.58,MIAFLSW65,degraded,Cisco,Catalyst9300,0
10.60.221.240,PHLPART78,degraded,Arista,7050X3,0
10.40.0.128,JAXFLAG57,active,Arista,7280R,0
10.30.72.149,SFOCACO99,active,Juniper,MX204,0
10.60.83.89,NYCNYCO98,active,,,1
10.20.193.148,CLTNCRT75,degraded,Arista,7050X3,0
10.70.133.20,BOIIDAG62,degraded,Arista,7280R,0
10.40.146.169,BNATNSW39,active,Cisco,Catalyst9300,0
10.40.4.101,MIAFLDS09,active,Juniper,QFX5120,0
10.10.32.200,DALTXAG46,degraded,ADVA,FSP3000,0
10.40.210.5,BNATNSW94,active,Cisco,Catalyst9300,0
10.60.13.244,NYCNYRT56,active,Arista,7050X3,0
10.10.66.243,OKCOKDS06,down,ADVA,FSP150,0
10.40.183.52,BNATNSW04,active,Cisco,Catalyst9300,0
10.40.215.76,MIAFLAG68,active,Arista,7280R,0
10.50.5.7,ABQNMSW99,active,Cisco,Catalyst9300,0
10.50.44.217,ELPTXCO72,active,Nokia,7750 SR-1,0
10.60.166.133,NYCNYAG15,down,Arista,7280R,0
10.70.45.146,BOIIDCO13,active,Cisco,NCS540,0
10.40.80.117,BNATNAG37,degraded,ADVA,FSP3000,0
10.50.49.193,ABQNMSW01,active,Cisco,Catalyst9300,0
10.10.177.30,DALTXRT82,active,Arista,7050X3,0
10.70.207.158,GEGWACO50,degraded,Cisco,NCS540,0
10.50.104.197,ABQNMDS24,active,,,1
10.70.128.244,PORORDS77,retired,Juniper,QFX5120,0
10.40.184.155,JAXFLSW46,active,Cisco,Catalyst9300,0
10.40.158.60,BNATNRT01,down,Arista,7050X3,0
10.50.21.125,PHXAZAG63,active,ADVA,FSP3000,0
10.50.48.14,PHXAZDS29,degraded,ADVA,FSP150,0
10.40.186.125,BNATNRT22,degraded,Arista,7050X3,0
10.70.99.132,GEGWAAG72,active,,,1
10.50.254.23,PHXAZED31,active,,,1
10.40.38.24,MIAFLSW59,degraded,Cisco,Catalyst9300,0
10.60.84.168,PHLPAAG52,active,ADVA,FSP3000,0
10.50.147.142,ELPTXSW68,active,,,1
10.70.187.180,GEGWAAG21,degraded,ADVA,FSP3000,0
10.40.95.140,BNATNCO68,active,Nokia,7750 SR-1,0
10.10.8.218,DALTXED57,active,Cisco,ISR4431,0
10.70.216.184,PORORCO04,degraded,Juniper,MX204,0
10.30.179.179,LAXCAAG32,active,Arista,7280R,0
10.50.115.70,ABQNMDS65,active,ADVA,FSP150,0
10.70.119.127,BOIIDAG19,degraded,ADVA,FSP3000,0
10.20.142.82,PITPACO06,active,Cisco,NCS540,0
10.30.215.91,LAXCAAG22,active,Arista,7280R,0
10.50.215.27,ELPTXRT46,active,Arista,7050X3,0
10.30.83.175,SFOCART78,active,Arista,7050X3,0
10.50.47.253,ABQNMAG02,degraded,ADVA,FSP3000,0
10.40.222.65,MIAFLED12,active,Juniper,SRX345,0
10.40.238.52,MIAFLRT52,active,Arista,7050X3,0
10.20.65.142,ATLGADS50,active,ADVA,FSP150,0
10.10.77.224,OKCOKED41,active,,,1
10.10.2.171,OKCOKSW61,retired,Cisco,Catalyst9300,0
10.70.181.234,BOIIDCO17,active,Cisco,NCS540,0
10.20.187.192,ATLGACO28,active,Cisco,NCS540,0
10.40.228.38,JAXFLDS87,active,ADVA,FSP150,0
10.40.119.202,JAXFLAG85,degraded,ADVA,FSP3000,0
10.30.73.34,SFOCART35,active,Arista,7050X3,0
10.10.147.161,AUSTXED48,active,RAD,ETX-2,0
10.20.230.85,PITPACO35,degraded,Cisco,NCS540,0
10.70.7.221,GEGWART91,active,Arista,7050X3,0
10.20.180.85,CLTNCCO66,down,Juniper,MX204,0
10.10.0.76,AUSTXCO22,degraded,Juniper,MX204,0
10.20.188.74,CLTNCCO58,active,Cisco,NCS540,0
10.50.93.235,PHXAZRT22,degraded,Arista,7050X3,0
10.40.198.144,JAXFLSW85,active,Cisco,Catalyst9300,0
10.20.72.100,CLTNCSW26,down,Cisco,Catalyst9300,0
10.40.66.163,MIAFLSW84,active,Cisco,Catalyst9300,0
10.20.233.70,PITPART57,active,Arista,7050X3,0
10.40.29.6,BNATNSW46,active,Cisco,Catalyst9300,0
10.50.135.209,ABQNMAG83,degraded,Arista,7280R,0
10.70.45.128,BOIIDCO78,active,Nokia,7750 SR-1,0
10.50.69.224,ABQNMSW23,active,Cisco,Catalyst9300,0
10.30.129.77,SFOCACO88,active,Nokia,7750 SR-1,0
10.50.52.61,ABQNMED57,active,,,1
10.40.105.186,MIAFLSW42,degraded,Cisco,Catalyst9300,0
10.20.191.52,CLTNCDS27,active,Juniper,QFX5120,0
10.50.7.59,ABQNMRT28,active,Arista,7050X3,0
10.40.123.152,JAXFLED51,active,Cisco,ISR4431,0
10.40.49.220,JAXFLRT36,active,Arista,7050X3,0
10.60.50.175,PHLPAAG02,active,,,1
10.50.225.21,ELPTXDS62,degraded,Juniper,QFX5120,0
10.40.141.41,BNATNDS96,active,Juniper,QFX5120,0
10.30.73.106,SFOCACO92,active,Cisco,NCS540,0
10.10.171.233,AUSTXSW94,active,Cisco,Catalyst9300,0
10.10.103.141,OKCOKSW13,active,Cisco,Catalyst9300,0
10.60.189.108,PHLPART44,active,Arista,7050X3,0
10.50.155.41,ELPTXCO94,active,Cisco,NCS540,0
10.50.221.163,PHXAZED54,active,Cisco,ISR4431,0
10.60.7.20,NYCNYCO74,degraded,Juniper,MX204,0
10.30.59.210,SEAWACO61,active,Nokia,7750 SR-1,0
10.40.193.84,JAXFLSW43,active,Cisco,Catalyst9300,0
10.20.207.243,PITPAED63,down,,,1
10.60.224.192,NYCNYRT52,active,Arista,7050X3,0
10.10.25.27,AUSTXCO82,degraded,Nokia,7750 SR-1,0
10.20.88.56,ATLGAAG86,degraded,Arista,7280R,0
10.20.199.46,ATLGART97,degraded,Arista,7050X3,0
10.50.68.91,PHXAZED22,active,,,1
10.10.84.22,OKCOKCO90,degraded,Cisco,NCS540,0
10.20.86.73,PITPART99,down,Arista,7050X3,0
10.30.180.28,LAXCART79,active,Arista,7050X3,0
10.50.53.142,PHXAZED39,active,Juniper,SRX345,0
10.50.247.145,PHXAZAG11,down,ADVA,FSP3000,0
10.20.7.47,CLTNCAG70,down,ADVA,FSP3000,0
10.30.73.95,SFOCACO93,degraded,Nokia,7750 SR-1,0
10.40.33.166,BNATNSW63,active,Cisco,Catalyst9300,0
10.50.53.4,PHXAZED18,degraded,,,1
10.50.236.79,ABQNMRT62,active,Arista,7050X3,0
10.20.233.192,PITPACO21,active,Nokia,7750 SR-1,0
10.60.129.221,BOSMART65,down,Arista,7050X3,0
10.10.125.74,DALTXRT31,degraded,Arista,7050X3,0
10.10.115.146,AUSTXAG90,active,ADVA,FSP3000,0
10.50.38.9,ELPTXRT35,active,Arista,7050X3,0
10.40.90.134,JAXFLAG62,active,ADVA,FSP3000,0
10.50.240.206,PHXAZSW57,active,Cisco,Catalyst9300,0
10.20.65.250,PITPASW34,degraded,Cisco,Catalyst9300,0
10.50.214.3,ELPTXDS79,active,Juniper,QFX5120,0
10.20.32.157,ATLGADS68,active,Juniper,QFX5120,0
10.10.130.38,DALTXAG33,degraded,ADVA,FSP3000,0
10.50.39.235,ABQNMDS27,active,Juniper,QFX5120,0
10.50.10.0,ABQNMAG80,degraded,ADVA,FSP3000,0
10.50.160.34,PHXAZCO94,active,Cisco,NCS540,0
10.30.32.113,SEAWART49,active,Arista,7050X3,0
10.50.48.72,PHXAZCO54,degraded,Cisco,NCS540,0
10.10.195.31,AUSTXSW54,active,Cisco,Catalyst9300,0
10.50.89.110,ABQNMED23,active,RAD,ETX-2,0
10.30.45.222,LAXCART35,degraded,Arista,7050X3,0
10.30.51.177,SEAWACO75,active,Nokia,7750 SR-1,0
10.40.103.212,JAXFLED36,active,RAD,ETX-2,0
10.60.236.254,BOSMAAG29,active,ADVA,FSP3000,0
10.40.127.5,BNATNAG89,active,Arista,7280R,0
10.50.44.34,ELPTXDS16,active,ADVA,FSP150,0
10.10.240.6,OKCOKRT13,down,,,1
10.30.182.126,LAXCART30,active,Arista,7050X3,0
10.20.226.163,PITPADS50,active,ADVA,FSP150,0
10.10.147.14,OKCOKRT44,active,Arista,7050X3,0
10.10.126.74,OKCOKSW31,active,Cisco,Catalyst9300,0
10.20.24.94,CLTNCCO49,degraded,Juniper,MX204,0
10.50.158.85,ABQNMRT35,active,Arista,7050X3,0
10.70.146.74,BOIIDAG89,active,ADVA,FSP3000,0
10.60.147.175,BOSMACO27,active,Cisco,NCS540,0
10.30.228.62,SFOCACO68,active,Nokia,7750 SR-1,0
10.40.75.243,BNATNRT21,active,Arista,7050X3,0
10.60.169.167,BOSMART67,active,Arista,7050X3,0
10.10.49.58,DALTXSW21,active,Cisco,Catalyst9300,0
10.20.86.188,CLTNCCO13,degraded,Juniper,MX204,0
10.30.43.236,SEAWAAG13,down,Arista,7280R,0
10.50.175.61,ELPTXAG75,active,Arista,7280R,0
10.50.63.232,PHXAZSW26,active,Cisco,Catalyst9300,0
10.60.195.154,NYCNYAG83,active,,,1
10.60.229.66,BOSMACO38,active,Cisco,NCS540,0
10.50.174.234,PHXAZRT14,active,Arista,7050X3,0
10.10.35.122,DALTXSW01,active,Cisco,Catalyst9300,0
10.50.186.192,ELPTXRT05,active,Arista,7050X3,0
10.50.182.164,PHXAZRT72,down,Arista,7050X3,0
10.10.33.244,AUSTXRT93,degraded,Arista,7050X3,0
10.60.112.70,BOSMAAG17,active,,,1
10.70.236.159,BOIIDCO73,retired,Nokia,7750 SR-1,0
10.50.67.179,PHXAZAG51,degraded,Arista,7280R,0
10.40.173.0,MIAFLSW60,active,Cisco,Catalyst9300,0
10.20.127.117,PITPART48,active,Arista,7050X3,0
10.40.100.144,JAXFLED95,active,Juniper,SRX345,0
10.70.218.110,GEGWAAG25,active,ADVA,FSP3000,0
10.10.177.144,OKCOKSW89,active,Cisco,Catalyst9300,0
10.40.41.245,BNATNDS88,active,Juniper,QFX5120,0
10.10.208.245,OKCOKSW27,active,Cisco,Catalyst9300,0
10.60.43.170,NYCNYCO69,active,Cisco,NCS540,0
10.50.248.203,ABQNMAG63,degraded,Arista,7280R,0
10.50.151.19,ABQNMDS43,active,ADVA,FSP150,0
10.10.35.29,AUSTXRT68,active,Arista,7050X3,0
10.40.15.219,BNATNCO33,active,Cisco,NCS540,0
10.50.250.170,ELPTXRT72,active,Arista,7050X3,0
10.20.208.241,CLTNCCO60,active,Cisco,NCS540,0
10.40.149.13,MIAFLRT14,retired,Arista,7050X3,0
10.70.234.240,GEGWART36,active,Arista,7050X3,0
10.40.133.5,JAXFLDS56,active,ADVA,FSP150,0
10.40.128.125,MIAFLSW78,active,Cisco,Catalyst9300,0
10.20.119.204,ATLGAAG35,down,Arista,7280R,0
10.60.50.246,PHLPACO29,active,Juniper,MX204,0
10.50.200.184,ABQNMSW54,active,Cisco,Catalyst9300,0
10.10.80.135,OKCOKAG54,active,Arista,7280R,0
10.30.104.186,LAXCACO41,active,Nokia,7750 SR-1,0
10.30.33.165,LAXCACO56,active,Nokia,7750 SR-1,0
10.40.84.188,BNATNED81,active,RAD,ETX-2,0
10.50.247.71,ELPTXCO01,active,Nokia,7750 SR-1,0
10.10.162.28,AUSTXDS53,degraded,ADVA,FSP150,0
10.20.195.104,ATLGACO76,active,Nokia,7750 SR-1,0
10.50.35.74,ABQNMAG01,degraded,ADVA,FSP3000,0
10.20.7.140,ATLGADS06,active,ADVA,FSP150,0
10.50.126.233,PHXAZDS66,active,Juniper,QFX5120,0
10.40.170.127,MIAFLRT77,active,Arista,7050X3,0
10.40.11.95,JAXFLSW90,active,Cisco,Catalyst9300,0
10.10.154.218,AUSTXRT42,degraded,Arista,7050X3,0
10.10.25.226,DALTXCO70,degraded,Cisco,NCS540,0
10.20.241.187,CLTNCAG25,active,ADVA,FSP3000,0
10.40.253.44,MIAFLDS65,degraded,Juniper,QFX5120,0
10.30.119.32,SFOCACO84,active,Cisco,NCS540,0
10.40.16.81,MIAFLSW79,active,Cisco,Catalyst9300,0
10.60.164.248,PHLPACO82,active,Juniper,MX204,0
10.30.103.87,SFOCAAG07,active,Arista,7280R,0
10.10.147.23,DALTXSW22,active,Cisco,Catalyst9300,0
10.20.138.113,CLTNCAG89,down,Arista,7280R,0
10.40.132.52,JAXFLDS43,degraded,Juniper,QFX5120,0
10.20.8.113,PITPAAG77,active,ADVA,FSP3000,0
10.20.196.252,PITPACO40,active,Cisco,NCS540,0
10.50.48.130,ABQNMCO46,active,Juniper,MX204,0
10.50.86.249,ELPTXRT21,active,Arista,7050X3,0
10.60.232.228,NYCNYCO71,degraded,Juniper,MX204,0
10.50.72.147,ELPTXDS05,down,,,1
10.20.31.33,PITPAAG18,degraded,ADVA,FSP3000,0
10.60.223.48,PHLPACO73,degraded,Juniper,MX204,0
10.40.223.216,MIAFLED17,active,,,1
10.20.217.18,PITPART49,active,Arista,7050X3,0
10.40.246.135,MIAFLSW52,retired,Cisco,Catalyst9300,0
10.10.175.27,DALTXCO02,active,Cisco,NCS540,0
10.40.183.212,JAXFLDS28,active,ADVA,FSP150,0
10.60.60.43,NYCNYCO90,retired,Nokia,7750 SR-1,0
10.50.113.15,ELPTXCO86,active,Nokia,7750 SR-1,0
10.70.52.197,GEGWACO73,active,Nokia,7750 SR-1,0
10.50.116.10,ABQNMSW78,active,Cisco,Catalyst9300,0
10.40.3.201,JAXFLCO66,active,Juniper,MX204,0
10.50.61.55,PHXAZCO68,degraded,Juniper,MX204,0
10.20.50.59,ATLGADS33,active,ADVA,FSP150,0
10.40.204.73,MIAFLRT15,degraded,Arista,7050X3,0
10.60.208.201,PHLPACO44,active,Nokia,7750 SR-1,0
10.40.94.34,MIAFLAG03,active,ADVA,FSP3000,0
10.10.111.199,DALTXAG64,degraded,Arista,7280R,0
10.50.73.126,ELPTXCO60,degraded,Juniper,MX204,0
10.70.114.35,PORORAG41,active,ADVA,FSP3000,0
10.10.139.179,OKCOKCO19,active,Juniper,MX204,0
10.70.48.192,PORORCO86,active,Juniper,MX204,0
10.50.60.113,ELPTXDS50,active,ADVA,FSP150,0
10.10.4.7,DALTXAG90,active,ADVA,FSP3000,0
10.30.88.180,SFOCAAG84,active,ADVA,FSP3000,0
10.60.242.255,PHLPACO89,degraded,Nokia,7750 SR-1,0
10.40.10.120,BNATNSW27,down,Cisco,Catalyst9300,0
10.10.46.186,DALTXAG47,active,Arista,7280R,0
10.40.115.148,JAXFLDS70,active,ADVA,FSP150,0
10.50.217.138,ELPTXRT14,degraded,Arista,7050X3,0
10.40.87.154,JAXFLAG65,active,Arista,7280R,0
10.20.38.244,ATLGASW38,active,Cisco,Catalyst9300,0
10.40.228.165,JAXFLCO36,active,Nokia,7750 SR-1,0
10.30.42.70,SEAWASW96,retired,Cisco,Catalyst9300,0
10.10.20.53,DALTXCO62,degraded,Juniper,MX204,0
10.50.111.234,ELPTXSW60,active,Cisco,Catalyst9300,0
10.30.95.56,LAXCACO71,active,Nokia,7750 SR-1,0
10.60.24.50,BOSMART26,down,Arista,7050X3,0
10.10.88.77,AUSTXRT67,active,Arista,7050X3,0
10.10.11.147,AUSTXRT74,active,Arista,7050X3,0
10.10.52.125,AUSTXCO51,active,Cisco,NCS540,0
10.60.241.209,BOSMASW79,degraded,Cisco,Catalyst9300,0
10.20.56.213,ATLGADS53,active,ADVA,FSP150,0
10.20.226.18,ATLGAED89,active,,,1
10.70.89.91,GEGWAAG75,active,ADVA,FSP3000,0
10.50.193.210,ELPTXDS75,active,Juniper,QFX5120,0
10.40.215.161,MIAFLED09,active,RAD,ETX-2,0
10.50.104.187,ABQNMAG44,active,Arista,7280R,0
10.40.147.82,BNATNED74,active,,,1
10.40.141.19,BNATNDS58,degraded,Juniper,QFX5120,0
10.10.199.37,AUSTXRT03,active,Arista,7050X3,0
10.20.162.68,PITPART24,degraded,Arista,7050X3,0
10.10.167.99,DALTXAG55,active,Arista,7280R,0
10.10.182.237,OKCOKCO40,active,Cisco,NCS540,0
10.20.240.140,CLTNCSW37,active,Cisco,Catalyst9300,0
10.30.250.90,SEAWACO96,active,Nokia,7750 SR-1,0
10.50.127.11,PHXAZSW95,degraded,Cisco,Catalyst9300,0
10.70.160.53,GEGWART99,active,Arista,7050X3,0
10.30.159.147,SEAWAAG53,degraded,Arista,7280R,0
10.60.113.66,BOSMACO37,active,Nokia,7750 SR-1,0
10.50.255.202,ELPTXCO37,active,Juniper,MX204,0
10.10.74.39,OKCOKAG30,degraded,Arista,7280R,0
10.20.198.210,PITPART63,active,Arista,7050X3,0
10.20.119.193,ATLGACO05,retired,Juniper,MX204,0
10.40.250.63,BNATNDS72,active,Juniper,QFX5120,0
10.20.50.33,ATLGACO70,active,Nokia,7750 SR-1,0
10.50.58.222,PHXAZSW03,degraded,Cisco,Catalyst9300,0
10.40.164.141,JAXFLSW42,active,Cisco,Catalyst9300,0
10.10.149.86,OKCOKCO01,active,Nokia,7750 SR-1,0
10.60.137.230,BOSMAAG97,active,ADVA,FSP3000,0
10.20.214.90,CLTNCCO71,active,Nokia,7750 SR-1,0
10.50.95.239,PHXAZRT29,down,Arista,7050X3,0
10.10.246.75,DALTXAG88,degraded,ADVA,FSP3000,0
10.70.178.203,BOIIDAG35,active,Arista,7280R,0
10.40.90.153,JAXFLAG76,active,ADVA,FSP3000,0
10.40.254.216,MIAFLED72,active,Juniper,SRX345,0
10.50.85.203,ELPTXAG71,active,Arista,7280R,0
10.30.92.216,LAXCAAG35,retired,ADVA,FSP3000,0
10.20.79.30,CLTNCRT67,down,,,1
10.50.138.48,PHXAZDS42,active,ADVA,FSP150,0
10.20.244.88,ATLGART02,active,Arista,7050X3,0
10.30.207.255,SEAWASW88,active,Cisco,Catalyst9300,0
10.60.94.132,BOSMAAG02,degraded,Arista,7280R,0
10.20.61.246,CLTNCDS35,active,,,1
10.10.191.49,AUSTXCO72,active,Cisco,NCS540,0
10.10.127.83,OKCOKCO32,active,Juniper,MX204,0
10.20.165.194,CLTNCDS64,degraded,,,1
10.40.241.76,BNATNAG68,active,ADVA,FSP3000,0
10.10.237.22,AUSTXSW36,active,Cisco,Catalyst9300,0
10.50.198.213,ELPTXCO79,degraded,Cisco,NCS540,0
10.50.39.106,ELPTXDS56,active,Juniper,QFX5120,0
10.50.164.149,ABQNMRT08,active,Arista,7050X3,0
10.40.173.159,MIAFLRT12,active,Arista,7050X3,0
10.60.54.195,PHLPACO13,active,Cisco,NCS540,0
10.50.121.197,ELPTXED53,degraded,RAD,ETX-2,0
10.20.216.178,ATLGACO18,active,Juniper,MX204,0
10.10.61.159,OKCOKAG28,active,Arista,7280R,0
10.70.64.230,PORORCO74,active,Cisco,NCS540,0
10.40.240.1,MIAFLSW63,active,Cisco,Catalyst9300,0
10.40.26.244,MIAFLED79,active,,,1
10.10.126.94,OKCOKCO16,degraded,Nokia,7750 SR-1,0
10.10.227.207,DALTXSW27,active,Cisco,Catalyst9300,0
10.20.164.37,CLTNCDS68,down,Juniper,QFX5120,0
10.10.234.121,AUSTXRT02,active,Arista,7050X3,0
10.40.236.81,JAXFLRT55,active,Arista,7050X3,0
10.20.125.20,PITPART92,active,Arista,7050X3,0
10.10.57.22,AUSTXAG23,active,ADVA,FSP3000,0
10.20.86.86,PITPASW03,active,Cisco,Catalyst9300,0
10.40.218.138,JAXFLSW96,degraded,Cisco,Catalyst9300,0
10.40.144.14,BNATNDS81,active,Juniper,QFX5120,0
10.40.111.219,JAXFLSW57,degraded,Cisco,Catalyst9300,0
10.40.115.78,JAXFLAG74,degraded,Arista,7280R,0
10.40.155.114,MIAFLCO87,active,Nokia,7750 SR-1,0
10.60.32.53,PHLPAAG13,active,ADVA,FSP3000,0
10.70.25.92,BOIIDAG48,down,ADVA,FSP3000,0
10.70.175.181,PORORCO30,down,Juniper,MX204,0
10.10.226.107,DALTXRT10,active,Arista,7050X3,0
10.10.160.27,OKCOKCO09,active,Nokia,7750 SR-1,0
10.50.59.148,PHXAZRT92,degraded,Arista,7050X3,0
10.20.105.243,ATLGAAG39,active,Arista,7280R,0
10.60.61.53,PHLPACO66,active,Cisco,NCS540,0
10.10.167.21,DALTXDS07,active,ADVA,FSP150,0
10.70.127.25,PORORCO14,active,Juniper,MX204,0
10.10.213.168,AUSTXRT76,active,Arista,7050X3,0
10.20.193.173,ATLGART29,degraded,Arista,7050X3,0
10.60.172.165,BOSMART33,active,Arista,7050X3,0
10.70.115.68,PORORCO89,degraded,Cisco,NCS540,0
10.50.183.229,ABQNMAG70,active,ADVA,FSP3000,0
10.20.181.185,CLTNCAG04,degraded,Arista,7280R,0
10.50.236.109,PHXAZRT99,active,Arista,7050X3,0
10.60.189.147,PHLPACO15,active,Cisco,NCS540,0
10.50.14.79,PHXAZSW77,active,Cisco,Catalyst9300,0
10.40.220.128,MIAFLDS46,active,ADVA,FSP150,0
10.70.205.207,PORORRT75,active,Arista,7050X3,0
10.40.254.8,MIAFLED02,active,,,1
10.10.163.229,OKCOKSW78,down,Cisco,Catalyst9300,0
10.20.242.9,CLTNCAG59,active,ADVA,FSP3000,0
10.30.122.73,SEAWART06,active,Arista,7050X3,0
10.20.68.220,PITPAAG30,active,Arista,7280R,0
10.20.167.181,ATLGART93,down,Arista,7050X3,0
10.50.231.160,PHXAZCO16,active,Juniper,MX204,0
10.10.3.181,DALTXSW34,active,Cisco,Catalyst9300,0
10.20.6.104,PITPACO96,active,Juniper,MX204,0
10.40.191.63,BNATNCO20,active,Nokia,7750 SR-1,0
10.70.46.118,GEGWACO09,active,Cisco,NCS540,0
10.60.176.122,NYCNYCO59,down,Nokia,7750 SR-1,0
10.50.207.82,ABQNMCO69,active,Cisco,NCS540,0
10.60.29.162,NYCNYRT73,active,Arista,7050X3,0
10.20.34.141,ATLGAAG08,degraded,Arista,7280R,0
10.20.205.105,CLTNCAG58,down,Arista,7280R,0
10.70.239.208,BOIIDCO81,degraded,Cisco,NCS540,0
10.30.21.132,LAXCACO46,down,Cisco,NCS540,0
10.50.130.225,PHXAZSW78,active,Cisco,Catalyst9300,0
10.10.119.22,OKCOKAG83,degraded,ADVA,FSP3000,0
10.20.33.178,PITPART02,degraded,Arista,7050X3,0
10.30.65.229,LAXCACO44,active,Cisco,NCS540,0
10.40.167.175,BNATNDS19,degraded,Juniper,QFX5120,0
10.70.123.209,BOIIDAG37,active,ADVA,FSP3000,0
10.10.149.45,OKCOKRT33,down,Arista,7050X3,0
10.30.89.146,LAXCAAG05,active,Arista,7280R,0
10.50.177.91,ABQNMRT83,degraded,Arista,7050X3,0
10.40.106.113,BNATNAG95,degraded,ADVA,FSP3000,0
10.70.10.226,GEGWACO68,degraded,Cisco,NCS540,0
10.20.123.117,CLTNCDS08,degraded,ADVA,FSP150,0
10.40.95.50,JAXFLDS50,retired,ADVA,FSP150,0
10.40.142.120,JAXFLRT06,active,Arista,7050X3,0
10.30.126.182,SEAWAAG22,retired,ADVA,FSP3000,0
10.10.216.109,AUSTXCO77,down,Nokia,7750 SR-1,0
10.20.193.4,CLTNCAG72,active,ADVA,FSP3000,0
10.40.232.200,JAXFLDS71,active,Juniper,QFX5120,0
10.50.135.102,ELPTXAG51,down,Arista,7280R,0
10.10.9.245,AUSTXRT91,degraded,Arista,7050X3,0
10.50.13.43,PHXAZED23,active,,,1
10.50.191.13,PHXAZAG89,active,Arista,7280R,0
10.40.4.174,JAXFLSW81,active,Cisco,Catalyst9300,0
10.20.118.213,CLTNCAG42,active,ADVA,FSP3000,0
10.40.119.56,MIAFLED03,down,Cisco,ISR4431,0
