ipam_asset_id,ipam_ip_address,ipam_fqdn,ipam_region
7444,10.70.176.12,BOIIDDS52.northwest.lightspeed.net,northwest
7445,10.40.235.66,JAXFLCO68.southeast.lightspeed.net,southeast
7446,10.50.216.60,ELPTXAG25.southwest.lightspeed.net,southwest
7447,10.10.113.137,DALTXDS13.central.lightspeed.net,central
7448,10.10.205.102,DALTXAG93.central.lightspeed.net,central
7449,10.20.192.229,ATLGAAG05.east.lightspeed.net,east
7450,10.70.24.162,GEGWAAG88.northwest.lightspeed.net,northwest
7451,10.20.133.13,ATLGADS30.east.lightspeed.net,east
7452,10.70.119.109,GEGWART86.northwest.lightspeed.net,northwest
7453,10.40.99.207,BNATNED98.southeast.lightspeed.net,southeast
7454,10.60.233.223,NYCNYCO44.northeast.lightspeed.net,northeast
7455,10.10.15.162,AUSTXDS67.central.lightspeed.net,central
7456,10.40.118.42,JAXFLAG54.southeast.lightspeed.net,southeast
7457,10.30.85.42,SEAWAAG62.west.lightspeed.net,west
7458,10.30.45.1,SFOCAED84.west.lightspeed.net,west
7459,10.30.134.152,SFOCAED91.west.lightspeed.net,west
7460,10.20.182.252,PITPADS52.east.lightspeed.net,east
7461,10.40.36.218,BNATNED58.southeast.lightspeed.net,southeast
7462,10.60.131.91,NYCNYRT93.northeast.lightspeed.net,northeast
7463,10.50.183.232,ELPTXED42.southwest.lightspeed.net,southwest
7464,10.30.210.61,SFOCART84.west.lightspeed.net,west
7465,10.20.217.229,ATLGAAG85.east.lightspeed.net,east
7466,10.70.144.70,BOIIDCO45.northwest.lightspeed.net,northwest
7467,10.40.24.89,JAXFLDS39.southeast.lightspeed.net,southeast
7468,10.10.72.50,AUSTXSW33.central.lightspeed.net,central
7469,10.10.147.23,DALTXAG47.central.lightspeed.net,central
7470,10.30.24.93,LAXCACO54.west.lightspeed.net,west
7471,10.30.215.114,LAXCASW88.west.lightspeed.net,west
7472,10.30.204.1,LAXCART71.west.lightspeed.net,west
7473,10.50.230.148,PHXAZED18.southwest.lightspeed.net,southwest
7474,10.30.150.197,SEAWADS74.west.lightspeed.net,west
7475,10.60.150.56,NYCNYAG35.northeast.lightspeed.net,northeast
7476,10.50.250.93,ABQNMSW57.southwest.lightspeed.net,southwest
7477,10.40.138.146,MIAFLDS93.southeast.lightspeed.net,southeast
7478,10.10.156.117,AUSTXSW76.central.lightspeed.net,central
7479,10.70.239.216,PORORSW14.northwest.lightspeed.net,northwest
7480,10.30.117.217,SFOCAAG46.west.lightspeed.net,west
7481,10.50.25.201,ABQNMSW13.southwest.lightspeed.net,southwest
7482,10.50.227.63,ELPTXDS59.southwest.lightspeed.net,southwest
7483,10.70.166.57,PORORSW38.northwest.lightspeed.net,northwest
7484,10.40.96.41,MIAFLSW01.southeast.lightspeed.net,southeast
7485,10.50.184.54,ABQNMED83.southwest.lightspeed.net,southwest
7486,10.20.194.166,CLTNCED65.east.lightspeed.net,east
7487,10.60.116.91,BOSMACO06.northeast.lightspeed.net,northeast
7488,10.70.232.44,BOIIDRT85.northwest.lightspeed.net,northwest
7489,10.50.221.128,ELPTXED45.southwest.lightspeed.net,southwest
7490,10.20.177.159,CLTNCRT02.east.lightspeed.net,east
7491,10.70.243.154,GEGWACO49.northwest.lightspeed.net,northwest
7492,10.20.170.155,CLTNCED77.east.lightspeed.net,east
7493,10.70.72.203,PORORCO04.northwest.lightspeed.net,northwest
7494,10.40.143.110,BNATNED18.southeast.lightspeed.net,southeast
7495,10.60.197.86,BOSMART27.northeast.lightspeed.net,northeast
7496,10.40.57.241,JAXFLED56.southeast.lightspeed.net,southeast
7497,10.50.153.84,PHXAZED10.southwest.lightspeed.net,southwest
7498,10.60.131.226,PHLPACO57.northeast.lightspeed.net,northeast
7499,10.20.136.34,ATLGACO82.east.lightspeed.net,east
7500,10.10.240.201,OKCOKRT84.central.lightspeed.net,central
7501,10.20.46.147,PITPAAG10.east.lightspeed.net,east
7502,10.10.121.24,AUSTXRT24.central.lightspeed.net,central
7503,10.50.174.231,ABQNMED25.southwest.lightspeed.net,southwest
7504,10.20.17.239,CLTNCCO65.east.lightspeed.net,east
7505,10.50.208.76,ELPTXCO85.southwest.lightspeed.net,southwest
7506,10.30.249.251,SFOCART37.west.lightspeed.net,west
7507,10.50.162.91,ABQNMSW15.southwest.lightspeed.net,southwest
7508,10.10.60.22,AUSTXSW18.central.lightspeed.net,central
7509,10.10.77.178,OKCOKED45.central.lightspeed.net,central
7510,10.40.169.8,JAXFLCO28.southeast.lightspeed.net,southeast
7511,10.50.254.35,PHXAZDS69.southwest.lightspeed.net,southwest
7512,10.20.30.46,ATLGADS83.east.lightspeed.net,east
7513,10.50.177.156,ABQNMSW87.southwest.lightspeed.net,southwest
7514,10.70.101.217,BOIIDCO64.northwest.lightspeed.net,northwest
7515,10.50.252.211,PHXAZED70.southwest.lightspeed.net,southwest
7516,10.30.108.50,LAXCART33.west.lightspeed.net,west
7517,10.10.84.216,AUSTXAG82.central.lightspeed.net,central
7518,10.50.148.106,PHXAZRT94.southwest.lightspeed.net,southwest
7519,10.40.222.103,MIAFLDS06.southeast.lightspeed.net,southeast
7520,10.20.48.242,CLTNCDS23.east.lightspeed.net,east
7521,10.70.227.232,BOIIDAG92.northwest.lightspeed.net,northwest
7522,10.10.91.199,OKCOKRT74.central.lightspeed.net,central
7523,10.20.57.84,ATLGACO68.east.lightspeed.net,east
7524,10.20.108.175,ATLGADS88.east.lightspeed.net,east
7525,10.40.240.35,MIAFLSW80.southeast.lightspeed.net,southeast
7526,10.70.34.183,PORORCO60.northwest.lightspeed.net,northwest
7527,10.20.226.90,CLTNCDS71.east.lightspeed.net,east
7528,10.10.234.105,AUSTXRT88.central.lightspeed.net,central
7529,10.10.126.238,DALTXAG38.central.lightspeed.net,central
7530,10.40.198.135,BNATNCO56.southeast.lightspeed.net,southeast
7531,10.30.36.243,LAXCACO09.west.lightspeed.net,west
7532,10.30.107.220,LAXCART58.west.lightspeed.net,west
7533,10.10.124.119,DALTXDS69.central.lightspeed.net,central
7534,10.50.252.138,ABQNMED92.southwest.lightspeed.net,southwest
7535,10.50.194.31,ABQNMED49.southwest.lightspeed.net,southwest
7536,10.70.111.140,PORORAG17.northwest.lightspeed.net,northwest
7537,10.10.6.185,DALTXCO20.central.lightspeed.net,central
7538,10.20.41.156,ATLGADS41.east.lightspeed.net,east
7539,10.70.80.207,BOIIDCO37.northwest.lightspeed.net,northwest
7540,10.70.205.112,GEGWACO15.northwest.lightspeed.net,northwest
7541,10.20.95.25,CLTNCRT91.east.lightspeed.net,east
7542,10.20.43.93,ATLGADS23.east.lightspeed.net,east
7543,10.50.243.186,ABQNMRT82.southwest.lightspeed.net,southwest
7544,10.50.147.160,ELPTXDS91.southwest.lightspeed.net,southwest
7545,10.30.122.4,LAXCART90.west.lightspeed.net,west
7546,10.50.225.48,ABQNMDS13.southwest.lightspeed.net,southwest
7547,10.30.242.159,LAXCAAG23.west.lightspeed.net,west
7548,10.10.54.37,OKCOKSW82.central.lightspeed.net,central
7549,10.50.79.156,PHXAZAG32.southwest.lightspeed.net,southwest
7550,10.60.180.200,PHLPACO64.northeast.lightspeed.net,northeast
7551,10.60.249.40,BOSMAAG44.northeast.lightspeed.net,northeast
7552,10.70.80.254,GEGWART17.northwest.lightspeed.net,northwest
7553,10.10.95.95,DALTXED67.central.lightspeed.net,central
7554,10.40.246.152,MIAFLCO18.southeast.lightspeed.net,southeast
7555,10.20.34.149,PITPACO53.east.lightspeed.net,east
7556,10.70.21.128,BOIIDAG77.northwest.lightspeed.net,northwest
7557,10.20.131.89,ATLGACO34.east.lightspeed.net,east
7558,10.40.245.22,JAXFLRT70.southeast.lightspeed.net,southeast
7559,10.20.9.8,CLTNCRT67.east.lightspeed.net,east
7560,10.40.38.48,JAXFLCO34.southeast.lightspeed.net,southeast
7561,10.10.222.241,DALTXRT62.central.lightspeed.net,central
7562,10.60.227.40,BOSMASW07.northeast.lightspeed.net,northeast
7563,10.30.235.129,SFOCASW95.west.lightspeed.net,west
7564,10.50.233.145,PHXAZDS80.southwest.lightspeed.net,southwest
7565,10.10.247.60,AUSTXAG97.central.lightspeed.net,central
7566,10.20.77.228,CLTNCAG30.east.lightspeed.net,east
7567,10.70.226.43,BOIIDSW90.northwest.lightspeed.net,northwest
7568,10.20.223.111,CLTNCAG54.east.lightspeed.net,east
7569,10.30.180.93,LAXCADS12.west.lightspeed.net,west
7570,10.10.73.9,AUSTXRT90.central.lightspeed.net,central
7571,10.30.153.253,SFOCART36.west.lightspeed.net,west
7572,10.30.114.35,LAXCADS44.west.lightspeed.net,west
7573,10.60.77.210,BOSMART33.northeast.lightspeed.net,northeast
7574,10.10.69.113,AUSTXSW57.central.lightspeed.net,central
7575,10.30.207.108,SEAWAAG38.west.lightspeed.net,west
7576,10.50.196.30,ELPTXRT77.southwest.lightspeed.net,southwest
7577,10.50.177.185,ABQNMDS38.southwest.lightspeed.net,southwest
7578,10.50.232.208,ELPTXED71.southwest.lightspeed.net,southwest
7579,10.60.114.232,PHLPACO16.northeast.lightspeed.net,northeast
7580,10.10.154.36,OKCOKRT40.central.lightspeed.net,central
7581,10.10.236.182,AUSTXED33.central.lightspeed.net,central
7582,10.20.232.209,CLTNCRT42.east.lightspeed.net,east
7583,10.30.107.217,SFOCADS10.west.lightspeed.net,west
7584,10.10.196.66,OKCOKED37.central.lightspeed.net,central
7585,10.20.151.105,CLTNCSW25.east.lightspeed.net,east
7586,10.40.168.88,JAXFLCO14.southeast.lightspeed.net,southeast
7587,10.50.193.197,PHXAZDS15.southwest.lightspeed.net,southwest
7588,10.10.158.112,OKCOKRT37.central.lightspeed.net,central
7589,10.30.238.34,LAXCACO98.west.lightspeed.net,west
7590,10.40.250.192,BNATNSW96.southeast.lightspeed.net,southeast
7591,10.20.159.125,ATLGAAG11.east.lightspeed.net,east
7592,10.40.29.138,BNATNSW40.southeast.lightspeed.net,southeast
7593,10.20.106.98,ATLGAED27.east.lightspeed.net,east
7594,10.10.150.101,DALTXCO36.central.lightspeed.net,central
7595,10.70.204.231,PORORAG94.northwest.lightspeed.net,northwest
7596,10.10.134.145,DALTXED75.central.lightspeed.net,central
7597,10.70.254.167,GEGWACO21.northwest.lightspeed.net,northwest
7598,10.10.55.151,DALTXED71.central.lightspeed.net,central
7599,10.50.226.71,ABQNMDS46.southwest.lightspeed.net,southwest
7600,10.60.234.23,NYCNYAG81.northeast.lightspeed.net,northeast
7601,10.20.216.140,ATLGADS24.east.lightspeed.net,east
7602,10.20.208.69,ATLGAAG64.east.lightspeed.net,east
7603,10.20.42.144,CLTNCSW78.east.lightspeed.net,east
7604,10.50.33.56,ELPTXDS25.southwest.lightspeed.net,southwest
7605,10.10.209.168,OKCOKED91.central.lightspeed.net,central
7606,10.30.5.216,SFOCART41.west.lightspeed.net,west
7607,10.70.150.99,GEGWAAG76.northwest.lightspeed.net,northwest
7608,10.60.45.99,PHLPART78.northeast.lightspeed.net,northeast
7609,10.50.79.136,ABQNMDS35.southwest.lightspeed.net,southwest
7610,10.60.58.122,PHLPART48.northeast.lightspeed.net,northeast
7611,10.30.226.43,LAXCADS14.west.lightspeed.net,west
7612,10.50.212.82,ABQNMRT16.southwest.lightspeed.net,southwest
7613,10.10.145.114,AUSTXSW27.central.lightspeed.net,central
7614,10.50.145.209,PHXAZDS61.southwest.lightspeed.net,southwest
7615,10.30.227.204,LAXCART25.west.lightspeed.net,west
7616,10.20.190.143,ATLGAED64.east.lightspeed.net,east
7617,10.70.235.158,GEGWAAG57.northwest.lightspeed.net,northwest
7618,10.10.31.193,OKCOKDS58.central.lightspeed.net,central
7619,10.30.20.129,LAXCACO30.west.lightspeed.net,west
7620,10.10.123.124,OKCOKSW89.central.lightspeed.net,central
7621,10.40.212.114,BNATNED69.southeast.lightspeed.net,southeast
7622,10.10.184.140,AUSTXAG80.central.lightspeed.net,central
7623,10.70.96.12,BOIIDRT56.northwest.lightspeed.net,northwest
7624,10.30.92.255,SFOCACO85.west.lightspeed.net,west
7625,10.70.94.59,GEGWAAG08.northwest.lightspeed.net,northwest
7626,10.70.97.194,BOIIDAG32.northwest.lightspeed.net,northwest
7627,10.10.21.38,DALTXSW86.central.lightspeed.net,central
7628,10.20.5.238,PITPAED66.east.lightspeed.net,east
7629,10.40.119.165,BNATNAG68.southeast.lightspeed.net,southeast
7630,10.70.156.194,GEGWACO68.northwest.lightspeed.net,northwest
7631,10.50.108.250,PHXAZDS08.southwest.lightspeed.net,southwest
7632,10.20.50.124,CLTNCRT59.east.lightspeed.net,east
7633,10.20.185.218,CLTNCDS75.east.lightspeed.net,east
7634,10.20.111.75,PITPADS48.east.lightspeed.net,east
7635,10.50.221.223,ABQNMSW99.southwest.lightspeed.net,southwest
7636,10.60.80.133,NYCNYRT82.northeast.lightspeed.net,northeast
7637,10.10.113.9,DALTXCO22.central.lightspeed.net,central
7638,10.40.192.127,BNATNSW43.southeast.lightspeed.net,southeast
7639,10.40.124.67,JAXFLAG36.southeast.lightspeed.net,southeast
7640,10.60.114.61,NYCNYRT92.northeast.lightspeed.net,northeast
7641,10.20.107.149,PITPADS63.east.lightspeed.net,east
7642,10.50.44.130,PHXAZSW69.southwest.lightspeed.net,southwest
7643,10.20.112.48,ATLGAAG13.east.lightspeed.net,east
7644,10.60.234.55,NYCNYCO43.northeast.lightspeed.net,northeast
7645,10.20.86.232,ATLGAED15.east.lightspeed.net,east
7646,10.20.62.42,ATLGART45.east.lightspeed.net,east
7647,10.50.99.90,ELPTXDS36.southwest.lightspeed.net,southwest
7648,10.50.196.164,PHXAZRT60.southwest.lightspeed.net,southwest
7649,10.50.104.215,PHXAZED57.southwest.lightspeed.net,southwest
7650,10.20.123.153,PITPASW65.east.lightspeed.net,east
7651,10.40.221.61,MIAFLSW47.southeast.lightspeed.net,southeast
7652,10.50.118.9,ELPTXCO88.southwest.lightspeed.net,southwest
7653,10.70.242.250,GEGWASW60.northwest.lightspeed.net,northwest
7654,10.50.125.185,ELPTXDS89.southwest.lightspeed.net,southwest
7655,10.50.237.85,ABQNMSW85.southwest.lightspeed.net,southwest
7656,10.40.92.248,BNATNED74.southeast.lightspeed.net,southeast
7657,10.20.205.191,PITPAAG04.east.lightspeed.net,east
7658,10.20.206.185,ATLGACO91.east.lightspeed.net,east
7659,10.50.39.239,PHXAZAG62.southwest.lightspeed.net,southwest
7660,10.20.182.67,ATLGADS01.east.lightspeed.net,east
7661,10.10.128.41,AUSTXSW90.central.lightspeed.net,central
7662,10.40.138.126,MIAFLDS38.southeast.lightspeed.net,southeast
7663,10.40.185.33,MIAFLRT71.southeast.lightspeed.net,southeast
7664,10.40.180.136,BNATNCO30.southeast.lightspeed.net,southeast
7665,10.30.244.254,SEAWART18.west.lightspeed.net,west
7666,10.30.169.3,SEAWAAG66.west.lightspeed.net,west
7667,10.60.126.212,PHLPAAG62.northeast.lightspeed.net,northeast
7668,10.40.218.145,MIAFLSW73.southeast.lightspeed.net,southeast
7669,10.10.35.156,DALTXED56.central.lightspeed.net,central
7670,10.10.207.171,AUSTXAG92.central.lightspeed.net,central
7671,10.70.51.108,BOIIDCO21.northwest.lightspeed.net,northwest
7672,10.40.246.200,BNATNDS91.southeast.lightspeed.net,southeast
7673,10.30.121.113,SEAWASW98.west.lightspeed.net,west
7674,10.50.7.234,ABQNMAG57.southwest.lightspeed.net,southwest
7675,10.10.116.81,DALTXCO58.central.lightspeed.net,central
7676,10.10.150.173,AUSTXCO88.central.lightspeed.net,central
7677,10.50.199.227,ELPTXCO44.southwest.lightspeed.net,southwest
7678,10.50.188.113,ABQNMED70.southwest.lightspeed.net,southwest
7679,10.50.16.122,ABQNMSW50.southwest.lightspeed.net,southwest
7680,10.50.89.34,ABQNMCO96.southwest.lightspeed.net,southwest
7681,10.70.239.167,PORORRT31.northwest.lightspeed.net,northwest
7682,10.50.157.212,ABQNMED26.southwest.lightspeed.net,southwest
7683,10.70.181.7,GEGWACO72.northwest.lightspeed.net,northwest
7684,10.60.121.47,BOSMAED04.northeast.lightspeed.net,northeast
7685,10.70.159.28,GEGWAAG44.northwest.lightspeed.net,northwest
7686,10.30.106.252,LAXCAAG21.west.lightspeed.net,west
7687,10.40.240.105,MIAFLED03.southeast.lightspeed.net,southeast
7688,10.30.2.191,SEAWASW39.west.lightspeed.net,west
7689,10.60.168.227,PHLPACO94.northeast.lightspeed.net,northeast
7690,10.70.196.121,GEGWACO73.northwest.lightspeed.net,northwest
7691,10.60.62.175,NYCNYAG55.northeast.lightspeed.net,northeast
7692,10.10.237.123,OKCOKCO19.central.lightspeed.net,central
7693,10.30.178.231,SEAWACO73.west.lightspeed.net,west
7694,10.70.185.113,GEGWART62.northwest.lightspeed.net,northwest
7695,10.30.106.70,SEAWART29.west.lightspeed.net,west
7696,10.70.152.237,GEGWASW33.northwest.lightspeed.net,northwest
7697,10.20.57.50,PITPAAG55.east.lightspeed.net,east
7698,10.40.105.187,JAXFLRT80.southeast.lightspeed.net,southeast
7699,10.20.69.133,CLTNCDS72.east.lightspeed.net,east
7700,10.30.251.63,SFOCASW49.west.lightspeed.net,west
7701,10.40.220.235,MIAFLSW09.southeast.lightspeed.net,southeast
7702,10.30.152.100,LAXCACO65.west.lightspeed.net,west
7703,10.50.21.164,PHXAZDS84.southwest.lightspeed.net,southwest
7704,10.20.66.201,PITPAED40.east.lightspeed.net,east
7705,10.20.16.212,CLTNCAG91.east.lightspeed.net,east
7706,10.20.21.233,ATLGAED19.east.lightspeed.net,east
7707,10.10.54.215,AUSTXSW48.central.lightspeed.net,central
7708,10.10.105.78,AUSTXCO87.central.lightspeed.net,central
7709,10.10.25.60,AUSTXCO41.central.lightspeed.net,central
7710,10.60.139.216,PHLPACO20.northeast.lightspeed.net,northeast
7711,10.20.78.175,PITPASW02.east.lightspeed.net,east
7712,10.60.132.173,NYCNYRT96.northeast.lightspeed.net,northeast
7713,10.20.136.108,CLTNCRT62.east.lightspeed.net,east
7714,10.40.153.196,JAXFLED37.southeast.lightspeed.net,southeast
7715,10.20.73.117,PITPAAG21.east.lightspeed.net,east
7716,10.30.79.177,LAXCACO45.west.lightspeed.net,west
7717,10.30.49.198,SFOCASW12.west.lightspeed.net,west
7718,10.20.45.78,CLTNCCO51.east.lightspeed.net,east
7719,10.20.134.121,PITPASW78.east.lightspeed.net,east
7720,10.30.13.210,LAXCACO04.west.lightspeed.net,west
7721,10.60.224.146,NYCNYRT98.northeast.lightspeed.net,northeast
7722,10.70.221.232,GEGWART57.northwest.lightspeed.net,northwest
7723,10.20.67.160,CLTNCAG69.east.lightspeed.net,east
7724,10.70.212.241,BOIIDCO58.northwest.lightspeed.net,northwest
7725,10.20.82.41,CLTNCRT35.east.lightspeed.net,east
7726,10.50.145.162,PHXAZED27.southwest.lightspeed.net,southwest
7727,10.30.80.217,SFOCART89.west.lightspeed.net,west
7728,10.20.32.195,CLTNCDS05.east.lightspeed.net,east
7729,10.20.184.244,PITPART71.east.lightspeed.net,east
7730,10.70.136.168,BOIIDCO86.northwest.lightspeed.net,northwest
7731,10.10.100.165,OKCOKAG45.central.lightspeed.net,central
7732,10.20.248.188,CLTNCRT97.east.lightspeed.net,east
7733,10.10.235.106,OKCOKAG34.central.lightspeed.net,central
7734,10.40.38.165,JAXFLDS22.southeast.lightspeed.net,southeast
7735,10.40.6.153,BNATNED81.southeast.lightspeed.net,southeast
7736,10.40.238.159,MIAFLED94.southeast.lightspeed.net,southeast
7737,10.40.96.12,MIAFLSW96.southeast.lightspeed.net,southeast
7738,10.50.133.191,ELPTXSW42.southwest.lightspeed.net,southwest
7739,10.10.121.122,OKCOKDS08.central.lightspeed.net,central
7740,10.20.66.111,PITPART06.east.lightspeed.net,east
7741,10.40.93.112,JAXFLCO03.southeast.lightspeed.net,southeast
7742,10.60.90.156,BOSMACO96.northeast.lightspeed.net,northeast
7743,10.10.149.11,OKCOKSW24.central.lightspeed.net,central
7744,10.10.172.205,DALTXED33.central.lightspeed.net,central
7745,10.20.158.215,ATLGADS94.east.lightspeed.net,east
7746,10.40.248.55,JAXFLDS92.southeast.lightspeed.net,southeast
7747,10.40.219.69,JAXFLED36.southeast.lightspeed.net,southeast
7748,10.30.146.113,SEAWART65.west.lightspeed.net,west
7749,10.20.156.112,ATLGASW57.east.lightspeed.net,east
7750,10.40.74.208,MIAFLAG32.southeast.lightspeed.net,southeast
7751,10.50.159.245,ELPTXSW13.southwest.lightspeed.net,southwest
7752,10.40.21.86,BNATNDS28.southeast.lightspeed.net,southeast
7753,10.20.170.63,ATLGASW46.east.lightspeed.net,east
7754,10.20.13.78,PITPAAG90.east.lightspeed.net,east
7755,10.20.104.5,PITPAAG24.east.lightspeed.net,east
7756,10.70.128.169,GEGWART15.northwest.lightspeed.net,northwest
7757,10.10.33.103,AUSTXCO57.central.lightspeed.net,central
7758,10.10.188.222,DALTXRT22.central.lightspeed.net,central
7759,10.10.178.170,AUSTXDS32.central.lightspeed.net,central
7760,10.20.10.252,CLTNCDS22.east.lightspeed.net,east
7761,10.20.30.201,PITPASW27.east.lightspeed.net,east
7762,10.50.168.243,PHXAZED84.southwest.lightspeed.net,southwest
7763,10.10.156.31,OKCOKAG04.central.lightspeed.net,central
7764,10.20.217.173,PITPART76.east.lightspeed.net,east
7765,10.40.92.111,BNATNED63.southeast.lightspeed.net,southeast
7766,10.40.230.134,JAXFLED45.southeast.lightspeed.net,southeast
7767,10.50.243.139,ELPTXCO79.southwest.lightspeed.net,southwest
7768,10.70.201.81,BOIIDRT35.northwest.lightspeed.net,northwest
7769,10.20.50.74,PITPASW26.east.lightspeed.net,east
7770,10.10.0.137,AUSTXRT95.central.lightspeed.net,central
7771,10.10.2.110,OKCOKRT04.central.lightspeed.net,central
7772,10.30.220.92,SEAWASW88.west.lightspeed.net,west
7773,10.50.32.85,PHXAZAG43.southwest.lightspeed.net,southwest
7774,10.40.5.198,MIAFLAG01.southeast.lightspeed.net,southeast
7775,10.30.194.165,SEAWAAG01.west.lightspeed.net,west
7776,10.10.226.172,AUSTXSW03.central.lightspeed.net,central
7777,10.20.169.97,CLTNCED11.east.lightspeed.net,east
7778,10.60.150.204,BOSMAAG63.northeast.lightspeed.net,northeast
7779,10.60.206.253,NYCNYCO79.northeast.lightspeed.net,northeast
7780,10.10.30.233,OKCOKCO80.central.lightspeed.net,central
7781,10.70.134.81,GEGWART30.northwest.lightspeed.net,northwest
7782,10.30.218.153,SFOCAAG19.west.lightspeed.net,west
7783,10.20.95.190,PITPADS10.east.lightspeed.net,east
7784,10.70.113.215,GEGWACO13.northwest.lightspeed.net,northwest
