ip_address,hostname,fqdn,vendor,model,region,missing_in_inventory,missing_in_ipam
122.15.79.174,JAXFLsw-ptaoklftrl,JAXFLsw-ptaoklftrl.JAX.lightspeed.net,Cisco,Catalyst9300,JAX,0,0
112.108.192.134,GEGWAdist-tpvgtvsxib,GEGWAdist-tpvgtvsxib.GEG.lightspeed.net,ADVA,FSP150,GEG,0,0
156.47.219.12,SEAWAcore-jjgmmrrmwe,SEAWAcore-jjgmmrrmwe.SEA.lightspeed.net,Nokia,7750 SR-1,SEA,0,0
120.118.3.172,BNATNagg-yqkuuhoutk,BNATNagg-yqkuuhoutk.BNA.lightspeed.net,ADVA,FSP3000,BNA,0,0
35.103.215.190,PITPAagg-latjydrnfp,PITPAagg-latjydrnfp.PIT.lightspeed.net,ADVA,FSP3000,PIT,0,0
171.168.30.109,LAXCAsw-cxuawdkgcs,LAXCAsw-cxuawdkgcs.LAX.lightspeed.net,Cisco,Catalyst9300,LAX,0,0
60.177.143.78,PITPAcore-rwrbsrbauc,PITPAcore-rwrbsrbauc.PIT.lightspeed.net,Juniper,MX204,PIT,0,0
161.49.244.10,PHLPAcore-ejczfciyrz,PHLPAcore-ejczfciyrz.PHL.lightspeed.net,Cisco,NCS540,PHL,1,0
102.181.139.133,SEAWArtr-bktsrkvifo,SEAWArtr-bktsrkvifo.SEA.lightspeed.net,Arista,7050X3,SEA,0,0
186.153.134.247,OKCOKsw-gupsnuxugf,OKCOKsw-gupsnuxugf.OKC.lightspeed.net,Cisco,Catalyst9300,OKC,0,0
195.169.156.154,DALTXsw-jdqmqcmyyj,DALTXsw-jdqmqcmyyj.DAL.lightspeed.net,Cisco,Catalyst9300,DAL,0,0
76.124.56.216,CLTNCdist-onfyzmpklo,CLTNCdist-onfyzmpklo.CLT.lightspeed.net,Juniper,QFX5120,CLT,0,0
90.154.32.34,BNATNedge-telubpmpze,BNATNedge-telubpmpze.BNA.lightspeed.net,RAD,ETX-2,BNA,0,0
199.124.92.1,SEAWArtr-rheyjcdpzr,SEAWArtr-rheyjcdpzr.SEA.lightspeed.net,Arista,7050X3,SEA,0,0
6.10.226.41,ATLGAagg-qdpjmnxrhj,ATLGAagg-qdpjmnxrhj.ATL.lightspeed.net,Arista,7280R,ATL,0,0
122.194.51.174,PHXAZrtr-tidanimbhx,PHXAZrtr-tidanimbhx.PHX.lightspeed.net,Arista,7050X3,PHX,0,0
145.217.23.238,SFOCArtr-uxtjgnfeum,SFOCArtr-uxtjgnfeum.SFO.lightspeed.net,Arista,7050X3,SFO,0,0
196.219.238.228,LAXCAsw-emhwezgwxh,LAXCAsw-emhwezgwxh.LAX.lightspeed.net,Cisco,Catalyst9300,LAX,0,0
36.170.144.15,GEGWAsw-rkyikzzrxt,GEGWAsw-rkyikzzrxt.GEG.lightspeed.net,Cisco,Catalyst9300,GEG,0,0
169.106.26.66,OKCOKdist-gzesuexfqc,OKCOKdist-gzesuexfqc.OKC.lightspeed.net,ADVA,FSP150,OKC,0,0
141.62.174.21,SFOCArtr-dwehqsvafq,SFOCArtr-dwehqsvafq.SFO.lightspeed.net,Arista,7050X3,SFO,0,0
10.237.214.235,NYCNYedge-mvndvnikrc,NYCNYedge-mvndvnikrc.NYC.lightspeed.net,Cisco,ISR4431,NYC,0,0
192.126.115.70,ATLGAedge-uttbmgmsfy,ATLGAedge-uttbmgmsfy.ATL.lightspeed.net,Juniper,SRX345,ATL,0,0
202.17.68.233,JAXFLagg-tlylwgcsyv,JAXFLagg-tlylwgcsyv.JAX.lightspeed.net,ADVA,FSP3000,JAX,1,0
16.87.84.251,LAXCArtr-jjpanmcgky,LAXCArtr-jjpanmcgky.LAX.lightspeed.net,Arista,7050X3,LAX,1,0
170.87.174.132,ABQNMsw-qckxjnvvrt,ABQNMsw-qckxjnvvrt.ABQ.lightspeed.net,Cisco,Catalyst9300,ABQ,0,0
89.180.113.227,PHLPAedge-sntisyhkbp,PHLPAedge-sntisyhkbp.PHL.lightspeed.net,Cisco,ISR4431,PHL,1,0
76.33.194.166,SFOCAsw-huuifeaola,SFOCAsw-huuifeaola.SFO.lightspeed.net,Cisco,Catalyst9300,SFO,0,0
16.82.73.75,DALTXsw-awwbvzyqqu,DALTXsw-awwbvzyqqu.DAL.lightspeed.net,Cisco,Catalyst9300,DAL,0,0
135.86.41.228,ELPTXsw-ztihlvrsdy,ELPTXsw-ztihlvrsdy.ELP.lightspeed.net,Cisco,Catalyst9300,ELP,0,0
126.192.142.63,ABQNMagg-uvrdgqigzs,ABQNMagg-uvrdgqigzs.ABQ.lightspeed.net,ADVA,FSP3000,ABQ,0,0
21.166.143.89,PHLPAdist-iwybrttdba,PHLPAdist-iwybrttdba.PHL.lightspeed.net,ADVA,FSP150,PHL,0,0
212.89.90.250,ELPTXcore-rkadotiqdw,ELPTXcore-rkadotiqdw.ELP.lightspeed.net,Juniper,MX204,ELP,0,0
182.120.253.47,PHXAZsw-hpacgbwess,PHXAZsw-hpacgbwess.PHX.lightspeed.net,Cisco,Catalyst9300,PHX,0,0
219.72.63.231,SEAWAsw-crnporhhjj,SEAWAsw-crnporhhjj.SEA.lightspeed.net,Cisco,Catalyst9300,SEA,0,0
88.242.32.103,BNATNsw-tvkhlkivng,BNATNsw-tvkhlkivng.BNA.lightspeed.net,Cisco,Catalyst9300,BNA,0,0
16.119.250.141,PITPAagg-pkazxcrpip,PITPAagg-pkazxcrpip.PIT.lightspeed.net,ADVA,FSP3000,PIT,0,0
193.248.64.125,SEAWAsw-qymffgqekl,SEAWAsw-qymffgqekl.SEA.lightspeed.net,Cisco,Catalyst9300,SEA,0,0
68.142.131.214,MIAFLcore-hdcarvnefl,MIAFLcore-hdcarvnefl.MIA.lightspeed.net,Juniper,MX204,MIA,0,0
165.18.219.56,PHXAZcore-wufnpjkpww,PHXAZcore-wufnpjkpww.PHX.lightspeed.net,Nokia,7750 SR-1,PHX,0,0
62.227.66.156,OKCOKedge-mhnhjocppy,OKCOKedge-mhnhjocppy.OKC.lightspeed.net,Juniper,SRX345,OKC,0,0
27.105.230.100,BNATNdist-csubpnhtoo,BNATNdist-csubpnhtoo.BNA.lightspeed.net,ADVA,FSP150,BNA,1,0
81.242.62.209,MIAFLedge-toetzzqaim,MIAFLedge-toetzzqaim.MIA.lightspeed.net,Juniper,SRX345,MIA,1,0
39.102.81.85,PHLPAagg-wnfudxgwmm,PHLPAagg-wnfudxgwmm.PHL.lightspeed.net,ADVA,FSP3000,PHL,0,0
75.134.148.167,ATLGAedge-hdiwtompmb,ATLGAedge-hdiwtompmb.ATL.lightspeed.net,Juniper,SRX345,ATL,0,0
45.169.25.179,PHXAZrtr-gfjpvqrzgq,PHXAZrtr-gfjpvqrzgq.PHX.lightspeed.net,Arista,7050X3,PHX,0,0
14.32.98.226,ABQNMcore-zhjvnxhznz,ABQNMcore-zhjvnxhznz.ABQ.lightspeed.net,Nokia,7750 SR-1,ABQ,0,0
116.157.197.216,LAXCAsw-wjfjrggkhr,LAXCAsw-wjfjrggkhr.LAX.lightspeed.net,Cisco,Catalyst9300,LAX,0,0
109.142.129.116,PHLPAagg-dsetunffiw,PHLPAagg-dsetunffiw.PHL.lightspeed.net,ADVA,FSP3000,PHL,0,0
101.220.254.157,LAXCAedge-xtbutatdsm,LAXCAedge-xtbutatdsm.LAX.lightspeed.net,Juniper,SRX345,LAX,1,0
36.28.54.23,JAXFLrtr-npjqyqzanr,JAXFLrtr-npjqyqzanr.JAX.lightspeed.net,Arista,7050X3,JAX,0,0
158.249.30.71,AUSTXsw-cqexzzjqqc,AUSTXsw-cqexzzjqqc.AUS.lightspeed.net,Cisco,Catalyst9300,AUS,0,0
43.255.32.148,SFOCArtr-snczgjlqgp,SFOCArtr-snczgjlqgp.SFO.lightspeed.net,Arista,7050X3,SFO,0,0
29.77.107.187,DALTXdist-cbyzznxdaq,DALTXdist-cbyzznxdaq.DAL.lightspeed.net,ADVA,FSP150,DAL,0,0
67.8.225.195,DALTXsw-ktpyldtvii,DALTXsw-ktpyldtvii.DAL.lightspeed.net,Cisco,Catalyst9300,DAL,0,0
193.189.177.88,JAXFLdist-yjknojibib,JAXFLdist-yjknojibib.JAX.lightspeed.net,ADVA,FSP150,JAX,0,0
116.183.164.155,OKCOKedge-mqhbqpllne,OKCOKedge-mqhbqpllne.OKC.lightspeed.net,Cisco,ISR4431,OKC,1,0
55.98.4.88,ELPTXcore-kghtxfepoe,ELPTXcore-kghtxfepoe.ELP.lightspeed.net,Nokia,7750 SR-1,ELP,0,0
100.29.5.252,PORORedge-ywgbtzvgju,PORORedge-ywgbtzvgju.POR.lightspeed.net,Cisco,ISR4431,POR,1,0
55.113.69.122,DALTXsw-tiygscqnsk,DALTXsw-tiygscqnsk.DAL.lightspeed.net,Cisco,Catalyst9300,DAL,0,0
144.103.43.169,ABQNMcore-njkxijxpue,ABQNMcore-njkxijxpue.ABQ.lightspeed.net,Cisco,NCS540,ABQ,0,0
195.113.72.103,MIAFLsw-xqrberbmda,MIAFLsw-xqrberbmda.MIA.lightspeed.net,Cisco,Catalyst9300,MIA,0,0
142.176.64.181,SEAWAsw-zxjsipynyy,SEAWAsw-zxjsipynyy.SEA.lightspeed.net,Cisco,Catalyst9300,SEA,0,0
218.192.37.50,JAXFLsw-okwgxlruek,JAXFLsw-okwgxlruek.JAX.lightspeed.net,Cisco,Catalyst9300,JAX,0,0
181.104.231.149,PHXAZedge-ghoxjmgxqf,PHXAZedge-ghoxjmgxqf.PHX.lightspeed.net,Cisco,ISR4431,PHX,1,0
158.76.4.157,AUSTXagg-ytawrxrhca,AUSTXagg-ytawrxrhca.AUS.lightspeed.net,Arista,7280R,AUS,0,0
208.37.36.105,GEGWAagg-owpefkddgl,GEGWAagg-owpefkddgl.GEG.lightspeed.net,ADVA,FSP3000,GEG,0,0
156.73.118.71,PORORrtr-rhyerruhgk,PORORrtr-rhyerruhgk.POR.lightspeed.net,Arista,7050X3,POR,0,0
171.85.6.162,NYCNYsw-cyaxhljbld,NYCNYsw-cyaxhljbld.NYC.lightspeed.net,Cisco,Catalyst9300,NYC,0,0
192.65.230.114,GEGWAcore-oknnvxjjav,GEGWAcore-oknnvxjjav.GEG.lightspeed.net,Juniper,MX204,GEG,0,0
200.165.27.141,SEAWAagg-roqterwmyp,SEAWAagg-roqterwmyp.SEA.lightspeed.net,Arista,7280R,SEA,0,0
58.25.149.0,PORORcore-hbcvctmjbr,PORORcore-hbcvctmjbr.POR.lightspeed.net,Juniper,MX204,POR,0,0
217.21.140.38,PHLPAdist-wlsjyzoaij,PHLPAdist-wlsjyzoaij.PHL.lightspeed.net,Juniper,QFX5120,PHL,0,0
214.157.208.142,SFOCAedge-gbfcbuyogv,SFOCAedge-gbfcbuyogv.SFO.lightspeed.net,RAD,ETX-2,SFO,1,0
37.83.6.54,ATLGAcore-qowlbzesoy,ATLGAcore-qowlbzesoy.ATL.lightspeed.net,Cisco,NCS540,ATL,0,0
154.164.228.225,PORORsw-duhiynktax,PORORsw-duhiynktax.POR.lightspeed.net,Cisco,Catalyst9300,POR,0,0
5.0.99.189,BOIIDedge-ezvjnkujdw,BOIIDedge-ezvjnkujdw.BOI.lightspeed.net,Juniper,SRX345,BOI,1,0
84.76.88.177,ELPTXedge-hmczryjlha,ELPTXedge-hmczryjlha.ELP.lightspeed.net,RAD,ETX-2,ELP,1,0
21.156.189.182,CLTNCcore-vntomgcakw,CLTNCcore-vntomgcakw.CLT.lightspeed.net,Cisco,NCS540,CLT,0,0
147.234.254.232,PORORrtr-sjvpggsgzt,PORORrtr-sjvpggsgzt.POR.lightspeed.net,Arista,7050X3,POR,0,0
144.168.250.25,BNATNedge-qhmpekbpww,BNATNedge-qhmpekbpww.BNA.lightspeed.net,Cisco,ISR4431,BNA,0,0
52.115.92.98,BOSMAedge-ogflqhunxt,BOSMAedge-ogflqhunxt.BOS.lightspeed.net,Juniper,SRX345,BOS,1,0
182.42.231.97,ELPTXrtr-ipuxbknjeg,ELPTXrtr-ipuxbknjeg.ELP.lightspeed.net,Arista,7050X3,ELP,0,0
40.41.236.10,ABQNMagg-gdfrynufer,ABQNMagg-gdfrynufer.ABQ.lightspeed.net,Arista,7280R,ABQ,0,0
125.228.137.83,ELPTXcore-ebohcvtmsh,ELPTXcore-ebohcvtmsh.ELP.lightspeed.net,Nokia,7750 SR-1,ELP,0,0
211.125.117.146,LAXCAagg-ibqyhzuqci,LAXCAagg-ibqyhzuqci.LAX.lightspeed.net,ADVA,FSP3000,LAX,0,0
60.243.210.16,BOIIDedge-hscyhtkspl,BOIIDedge-hscyhtkspl.BOI.lightspeed.net,Juniper,SRX345,BOI,1,0
36.82.202.137,NYCNYcore-tqhjlkozmy,NYCNYcore-tqhjlkozmy.NYC.lightspeed.net,Juniper,MX204,NYC,0,0
42.33.247.53,BOIIDrtr-aucvttkeoq,BOIIDrtr-aucvttkeoq.BOI.lightspeed.net,Arista,7050X3,BOI,0,0
138.29.175.156,SEAWAcore-qgvnhlmpam,SEAWAcore-qgvnhlmpam.SEA.lightspeed.net,Juniper,MX204,SEA,0,0
75.118.201.125,ABQNMdist-xagvbtdeut,ABQNMdist-xagvbtdeut.ABQ.lightspeed.net,ADVA,FSP150,ABQ,0,0
194.108.124.54,GEGWAedge-hatqwlwftn,GEGWAedge-hatqwlwftn.GEG.lightspeed.net,Juniper,SRX345,GEG,1,0
45.126.117.69,AUSTXcore-qzpfijzssd,AUSTXcore-qzpfijzssd.AUS.lightspeed.net,Cisco,NCS540,AUS,0,0
102.181.233.89,PITPAagg-ovcgehibty,PITPAagg-ovcgehibty.PIT.lightspeed.net,Arista,7280R,PIT,0,0
209.24.32.224,GEGWAdist-tlarkqedbx,GEGWAdist-tlarkqedbx.GEG.lightspeed.net,Juniper,QFX5120,GEG,0,0
221.241.153.251,DALTXsw-auvbxgharw,DALTXsw-auvbxgharw.DAL.lightspeed.net,Cisco,Catalyst9300,DAL,0,0
190.195.3.168,SFOCAcore-rqazssuyyb,SFOCAcore-rqazssuyyb.SFO.lightspeed.net,Juniper,MX204,SFO,0,0
212.7.29.204,ELPTXedge-qhuggliwks,ELPTXedge-qhuggliwks.ELP.lightspeed.net,Cisco,ISR4431,ELP,1,0
90.8.46.59,ELPTXrtr-zxbihnccpv,ELPTXrtr-zxbihnccpv.ELP.lightspeed.net,Arista,7050X3,ELP,0,0
64.73.207.162,PHXAZcore-poytuzipxv,PHXAZcore-poytuzipxv.PHX.lightspeed.net,Cisco,NCS540,PHX,0,0
72.81.81.55,GEGWAagg-fxkbfxvjuu,GEGWAagg-fxkbfxvjuu.GEG.lightspeed.net,Arista,7280R,GEG,0,0
126.151.41.23,CLTNCedge-szljgxliho,CLTNCedge-szljgxliho.CLT.lightspeed.net,Juniper,SRX345,CLT,1,0
51.251.54.29,SFOCAdist-fjfuofswwz,SFOCAdist-fjfuofswwz.SFO.lightspeed.net,Juniper,QFX5120,SFO,0,0
169.42.5.81,SFOCAdist-zuyjswofpt,SFOCAdist-zuyjswofpt.SFO.lightspeed.net,ADVA,FSP150,SFO,0,0
185.88.183.207,ELPTXrtr-oxppbxcldv,ELPTXrtr-oxppbxcldv.ELP.lightspeed.net,Arista,7050X3,ELP,0,0
35.109.184.4,PITPAsw-ewrxruxzaq,PITPAsw-ewrxruxzaq.PIT.lightspeed.net,Cisco,Catalyst9300,PIT,0,0
93.249.163.152,PHXAZdist-phugwtcvae,PHXAZdist-phugwtcvae.PHX.lightspeed.net,ADVA,FSP150,PHX,0,0
154.192.151.137,CLTNCsw-flhucnsoyu,CLTNCsw-flhucnsoyu.CLT.lightspeed.net,Cisco,Catalyst9300,CLT,0,0
151.209.174.200,PHLPAdist-fqaqjciwnl,PHLPAdist-fqaqjciwnl.PHL.lightspeed.net,Juniper,QFX5120,PHL,0,0
199.88.207.247,SEAWAdist-ehhvlzuhbs,SEAWAdist-ehhvlzuhbs.SEA.lightspeed.net,ADVA,FSP150,SEA,0,0
179.127.126.153,PITPAagg-xyxcihhqet,PITPAagg-xyxcihhqet.PIT.lightspeed.net,Arista,7280R,PIT,0,0
92.228.199.206,LAXCArtr-ibvkkttsci,LAXCArtr-ibvkkttsci.LAX.lightspeed.net,Arista,7050X3,LAX,0,0
11.237.29.254,NYCNYsw-onqjypozdc,NYCNYsw-onqjypozdc.NYC.lightspeed.net,Cisco,Catalyst9300,NYC,0,0
162.131.82.54,BOIIDrtr-izxgmbolzy,BOIIDrtr-izxgmbolzy.BOI.lightspeed.net,Arista,7050X3,BOI,0,0
7.139.174.165,SEAWAsw-bdkablcukv,SEAWAsw-bdkablcukv.SEA.lightspeed.net,Cisco,Catalyst9300,SEA,0,0
123.35.217.120,BOSMAcore-uldiksrpoo,BOSMAcore-uldiksrpoo.BOS.lightspeed.net,Juniper,MX204,BOS,0,0
32.37.225.46,PORORsw-jwjcoxesmc,PORORsw-jwjcoxesmc.POR.lightspeed.net,Cisco,Catalyst9300,POR,0,0
188.118.75.19,GEGWAcore-lscflgsnxl,GEGWAcore-lscflgsnxl.GEG.lightspeed.net,Cisco,NCS540,GEG,0,0
200.25.178.178,SFOCAdist-qjciydngcj,SFOCAdist-qjciydngcj.SFO.lightspeed.net,Juniper,QFX5120,SFO,0,0
92.201.73.65,MIAFLcore-exmrpijrwl,MIAFLcore-exmrpijrwl.MIA.lightspeed.net,Cisco,NCS540,MIA,0,0
218.241.57.216,ATLGAsw-lorktonlmp,ATLGAsw-lorktonlmp.ATL.lightspeed.net,Cisco,Catalyst9300,ATL,0,0
16.133.71.114,PHLPAsw-tvkqjmsmqj,PHLPAsw-tvkqjmsmqj.PHL.lightspeed.net,Cisco,Catalyst9300,PHL,0,0
50.212.174.72,JAXFLsw-gnswazqvjc,JAXFLsw-gnswazqvjc.JAX.lightspeed.net,Cisco,Catalyst9300,JAX,0,0
174.109.197.137,ABQNMedge-eicwcocqmr,ABQNMedge-eicwcocqmr.ABQ.lightspeed.net,Cisco,ISR4431,ABQ,0,0
7.243.218.130,JAXFLcore-ehszrmuyzc,JAXFLcore-ehszrmuyzc.JAX.lightspeed.net,Nokia,7750 SR-1,JAX,0,0
27.175.26.100,MIAFLcore-vigaxgadpo,MIAFLcore-vigaxgadpo.MIA.lightspeed.net,Nokia,7750 SR-1,MIA,0,0
135.137.140.155,ATLGAedge-ypclraekww,ATLGAedge-ypclraekww.ATL.lightspeed.net,Cisco,ISR4431,ATL,0,0
36.195.135.76,ELPTXagg-lswblztqvq,ELPTXagg-lswblztqvq.ELP.lightspeed.net,Arista,7280R,ELP,0,0
27.155.124.102,GEGWAsw-gxxxjqiuml,GEGWAsw-gxxxjqiuml.GEG.lightspeed.net,Cisco,Catalyst9300,GEG,0,0
26.102.188.237,AUSTXrtr-vbaqnzmvky,AUSTXrtr-vbaqnzmvky.AUS.lightspeed.net,Arista,7050X3,AUS,0,0
70.1.196.61,PITPAedge-dbjtailchw,PITPAedge-dbjtailchw.PIT.lightspeed.net,Juniper,SRX345,PIT,1,0
82.2.170.104,PITPAagg-yquuhzptgl,PITPAagg-yquuhzptgl.PIT.lightspeed.net,Arista,7280R,PIT,0,0
219.12.148.229,ELPTXagg-rpjpftawdx,ELPTXagg-rpjpftawdx.ELP.lightspeed.net,ADVA,FSP3000,ELP,0,0
94.247.167.216,JAXFLsw-djkrwpcopb,JAXFLsw-djkrwpcopb.JAX.lightspeed.net,Cisco,Catalyst9300,JAX,0,0
13.210.122.185,CLTNCrtr-aevyqblimd,CLTNCrtr-aevyqblimd.CLT.lightspeed.net,Arista,7050X3,CLT,0,0
116.95.197.105,ATLGAedge-mcetkxcdxj,ATLGAedge-mcetkxcdxj.ATL.lightspeed.net,Cisco,ISR4431,ATL,1,0
54.245.16.61,SEAWAsw-xblhsbvabg,SEAWAsw-xblhsbvabg.SEA.lightspeed.net,Cisco,Catalyst9300,SEA,0,0
104.83.81.3,MIAFLagg-pzlpnhqxvl,MIAFLagg-pzlpnhqxvl.MIA.lightspeed.net,Arista,7280R,MIA,0,0
74.179.183.10,AUSTXagg-xiyzmhdupp,AUSTXagg-xiyzmhdupp.AUS.lightspeed.net,Arista,7280R,AUS,0,0
99.40.138.194,SEAWAcore-rdzwlujhfn,SEAWAcore-rdzwlujhfn.SEA.lightspeed.net,Cisco,NCS540,SEA,0,0
103.233.100.175,JAXFLdist-wfkdhorpnp,JAXFLdist-wfkdhorpnp.JAX.lightspeed.net,ADVA,FSP150,JAX,0,0
166.56.78.80,MIAFLcore-xvmoetrdea,MIAFLcore-xvmoetrdea.MIA.lightspeed.net,Cisco,NCS540,MIA,0,0
45.197.149.63,SFOCArtr-rhhyjlwtbe,SFOCArtr-rhhyjlwtbe.SFO.lightspeed.net,Arista,7050X3,SFO,0,0
55.38.166.226,OKCOKrtr-dsxtliypbs,OKCOKrtr-dsxtliypbs.OKC.lightspeed.net,Arista,7050X3,OKC,0,0
72.96.89.2,PITPAcore-hycsswliex,PITPAcore-hycsswliex.PIT.lightspeed.net,Juniper,MX204,PIT,0,0
28.231.26.44,ATLGAedge-rntuxmrfvu,ATLGAedge-rntuxmrfvu.ATL.lightspeed.net,Cisco,ISR4431,ATL,0,0
41.60.59.39,PHLPAagg-kaotzedlht,PHLPAagg-kaotzedlht.PHL.lightspeed.net,Arista,7280R,PHL,0,0
99.227.175.244,DALTXdist-wujbjysaws,DALTXdist-wujbjysaws.DAL.lightspeed.net,ADVA,FSP150,DAL,0,0
187.92.11.53,BNATNsw-ponyixcuaq,BNATNsw-ponyixcuaq.BNA.lightspeed.net,Cisco,Catalyst9300,BNA,0,0
170.178.92.234,CLTNCsw-qogvmkiyks,CLTNCsw-qogvmkiyks.CLT.lightspeed.net,Cisco,Catalyst9300,CLT,0,0
159.190.118.118,JAXFLdist-hjsbnakmlc,JAXFLdist-hjsbnakmlc.JAX.lightspeed.net,Juniper,QFX5120,JAX,0,0
214.221.6.196,DALTXcore-rhgiywfuej,DALTXcore-rhgiywfuej.DAL.lightspeed.net,Juniper,MX204,DAL,0,0
83.115.23.192,SFOCArtr-pdyiseuhlp,SFOCArtr-pdyiseuhlp.SFO.lightspeed.net,Arista,7050X3,SFO,0,0
205.127.230.72,SEAWAagg-fqwtsnqnsa,SEAWAagg-fqwtsnqnsa.SEA.lightspeed.net,ADVA,FSP3000,SEA,0,0
156.255.102.253,ATLGAedge-jbgtgwtpoq,ATLGAedge-jbgtgwtpoq.ATL.lightspeed.net,RAD,ETX-2,ATL,1,0
27.2.63.234,JAXFLedge-enkfveeogc,JAXFLedge-enkfveeogc.JAX.lightspeed.net,RAD,ETX-2,JAX,0,0
70.140.162.249,MIAFLrtr-rosxjmjuzw,MIAFLrtr-rosxjmjuzw.MIA.lightspeed.net,Arista,7050X3,MIA,0,0
77.30.154.46,BOSMAsw-mejxgupnuq,BOSMAsw-mejxgupnuq.BOS.lightspeed.net,Cisco,Catalyst9300,BOS,0,0
79.224.23.242,LAXCAdist-btatfflupj,LAXCAdist-btatfflupj.LAX.lightspeed.net,ADVA,FSP150,LAX,0,0
14.81.30.245,SEAWAcore-iflyvumyvo,SEAWAcore-iflyvumyvo.SEA.lightspeed.net,Cisco,NCS540,SEA,0,0
191.11.4.86,BOIIDrtr-anhybootnq,BOIIDrtr-anhybootnq.BOI.lightspeed.net,Arista,7050X3,BOI,0,0
20.13.15.232,MIAFLagg-zjgelskqas,MIAFLagg-zjgelskqas.MIA.lightspeed.net,Arista,7280R,MIA,0,0
141.136.91.15,DALTXagg-tqyoprnqly,DALTXagg-tqyoprnqly.DAL.lightspeed.net,ADVA,FSP3000,DAL,0,0
198.45.241.231,SFOCAagg-nxrhvftbzw,SFOCAagg-nxrhvftbzw.SFO.lightspeed.net,ADVA,FSP3000,SFO,0,0
102.133.122.119,JAXFLedge-vmljezhbrc,JAXFLedge-vmljezhbrc.JAX.lightspeed.net,Cisco,ISR4431,JAX,0,0
11.1.174.57,SFOCAedge-skqodiqiby,SFOCAedge-skqodiqiby.SFO.lightspeed.net,RAD,ETX-2,SFO,0,0
121.223.210.228,MIAFLdist-vsrteojaxo,MIAFLdist-vsrteojaxo.MIA.lightspeed.net,ADVA,FSP150,MIA,0,0
87.75.143.126,GEGWAcore-nkswotetey,GEGWAcore-nkswotetey.GEG.lightspeed.net,Juniper,MX204,GEG,0,0
172.236.168.108,SEAWAagg-wmknbizzba,SEAWAagg-wmknbizzba.SEA.lightspeed.net,Arista,7280R,SEA,0,0
73.224.168.33,BOSMAcore-sadylinsxh,BOSMAcore-sadylinsxh.BOS.lightspeed.net,Cisco,NCS540,BOS,0,0
196.10.72.168,SEAWArtr-dgzrxbwrlt,SEAWArtr-dgzrxbwrlt.SEA.lightspeed.net,Arista,7050X3,SEA,0,0
153.140.119.114,PORORedge-ehsajpbzym,PORORedge-ehsajpbzym.POR.lightspeed.net,Cisco,ISR4431,POR,0,0
77.191.229.81,BOSMAagg-bcsbwertmk,BOSMAagg-bcsbwertmk.BOS.lightspeed.net,Arista,7280R,BOS,0,0
188.10.186.62,JAXFLrtr-khafcqnpob,JAXFLrtr-khafcqnpob.JAX.lightspeed.net,Arista,7050X3,JAX,0,0
41.140.104.227,JAXFLsw-kfgtijkwjj,JAXFLsw-kfgtijkwjj.JAX.lightspeed.net,Cisco,Catalyst9300,JAX,0,0
168.179.45.96,SEAWAdist-rxswfumtgm,SEAWAdist-rxswfumtgm.SEA.lightspeed.net,ADVA,FSP150,SEA,0,0
155.21.121.37,CLTNCdist-mxsvicoajs,CLTNCdist-mxsvicoajs.CLT.lightspeed.net,ADVA,FSP150,CLT,0,0
42.193.204.205,OKCOKrtr-uvhfeivcbr,OKCOKrtr-uvhfeivcbr.OKC.lightspeed.net,Arista,7050X3,OKC,0,0
33.75.41.215,OKCOKedge-onbrzcdcah,OKCOKedge-onbrzcdcah.OKC.lightspeed.net,Cisco,ISR4431,OKC,0,0
171.126.156.235,PHXAZdist-ajxrhhmtbi,PHXAZdist-ajxrhhmtbi.PHX.lightspeed.net,Juniper,QFX5120,PHX,1,0
177.83.24.112,BOIIDdist-gzcqqgrluu,BOIIDdist-gzcqqgrluu.BOI.lightspeed.net,ADVA,FSP150,BOI,0,0
165.234.85.236,BOSMAedge-yldupiaxoc,BOSMAedge-yldupiaxoc.BOS.lightspeed.net,Juniper,SRX345,BOS,0,0
91.49.16.118,ELPTXedge-zvgnbgitxf,ELPTXedge-zvgnbgitxf.ELP.lightspeed.net,Juniper,SRX345,ELP,0,0
179.33.128.143,GEGWArtr-gdsvkphsqt,GEGWArtr-gdsvkphsqt.GEG.lightspeed.net,Arista,7050X3,GEG,0,0
42.48.68.85,SFOCAcore-xqmofacpim,SFOCAcore-xqmofacpim.SFO.lightspeed.net,Cisco,NCS540,SFO,0,0
153.125.62.121,ATLGAedge-reuhckisxg,ATLGAedge-reuhckisxg.ATL.lightspeed.net,Cisco,ISR4431,ATL,1,0
84.143.191.179,PHXAZagg-glmpjykqmd,PHXAZagg-glmpjykqmd.PHX.lightspeed.net,ADVA,FSP3000,PHX,0,0
169.187.149.14,NYCNYedge-vlvxmpccpb,NYCNYedge-vlvxmpccpb.NYC.lightspeed.net,Cisco,ISR4431,NYC,1,0
41.144.64.32,SEAWAdist-fwwgcnppqf,SEAWAdist-fwwgcnppqf.SEA.lightspeed.net,Juniper,QFX5120,SEA,0,0
102.243.208.7,PORORedge-ffasnlwnlc,PORORedge-ffasnlwnlc.POR.lightspeed.net,Cisco,ISR4431,POR,0,0
145.153.92.248,GEGWAdist-sxpadmpwze,GEGWAdist-sxpadmpwze.GEG.lightspeed.net,ADVA,FSP150,GEG,1,0
80.123.100.116,BOSMAedge-pzfvcfkmzo,BOSMAedge-pzfvcfkmzo.BOS.lightspeed.net,Juniper,SRX345,BOS,0,0
